順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,6890,フェローテック,8920.0,6071000,54029
2,6227,ＡＩメカテック,7020.0,1140600,7924
3,7014,名村造船所,4285.0,1717800,7396
4,2354,ＹＥ　ＤＩＧＩＴＡＬ,1600.0,5026400,7137
5,3350,メタプラネット,223.0,21133600,4802
6,6855,日本電子材料,6280.0,714400,4499
7,7564,ワークマン,5810.0,666500,3860
8,3907,シリコンスタジオ,1110.0,3169500,3712
9,4716,日本オラクル,8306.0,418500,3465
10,8918,ランド,11.0,312167300,3172
11,2702,日本マクドナルドホールディングス,7590.0,376400,2845
12,4966,上村工業,23430.0,103700,2441
13,1723,日本電技,2510.0,1004100,2405
14,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,18950.0,127800,2393
15,3103,ユニチカ,836.0,2725000,2276
16,6834,精工技研,20540.0,95500,1936
17,6946,日本アビオニクス,5360.0,358300,1913
18,1407,ウエストホールディングス,2800.0,667900,1827
19,6366,千代田化工建設,707.0,2560900,1795
20,4935,リベルタ,312.0,5025500,1576
21,6016,ジャパンエンジンコーポレーション,9360.0,161400,1498
22,6993,大黒屋ホールディングス,83.0,15842100,1322
23,6858,小野測器,876.0,1261600,1116
24,6327,北川精機,3830.0,287400,1100
25,7906,ヨネックス,2541.0,420300,1069
26,2782,セリア,3805.0,254300,963
27,4816,東映アニメーション,2708.0,347500,935
28,3449,テクノフレックス,4925.0,183300,906
29,6627,テラプローブ,11330.0,76300,859
30,8572,アコム,485.3,1691900,823
31,1909,日本ドライケミカル,3690.0,213700,790
32,3549,クスリのアオキホールディングス,3720.0,201000,747
33,4970,東洋合成工業,15320.0,49000,738
34,7746,岡本硝子,758.0,937900,724
35,1965,テクノ菱和,6570.0,108900,693
36,3891,ニッポン高度紙工業,7130.0,91000,647
37,6524,湖北工業,4520.0,129300,582
38,6469,放電精密加工研究所,2710.0,215500,580
39,287A,黒田グループ,1098.0,526900,576
40,6960,フクダ電子,11440.0,49000,561
41,6492,岡野バルブ製造,14030.0,39200,556
42,7716,ナカニシ,3060.0,175100,533
43,6629,テクノホライゾン,1031.0,518900,530
44,5985,サンコール,1248.0,415900,520
45,255A,ジーエルテクノホールディングス,5790.0,84200,487
46,2805,エスビー食品,6300.0,68500,433
47,8508,Ｊトラスト,833.0,512300,424
48,4107,伊勢化学工業,3580.0,115000,407
49,6023,ダイハツインフィニアース,2799.0,143200,400
50,2484,出前館,137.0,2567200,364
51,6226,守谷輸送機工業,2611.0,141300,359
52,2459,アウンコンサルティング,185.0,1830100,358
53,3856,Ａｂａｌａｎｃｅ,517.0,663500,346
54,6668,アドテック　プラズマ　テクノロジー,3135.0,109200,345
55,7711,助川電気工業,4490.0,75200,343
56,6072,地盤ネットホールディングス,884.0,369000,328
57,4293,セプテーニ・ホールディングス,495.0,625700,308
58,3399,丸千代山岡家,3675.0,83200,306
59,4972,綜研化学,3795.0,80500,305
60,5367,ニッカトー,1180.0,245500,296
61,7287,日本精機,2367.0,123900,292
62,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,60.0,4566100,283
63,3776,ブロードバンドタワー,236.0,1156200,272
64,3083,スターシーズ,962.0,286800,269
65,9436,沖縄セルラー電話,3825.0,70500,268
66,6145,ＮＩＴＴＯＫＵ,2624.0,101600,266
67,8699,ＨＳホールディングス,1171.0,221300,258
68,5161,西川ゴム工業,3155.0,79700,251
69,6666,リバーエレテック,763.0,317500,246
70,3222,ユナイテッド・スーパーマーケット・ホールディングス,811.0,300000,242
71,367A,プリモグローバルホールディングス,2610.0,92200,240
72,6203,豊和工業,1434.0,166600,239
73,2780,コメ兵ホールディングス,5190.0,46000,237
74,3791,ＩＧポート,964.0,244800,234
75,9308,乾汽船,1736.0,133200,229
76,6838,多摩川ホールディングス,1355.0,168100,229
77,6356,日本ギア工業,1362.0,164600,226
78,7177,ＧＭＯフィナンシャルホールディングス,1043.0,216800,225
79,6637,寺崎電気産業,4075.0,55500,222
80,6380,オリエンタルチエン工業,4055.0,54800,222
81,7018,内海造船,10830.0,19800,212
82,7412,アトム,364.0,566400,208
83,6862,ミナトホールディングス,1846.0,109600,203
84,4222,児玉化学工業,592.0,342000,202
85,4026,神島化学工業,1543.0,130200,200
86,6505,東洋電機製造,2375.0,83300,197
87,3733,ソフトウェア・サービス,10180.0,19200,193
88,3878,巴川コーポレーション,843.0,216500,184
89,9733,ナガセ,2286.0,80400,181
90,146A,コロンビア・ワークス,3060.0,57000,176
91,3912,モバイルファクトリー,1050.0,157800,173
92,8226,理経,349.0,494300,171
93,4992,北興化学工業,1939.0,87200,169
94,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,3370.0,50400,169
95,7551,ウェッズ,731.0,214700,160
96,197A,タウンズ,474.0,335200,159
97,6994,指月電機製作所,1060.0,150500,159
98,6677,エスケーエレクトロニクス,3430.0,42800,147
99,5644,メタルアート,7700.0,19000,146
100,3810,サイバーステップホールディングス,160.0,951600,146
