順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,50590.0,28534900,1430690
2,9984,ソフトバンクグループ,5839.0,66654500,386592
3,6857,アドバンテスト,31080.0,8111300,249137
4,6976,太陽誘電,8714.0,25803500,221712
5,5803,フジクラ,4834.0,35382300,169226
6,4062,イビデン,19140.0,8612400,158518
7,6981,村田製作所,7167.0,21152100,148792
8,8035,東京エレクトロン,50930.0,2717900,137787
9,8306,三菱ＵＦＪフィナンシャル・グループ,3720.0,36515300,135192
10,6920,レーザーテック,34480.0,2861500,97438
11,5801,古河電気工業,3845.0,22796400,86806
12,6098,リクルートホールディングス,16485.0,5294900,86418
13,7974,任天堂,8268.0,9454300,77818
14,8316,三井住友フィナンシャルグループ,7030.0,10316500,72072
15,7203,トヨタ自動車,3025.0,22994300,69655
16,8411,みずほフィナンシャルグループ,8790.0,7786400,67956
17,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,8000.0,7807800,61604
18,8766,東京海上ホールディングス,8203.0,7493100,61331
19,6146,ディスコ,51430.0,1177200,59898
20,5016,ＪＸ金属,3617.0,15808200,56927
21,6758,ソニーグループ,3788.0,14565500,54689
22,9983,ファーストリテイリング,66760.0,754100,50481
23,4004,レゾナック・ホールディングス,13440.0,3737600,49537
24,6501,日立製作所,5325.0,9012800,47938
25,6702,富士通,4026.0,11327600,44832
26,8001,伊藤忠商事,2340.5,18503600,43493
27,6861,キーエンス,75960.0,563400,42726
28,5802,住友電気工業,2007.5,20175800,40495
29,7011,三菱重工業,3761.0,10108700,37846
30,6701,日本電気,4849.0,7721300,36879
31,9432,ＮＴＴ,178.3,197564900,35037
32,8058,三菱商事,4991.0,6559900,32982
33,4063,信越化学工業,5750.0,5632400,32147
34,8031,三井物産,5164.0,6100800,31548
35,6723,ルネサスエレクトロニクス,3176.0,9810200,30873
36,5706,三井金属,22825.0,1357000,30418
37,3436,ＳＵＭＣＯ,2866.0,10592300,30078
38,6752,パナソニック　ホールディングス,4164.0,6787900,28246
39,7013,ＩＨＩ,2723.0,10161000,27535
40,8136,サンリオ,1236.0,21243800,25984
41,1605,ＩＮＰＥＸ,3980.0,6083800,24331
42,6503,三菱電機,5122.0,4591300,23376
43,7741,ＨＯＹＡ,22430.0,1015800,22760
44,8308,りそなホールディングス,2545.5,8880800,22505
45,6954,ファナック,5776.0,3827900,21983
46,9434,ソフトバンク,250.8,86409600,21592
47,7012,川崎重工業,2351.0,9038600,21173
48,1801,大成建設,12425.0,1677400,20912
49,7735,ＳＣＲＥＥＮホールディングス,12105.0,1647400,19731
50,8002,丸紅,5091.0,3816200,19546
51,6330,東洋エンジニアリング,2651.0,7356300,19397
52,7936,アシックス,4071.0,4667600,18969
53,9433,ＫＤＤＩ,3070.0,6135200,18814
54,9104,商船三井,7109.0,2626700,18738
55,6762,ＴＤＫ,2816.5,6534400,18300
56,5713,住友金属鉱山,9544.0,1865300,17722
57,9101,日本郵船,7337.0,2364400,17366
58,9502,中部電力,2885.0,5968800,17355
59,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,5136.0,3345100,16996
60,7182,ゆうちょ銀行,3299.0,5134400,16906
61,7832,バンダイナムコホールディングス,5617.0,3016600,16840
62,9501,東京電力ホールディングス,538.1,30892200,16754
63,4568,第一三共,2845.5,5951100,16748
64,4502,武田薬品工業,5737.0,2846900,16276
65,4661,オリエンタルランド,3112.0,4998100,15678
66,2914,日本たばこ産業,6763.0,2312100,15565
67,6963,ローム,4437.0,3497300,15476
68,6871,日本マイクロニクス,12180.0,1272300,15407
69,5108,ブリヂストン,3739.0,4106700,15391
70,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,5207.0,2961000,15361
71,6191,エアトリ,1665.0,9105300,15326
72,2802,味の素,4920.0,3107100,15190
73,3110,日東紡績,2851.0,5386700,15097
74,7267,本田技研工業,1679.0,8714900,14554
75,6971,京セラ,3520.0,4002900,14124
76,4543,テルモ,2262.5,6110900,13890
77,6367,ダイキン工業,20690.0,657600,13659
78,3382,セブン＆アイ・ホールディングス,2037.5,6602100,13432
79,4307,野村総合研究所,5206.0,2603900,13421
80,8750,第一ライフグループ,1915.0,6919000,13170
81,9503,関西電力,2998.5,4318100,12995
82,4578,大塚ホールディングス,11265.0,1151200,12955
83,8591,オリックス,6152.0,2093200,12861
84,7532,パン・パシフィック・インターナショナルホールディングス,734.6,16889200,12420
85,8053,住友商事,1810.5,6826000,12406
86,5401,日本製鉄,684.1,18110700,12388
87,3038,神戸物産,3167.0,3928400,12342
88,8630,ＳＯＭＰＯホールディングス,6968.0,1766400,12245
89,6301,小松製作所,7139.0,1684600,12015
90,8309,三井住友トラストグループ,1798.5,6672900,11953
91,6506,安川電機,4299.0,2801200,11952
92,6273,ＳＭＣ,67380.0,172400,11602
93,9697,カプコン,4357.0,2640800,11483
94,8267,イオン,1366.0,8402400,11466
95,8015,豊田通商,7507.0,1499900,11304
96,4684,オービック,5084.0,2237500,11279
97,9107,川崎汽船,3429.0,3284600,11277
98,8801,三井不動産,1496.0,7497100,11271
99,4519,中外製薬,6414.0,1755500,11255
100,9843,ニトリホールディングス,3258.0,3320700,10934
