順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,3103,ユニチカ,1589.0,14170300,21428
2,6890,フェローテック,9490.0,1551900,14497
3,6834,精工技研,27600.0,429200,11682
4,3350,メタプラネット,304.0,29967100,9038
5,7014,名村造船所,4775.0,1477000,6967
6,6227,ＡＩメカテック,6300.0,986600,6227
7,6855,日本電子材料,6580.0,697600,4580
8,8508,Ｊトラスト,746.0,4988000,3720
9,8918,ランド,10.0,331193600,3610
10,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,19500.0,163900,3184
11,3907,シリコンスタジオ,2135.0,1426400,3157
12,5985,サンコール,2310.0,1332200,3051
13,4107,伊勢化学工業,4385.0,706700,3012
14,2702,日本マクドナルドホールディングス,8050.0,352300,2841
15,7564,ワークマン,6360.0,412000,2595
16,6627,テラプローブ,11490.0,178700,2044
17,7810,クロスフォー,174.0,9804000,1891
18,5724,アサカ理研,3505.0,522500,1733
19,6016,ジャパンエンジンコーポレーション,10950.0,153100,1636
20,3222,ユナイテッド・スーパーマーケット・ホールディングス,850.0,1885700,1596
21,4716,日本オラクル,9269.0,166600,1547
22,2354,ＹＥ　ＤＩＧＩＴＡＬ,1469.0,1034300,1539
23,1407,ウエストホールディングス,2727.0,542200,1475
24,2782,セリア,4430.0,311700,1373
25,4970,東洋合成工業,12020.0,106300,1265
26,6524,湖北工業,5150.0,235600,1215
27,4816,東映アニメーション,2966.0,404000,1201
28,6775,ＴＢグループ,128.0,8214200,1173
29,6862,ミナトホールディングス,3335.0,347500,1171
30,9425,ＲｅＹｕｕ　Ｊａｐａｎ,254.0,4046000,1021
31,6366,千代田化工建設,721.0,1317000,951
32,4966,上村工業,19860.0,47600,941
33,2962,テクニスコ,1794.0,515200,914
34,3549,クスリのアオキホールディングス,4097.0,214400,883
35,3891,ニッポン高度紙工業,6590.0,127400,840
36,7711,助川電気工業,5330.0,159000,828
37,6327,北川精機,3185.0,230200,747
38,1965,テクノ菱和,6960.0,103100,724
39,7716,ナカニシ,3165.0,218900,695
40,1723,日本電技,2354.0,291200,680
41,3449,テクノフレックス,4020.0,163500,648
42,7906,ヨネックス,2780.0,231400,641
43,8244,近鉄百貨店,1987.0,313900,623
44,7746,岡本硝子,774.0,805800,622
45,7287,日本精機,2708.0,221700,603
46,4499,Ｓｐｅｅｅ,2587.0,228100,599
47,6072,地盤ネットホールディングス,1025.0,532500,568
48,6946,日本アビオニクス,5740.0,97400,563
49,7719,東京衡機,535.0,1059900,556
50,6994,指月電機製作所,1253.0,445000,546
51,7018,内海造船,12880.0,39600,498
52,6668,アドテック　プラズマ　テクノロジー,4005.0,120200,488
53,6840,ＡＫＩＢＡホールディングス,789.0,607600,479
54,9436,沖縄セルラー電話,4080.0,114900,468
55,2780,コメ兵ホールディングス,5100.0,89000,459
56,1909,日本ドライケミカル,3700.0,123100,456
57,2805,エスビー食品,7050.0,62500,441
58,8572,アコム,489.1,865200,425
59,3810,サイバーステップホールディングス,198.0,2013400,405
60,5161,西川ゴム工業,3700.0,103500,383
61,604A,ビーエイブル,1106.0,351300,376
62,6570,共和コーポレーション,3715.0,95600,362
63,287A,黒田グループ,1202.0,283500,341
64,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,66.0,4983700,331
65,6960,フクダ電子,12040.0,26600,319
66,5885,ジーデップ・アドバンス,3295.0,95800,314
67,8117,中央自動車工業,2280.0,135800,312
68,6677,エスケーエレクトロニクス,3270.0,87700,285
69,3647,アスリナ,135.0,2071900,283
70,8789,フィンテック　グローバル,174.0,1623100,283
71,6226,守谷輸送機工業,2243.0,125100,278
72,4746,東計電算,6750.0,41300,278
73,4286,ＣＬホールディングス,1380.0,212500,278
74,1514,住石ホールディングス,682.0,403600,277
75,6993,大黒屋ホールディングス,87.0,3168500,275
76,2669,カネ美食品,3980.0,66400,265
77,4667,アイサンテクノロジー,2200.0,115600,260
78,367A,プリモグローバルホールディングス,2850.0,91600,258
79,4293,セプテーニ・ホールディングス,513.0,502600,256
80,6203,豊和工業,1531.0,167900,255
81,6125,岡本工作機械製作所,4835.0,52100,254
82,7279,ハイレックスコーポレーション,2606.0,97000,253
83,255A,ジーエルテクノホールディングス,5260.0,47900,250
84,1434,ＪＥＳＣＯホールディングス,1700.0,146100,249
85,4222,児玉化学工業,705.0,352800,248
86,3399,丸千代山岡家,3980.0,61400,244
87,2305,スタジオアリス,1931.0,120700,234
88,2484,出前館,175.0,1333600,233
89,7177,ＧＭＯフィナンシャルホールディングス,1183.0,194400,229
90,6736,サン電子,8400.0,26700,221
91,6659,メディアリンクス,51.0,4465800,220
92,4238,ミライアル,1858.0,119700,220
93,4595,ミズホメディー,1730.0,125000,216
94,3374,内外テック,4320.0,49200,213
95,3131,シンデン・ハイテックス,6020.0,35300,213
96,9264,ポエック,1715.0,120900,211
97,6145,ＮＩＴＴＯＫＵ,2469.0,84200,210
98,6769,ザインエレクトロニクス,1140.0,183400,209
99,6928,エノモト,3020.0,69500,208
100,7932,ニッピ,11930.0,17200,204
