順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,276.0,55781000,18467
2,6890,フェローテック,9020.0,1696400,14948
3,6227,ＡＩメカテック,6490.0,1733900,11195
4,6072,地盤ネットホールディングス,1474.0,5853100,9139
5,2702,日本マクドナルドホールディングス,7310.0,1102300,8138
6,3350,メタプラネット,246.0,27126300,6584
7,6834,精工技研,29150.0,206100,5838
8,7014,名村造船所,3445.0,1325000,4604
9,4716,日本オラクル,9195.0,490700,4494
10,3103,ユニチカ,1187.0,3632100,4352
11,6327,北川精機,3840.0,928100,3640
12,6855,日本電子材料,7790.0,459700,3565
13,6366,千代田化工建設,717.0,4870800,3478
14,6203,豊和工業,1750.0,1811400,3212
15,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,25730.0,119300,3073
16,6656,インスペック,1223.0,2173400,3028
17,8918,ランド,10.0,221258600,2214
18,7564,ワークマン,8020.0,251800,2033
19,6659,メディアリンクス,88.0,23555200,2030
20,5985,サンコール,1616.0,1196000,1906
21,8254,さいか屋,370.0,4799000,1731
22,3891,ニッポン高度紙工業,8370.0,192700,1600
23,1407,ウエストホールディングス,2436.0,596600,1487
24,5367,ニッカトー,1298.0,1029900,1339
25,3449,テクノフレックス,7940.0,172100,1319
26,6946,日本アビオニクス,5640.0,231800,1295
27,1909,日本ドライケミカル,3730.0,281700,1052
28,6864,エヌエフホールディングス,2457.0,418500,972
29,6524,湖北工業,5900.0,162500,960
30,1948,弘電社,11480.0,77400,888
31,2338,クオンタムソリューションズ,133.0,6326400,887
32,6955,ＦＤＫ,494.0,1712300,873
33,4107,伊勢化学工業,4010.0,214600,872
34,3667,ｅｎｉｓｈ,35.0,23490100,857
35,7906,ヨネックス,2279.0,359900,822
36,2962,テクニスコ,1324.0,639400,804
37,6838,多摩川ホールディングス,2446.0,333000,779
38,8572,アコム,442.1,1724500,766
39,6217,津田駒工業,1043.0,652200,764
40,4966,上村工業,23020.0,31200,723
41,4816,東映アニメーション,2331.0,307100,715
42,6862,ミナトホールディングス,2135.0,327400,701
43,6023,ダイハツインフィニアース,2677.0,259500,697
44,255A,ジーエルテクノホールディングス,6200.0,112100,686
45,4972,綜研化学,3440.0,197100,662
46,6245,ヒラノテクシード,2356.0,255000,609
47,6492,岡野バルブ製造,13950.0,42700,607
48,9436,沖縄セルラー電話,3560.0,168200,598
49,7716,ナカニシ,2947.0,201800,593
50,6228,ジェイ・イー・ティ,770.0,705800,573
51,4992,北興化学工業,1964.0,298000,569
52,4499,Ｓｐｅｅｅ,2731.0,201600,562
53,2782,セリア,3715.0,150200,559
54,6016,ジャパンエンジンコーポレーション,7870.0,70100,555
55,4970,東洋合成工業,16480.0,33100,540
56,6627,テラプローブ,10610.0,47400,509
57,6840,ＡＫＩＢＡホールディングス,1021.0,501500,509
58,4293,セプテーニ・ホールディングス,489.0,969500,470
59,6994,指月電機製作所,1244.0,361500,455
60,287A,黒田グループ,1051.0,377000,396
61,8699,ＨＳホールディングス,1129.0,343000,392
62,146A,コロンビア・ワークス,2571.0,148600,386
63,2805,エスビー食品,4950.0,76700,385
64,2780,コメ兵ホールディングス,5020.0,72000,361
65,6993,大黒屋ホールディングス,97.0,3692100,356
66,5161,西川ゴム工業,2948.0,119200,352
67,3647,アスリナ,116.0,2527300,328
68,6226,守谷輸送機工業,2067.0,156800,326
69,8508,Ｊトラスト,728.0,445600,325
70,6721,ウインテスト,84.0,3657500,324
71,1723,日本電技,2211.0,143300,316
72,3810,サイバーステップホールディングス,169.0,1810500,315
73,9913,日邦産業,3735.0,84000,312
74,7177,ＧＭＯフィナンシャルホールディングス,1028.0,295800,307
75,7713,シグマ光機,2399.0,128600,306
76,6960,フクダ電子,11500.0,26200,302
77,4420,イーソル,908.0,341100,297
78,7279,ハイレックスコーポレーション,2350.0,123100,291
79,4595,ミズホメディー,1666.0,172500,288
80,3299,ムゲンエステート,1639.0,172100,283
81,6125,岡本工作機械製作所,5180.0,54600,279
82,3168,ＭＥＲＦ,1644.0,174200,271
83,6433,ヒーハイスト,1169.0,226400,271
84,4026,神島化学工業,1889.0,142300,270
85,5218,オハラ,1669.0,162200,263
86,7287,日本精機,2648.0,98700,263
87,6882,三社電機製作所,1414.0,189200,260
88,7746,岡本硝子,755.0,327800,251
89,7711,助川電気工業,5060.0,49500,251
90,4100,戸田工業,1759.0,137600,247
91,6356,日本ギア工業,1455.0,167000,246
92,1514,住石ホールディングス,550.0,441900,246
93,6769,ザインエレクトロニクス,1100.0,216500,241
94,5958,三洋工業,4125.0,56700,236
95,1965,テクノ菱和,5830.0,40300,235
96,6425,ユニバーサルエンターテインメント,680.0,340300,232
97,5210,日本山村硝子,2534.0,90400,229
98,6736,サン電子,8670.0,25000,219
99,8117,中央自動車工業,2056.0,107200,219
100,6223,西部技研,2377.0,87000,204
