順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,39500.0,91539100,3695379
2,6857,アドバンテスト,27935.0,16409100,463393
3,8035,東京エレクトロン,52240.0,6356300,331323
4,7203,トヨタ自動車,3126.0,102087800,320142
5,6976,太陽誘電,8723.0,31669100,284563
6,6981,村田製作所,6416.0,43111700,281533
7,9984,ソフトバンクグループ,4622.0,55968200,258905
8,5803,フジクラ,3720.0,48318100,182529
9,8306,三菱ＵＦＪフィナンシャル・グループ,3525.0,46700500,165302
10,4062,イビデン,13650.0,10002100,140062
11,6146,ディスコ,51870.0,2480800,128043
12,6501,日立製作所,5255.0,24607900,127679
13,6920,レーザーテック,33620.0,3153200,108531
14,7974,任天堂,8145.0,13267300,107535
15,8316,三井住友フィナンシャルグループ,6666.0,15888200,106620
16,9983,ファーストリテイリング,78500.0,1299000,102556
17,6758,ソニーグループ,3809.0,25084500,95239
18,8411,みずほフィナンシャルグループ,7818.0,11805100,92692
19,6701,日本電気,5002.0,18437800,91737
20,6861,キーエンス,78970.0,1095900,86601
21,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,6422.0,12346600,79962
22,5016,ＪＸ金属,3340.0,23110500,77237
23,3436,ＳＵＭＣＯ,2856.5,24950800,71949
24,7735,ＳＣＲＥＥＮホールディングス,11980.0,5993400,71844
25,8015,豊田通商,6625.0,10299700,68132
26,4578,大塚ホールディングス,11305.0,5382100,60802
27,6361,荏原製作所,4953.0,12021400,59555
28,4063,信越化学工業,5756.0,10102300,58501
29,6723,ルネサスエレクトロニクス,3196.0,17803700,57202
30,7011,三菱重工業,3736.0,15217200,57071
31,6098,リクルートホールディングス,12915.0,4406500,56985
32,5802,住友電気工業,2109.5,26565700,56044
33,2503,キリンホールディングス,3068.0,17227600,52882
34,6702,富士通,3902.0,13615600,52696
35,6954,ファナック,6624.0,7958800,52666
36,6752,パナソニック　ホールディングス,3584.0,14208400,50496
37,5801,古河電気工業,2777.5,16868300,47468
38,6762,ＴＤＫ,2811.5,16024600,45425
39,8308,りそなホールディングス,2178.0,20453200,44721
40,5706,三井金属,27095.0,1614000,43678
41,8766,東京海上ホールディングス,8202.0,5200000,42585
42,6503,三菱電機,5318.0,8047800,42467
43,4004,レゾナック・ホールディングス,12125.0,3479900,42322
44,7936,アシックス,4833.0,8610200,41636
45,1803,清水建設,2317.5,17485800,40773
46,8136,サンリオ,1353.5,29976700,40501
47,9432,ＮＴＴ,159.0,244892200,38875
48,2914,日本たばこ産業,6665.0,5773400,38574
49,9433,ＫＤＤＩ,3051.0,12620000,38514
50,7267,本田技研工業,1670.0,21607300,35989
51,5401,日本製鉄,660.0,53982100,35528
52,8058,三菱商事,4777.0,7187300,34373
53,6971,京セラ,3550.0,9382600,33679
54,4911,資生堂,3360.0,9907500,33339
55,6367,ダイキン工業,23640.0,1386000,32728
56,6526,ソシオネクスト,1893.5,17030400,32629
57,6301,小松製作所,7087.0,4508300,31930
58,9501,東京電力ホールディングス,524.0,61471000,31684
59,4661,オリエンタルランド,2920.0,10626000,31272
60,6506,安川電機,4544.0,6731200,31012
61,8001,伊藤忠商事,2023.5,14655000,29633
62,8604,野村ホールディングス,1470.0,20006600,29435
63,6963,ローム,3891.0,7377900,28921
64,4307,野村総合研究所,5576.0,5114300,28336
65,1944,きんでん,7203.0,3924000,28274
66,8031,三井物産,4920.0,5709500,27994
67,4502,武田薬品工業,5718.0,4859800,27731
68,8591,オリックス,6315.0,4361000,27589
69,7751,キヤノン,4554.0,5992600,27391
70,9697,カプコン,4107.0,6612700,27061
71,7013,ＩＨＩ,2771.5,9782300,27018
72,9502,中部電力,2706.0,10009100,27018
73,7741,ＨＯＹＡ,23840.0,1126700,26947
74,5108,ブリヂストン,4050.0,6278300,25540
75,7182,ゆうちょ銀行,3110.0,8152600,25467
76,3382,セブン＆アイ・ホールディングス,2233.0,10953300,24377
77,3659,ネクソン,2603.0,9139600,23754
78,4568,第一三共,2889.0,8119600,23390
79,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4988.0,4658600,23184
80,6871,日本マイクロニクス,11930.0,1937900,23055
81,6902,デンソー,2197.5,10346100,22730
82,7012,川崎重工業,2683.5,8318500,22294
83,4324,電通グループ,3763.0,5846500,22019
84,6504,富士電機,12695.0,1756300,21983
85,8750,第一ライフグループ,1898.0,11409000,21625
86,4722,フューチャー,2449.0,8666300,21229
87,9766,コナミグループ,21840.0,951700,20788
88,9434,ソフトバンク,232.0,89088900,20673
89,5713,住友金属鉱山,7430.0,2781900,20497
90,8630,ＳＯＭＰＯホールディングス,7219.0,2797000,20222
91,4901,富士フイルムホールディングス,3831.0,5136500,19657
92,4503,アステラス製薬,2287.0,8531100,19402
93,6594,ニデック,2480.0,7696100,19286
94,4519,中外製薬,7071.0,2701800,18991
95,8267,イオン,1423.0,13229400,18628
96,2587,サントリービバレッジ＆フード,4892.0,3801900,18601
97,8002,丸紅,5196.0,3551300,18422
98,4186,東京応化工業,8397.0,2119400,17839
99,8053,住友商事,1592.0,11190000,17809
100,7453,良品計画,4224.0,4147000,17512
