順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,54030.0,28051100,1512818
2,9984,ソフトバンクグループ,6540.0,69041500,446011
3,6857,アドバンテスト,31720.0,11096600,351041
4,6976,太陽誘電,9209.0,31494700,285556
5,8035,東京エレクトロン,51460.0,3852700,194926
6,5803,フジクラ,4982.0,38396400,191683
7,8306,三菱ＵＦＪフィナンシャル・グループ,3661.0,51100200,185279
8,6981,村田製作所,7352.0,23574100,171262
9,4062,イビデン,19560.0,8459000,164050
10,6920,レーザーテック,34570.0,3010300,102951
11,8316,三井住友フィナンシャルグループ,6911.0,14515300,99252
12,9983,ファーストリテイリング,66480.0,1474500,96957
13,8411,みずほフィナンシャルグループ,8654.0,10993400,93865
14,5801,古河電気工業,3981.0,23237900,92828
15,7203,トヨタ自動車,3031.0,27282400,81734
16,7974,任天堂,8093.0,9954600,79709
17,6098,リクルートホールディングス,15500.0,4847300,75409
18,6146,ディスコ,51980.0,1430800,73478
19,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,8162.0,7710700,63136
20,5016,ＪＸ金属,3695.0,16352700,59927
21,6861,キーエンス,76000.0,795800,59823
22,6758,ソニーグループ,3632.0,14472100,52214
23,7011,三菱重工業,3705.0,13750300,50341
24,8766,東京海上ホールディングス,7970.0,6379600,50021
25,6501,日立製作所,5199.0,9761900,49956
26,8058,三菱商事,5005.0,9772100,48445
27,8001,伊藤忠商事,2294.0,20054600,45724
28,4063,信越化学工業,5738.0,7659000,43498
29,5706,三井金属,23240.0,1866500,43286
30,4004,レゾナック・ホールディングス,14295.0,2935300,42524
31,6954,ファナック,5735.0,7214400,40990
32,8031,三井物産,5060.0,7792100,39240
33,1605,ＩＮＰＥＸ,3930.0,9572900,37903
34,9432,ＮＴＴ,175.7,209324600,36680
35,9433,ＫＤＤＩ,3031.0,11523600,34685
36,5713,住友金属鉱山,9484.0,3585600,34173
37,8308,りそなホールディングス,2522.0,13754000,34141
38,6752,パナソニック　ホールディングス,4200.0,8125800,33799
39,6762,ＴＤＫ,2808.5,12186500,33716
40,3436,ＳＵＭＣＯ,2959.0,11593400,33701
41,7013,ＩＨＩ,2665.0,12286100,32513
42,6723,ルネサスエレクトロニクス,3192.0,10122800,31916
43,6503,三菱電機,5027.0,6163500,30747
44,5802,住友電気工業,2077.5,14578800,29905
45,6702,富士通,3749.0,7876000,29547
46,6301,小松製作所,7114.0,4144200,29445
47,2914,日本たばこ産業,6693.0,4288600,28412
48,8002,丸紅,5049.0,5634500,28063
49,9434,ソフトバンク,246.9,111577300,27334
50,7741,ＨＯＹＡ,22690.0,1203300,27211
51,6971,京セラ,3551.0,7812300,27073
52,6330,東洋エンジニアリング,2736.0,9534500,26772
53,7012,川崎重工業,2319.0,11489600,26412
54,9104,商船三井,7046.0,3717100,26027
55,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,5091.0,5107500,25648
56,6367,ダイキン工業,20780.0,1228000,25492
57,4502,武田薬品工業,5666.0,4255100,23903
58,8053,住友商事,1822.0,13120700,23579
59,7267,本田技研工業,1664.0,14215600,23349
60,8015,豊田通商,7553.0,3137100,23347
61,6701,日本電気,4536.0,5050900,22901
62,7735,ＳＣＲＥＥＮホールディングス,12255.0,1850700,22682
63,7182,ゆうちょ銀行,3290.0,6871200,22312
64,6506,安川電機,4301.0,5133300,21891
65,8591,オリックス,6089.0,3498200,21081
66,6273,ＳＭＣ,68160.0,305400,20350
67,5108,ブリヂストン,3777.0,5431800,20328
68,9101,日本郵船,7262.0,2770900,20067
69,7936,アシックス,3989.0,5030200,20042
70,5020,ＥＮＥＯＳホールディングス,1441.0,13710800,19812
71,9501,東京電力ホールディングス,540.9,35803900,19385
72,6963,ローム,4577.0,4207000,19202
73,4519,中外製薬,6422.0,3008400,19118
74,8267,イオン,1332.5,14151400,19015
75,4578,大塚ホールディングス,11335.0,1681600,19013
76,6871,日本マイクロニクス,12680.0,1469200,18437
77,4568,第一三共,2772.0,6678900,18246
78,8750,第一ライフグループ,1883.0,9848700,18228
79,8630,ＳＯＭＰＯホールディングス,6774.0,2724600,18225
80,8801,三井不動産,1491.0,12168700,18054
81,9107,川崎汽船,3397.0,5308100,17858
82,8136,サンリオ,1188.5,14760400,17564
83,7832,バンダイナムコホールディングス,5359.0,3282100,17426
84,4661,オリエンタルランド,3085.0,5616100,17341
85,8309,三井住友トラストグループ,1767.0,9864400,17184
86,3382,セブン＆アイ・ホールディングス,2008.0,8558800,17048
87,8331,千葉銀行,2729.0,6115500,16486
88,5401,日本製鉄,686.4,23731600,16177
89,7532,パン・パシフィック・インターナショナルホールディングス,726.1,22135200,15971
90,7453,良品計画,4005.0,3970000,15827
91,9766,コナミグループ,20730.0,749000,15391
92,4503,アステラス製薬,2240.5,6821700,15103
93,7269,スズキ,2047.0,7402500,14867
94,8604,野村ホールディングス,1664.5,9025300,14818
95,6361,荏原製作所,4247.0,3537000,14766
96,3110,日東紡績,2835.0,5228900,14736
97,4543,テルモ,2246.0,6580400,14586
98,2802,味の素,4974.0,2939800,14518
99,6902,デンソー,1921.0,7600200,14398
100,6326,クボタ,2783.0,5061300,13941
