順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,593A,ティアフォー,1240.0,40755300,47438
2,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,13770.0,1834800,26929
3,581A,ＧＯ,3130.0,4698500,14702
4,5253,カバー,1545.0,7130600,11335
5,485A,パワーエックス,1973.0,4459700,8798
6,6613,ＱＤレーザ,1753.0,4041700,7196
7,186A,アストロスケールホールディングス,1041.0,5270600,5599
8,598A,チャットプラス,2050.0,1931600,4147
9,4564,オンコセラピー・サイエンス,19.0,198186800,3953
10,584A,ＬｉＮＫＸ,3070.0,1224300,3574
11,3905,データセクション,2435.0,1401300,3430
12,6522,アスタリスク,1630.0,1631000,2573
13,4597,ソレイジア・ファーマ,28.0,82434400,2333
14,2160,ジーエヌアイグループ,2598.0,864900,2245
15,6232,ＡＣＳＬ,1822.0,870200,1638
16,464A,ＱＰＳホールディングス,1620.0,844400,1370
17,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3125.0,425200,1332
18,9256,サクシード,2620.0,454400,1298
19,319A,技術承継機構,16050.0,74300,1169
20,215A,タイミー,1411.0,791400,1104
21,4424,Ａｍａｚｉａ,328.0,2920400,1097
22,4588,オンコリスバイオファーマ,2533.0,423600,1062
23,141A,トライアルホールディングス,2995.0,346400,1037
24,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1199.0,791700,950
25,4478,フリー,2333.0,390600,904
26,446A,ノースサンド,1392.0,631200,894
27,4592,サンバイオ,1001.0,830700,833
28,325A,ＴＥＮＴＩＡＬ,1672.0,420200,704
29,7806,ＭＴＧ,7800.0,90300,701
30,6085,アーキテクツ・スタジオ・ジャパン,119.0,5989800,699
31,5243,ｎｏｔｅ,2013.0,341100,678
32,4259,エクサウィザーズ,791.0,848400,672
33,219A,Ｈｅａｒｔｓｅｅｄ,1731.0,379100,640
34,9166,ＧＥＮＤＡ,581.0,1049900,609
35,4894,クオリプス,4885.0,126300,600
36,150A,ＪＳＨ,656.0,909300,591
37,4419,Ｆｉｎａｔｅｘｔホールディングス,1571.0,370400,579
38,7803,ブシロード,364.0,1530300,563
39,4475,ＨＥＮＮＧＥ,1319.0,424100,555
40,6255,エヌ・ピー・シー,611.0,841600,516
41,4381,ビープラッツ,403.0,1239600,501
42,5246,ＥＬＥＭＥＮＴＳ,772.0,605500,465
43,402A,アクセルスペースホールディングス,484.0,885400,425
44,6521,オキサイド,3420.0,119100,404
45,7777,スリー・ディー・マトリックス,354.0,1096400,383
46,3479,ＴＫＰ,1833.0,196500,363
47,5242,アイズ,1990.0,181400,346
48,4052,フィーチャ,330.0,1048400,342
49,7794,イーディーピー,952.0,333900,317
50,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,3735.0,80900,303
51,2334,イオレ,501.0,606500,301
52,4431,スマレジ,2900.0,102600,300
53,4890,坪田ラボ,273.0,1068800,299
54,336A,ダイナミックマッププラットフォーム,840.0,348900,288
55,4586,メドレックス,64.0,4771500,287
56,247A,Ａｉロボティクス,794.0,356100,284
57,4393,バンク・オブ・イノベーション,4730.0,58300,278
58,3664,ＷＩＺＥ,22.0,12163700,268
59,9270,バリュエンスホールディングス,1971.0,131100,261
60,456A,ＨＵＭＡＮ　ＭＡＤＥ,1480.0,176600,260
61,4889,レナサイエンス,1553.0,168300,259
62,218A,Ｌｉｂｅｒａｗａｒｅ,1044.0,241500,256
63,4593,ヘリオス,254.0,1000700,255
64,3692,ＦＦＲＩセキュリティ,5080.0,50600,253
65,4575,キャンバス,727.0,330100,242
66,5574,ＡＢＥＪＡ,2390.0,98100,233
67,296A,令和アカウンティング・ホールディングス,909.0,252100,230
68,3989,シェアリングテクノロジー,1411.0,156000,219
69,7138,ＴＯＲＩＣＯ,141.0,1494900,218
70,7779,ＣＹＢＥＲＤＹＮＥ,227.0,951300,216
71,5892,ｙｕｔｏｒｉ,1963.0,109100,215
72,7318,セレンディップ・ホールディングス,2002.0,104200,208
73,323A,フライヤー,387.0,495200,204
74,9238,バリュークリエーション,478.0,418900,203
75,4417,グローバルセキュリティエキスパート,4230.0,47100,200
76,9348,ｉｓｐａｃｅ,416.0,475400,198
77,7409,ＡｅｒｏＥｄｇｅ,1461.0,135000,198
78,4477,ＢＡＳＥ,299.0,651300,197
79,350A,デジタルグリッド,783.0,246300,194
80,280A,ＴＭＨ,996.0,187600,188
81,7047,ポート,2448.0,76000,187
82,4883,モダリス,34.0,4954400,176
83,2986,ＬＡホールディングス,2734.0,61400,168
84,9467,アルファポリス,1009.0,158200,159
85,421A,ムービン・ストラテジック・キャリア,3990.0,39000,153
86,589A,ネイス,1210.0,123100,150
87,4165,プレイド,553.0,268200,147
88,4258,網屋,4200.0,34700,147
89,299A,クラシル,1017.0,141800,145
90,5842,インテグラル,2827.0,48700,137
91,3133,海帆,90.0,1501700,133
92,3558,ジェイドグループ,1676.0,79600,133
93,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1324.0,97700,130
94,4073,ジィ・シィ企画,480.0,241900,125
95,9227,マイクロ波化学,808.0,150100,122
96,5834,ＳＢＩリーシングサービス,2798.0,42800,120
97,3911,Ａｉｍｉｎｇ,200.0,592900,119
98,9211,エフ・コード,1369.0,86700,119
99,194A,ＷＯＬＶＥＳ　ＨＡＮＤ,1542.0,77200,118
100,7373,アイドマ・ホールディングス,1000.0,115400,115
