順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,49870.0,38905900,1925351
2,5803,フジクラ,5800.0,72558500,404776
3,6976,太陽誘電,10265.0,29942800,294209
4,6857,アドバンテスト,34550.0,7284500,251662
5,6981,村田製作所,7538.0,25048400,184128
6,4062,イビデン,20480.0,7950100,161354
7,8035,東京エレクトロン,58230.0,2740400,157238
8,5801,古河電気工業,4222.0,37123200,150240
9,6098,リクルートホールディングス,16660.0,9007900,149663
10,7974,任天堂,8488.0,17246700,145560
11,8306,三菱ＵＦＪフィナンシャル・グループ,3606.0,39842100,143074
12,6920,レーザーテック,38980.0,3674400,142567
13,9984,ソフトバンクグループ,5520.0,25407600,139550
14,8136,サンリオ,1191.0,89543900,107030
15,6146,ディスコ,62960.0,1496600,93216
16,8316,三井住友フィナンシャルグループ,6857.0,12391400,84517
17,9983,ファーストリテイリング,78050.0,1004400,78266
18,8411,みずほフィナンシャルグループ,8502.0,9009000,76097
19,5706,三井金属,29000.0,2655800,75802
20,7203,トヨタ自動車,2999.5,23418400,70235
21,6501,日立製作所,5669.0,11575200,65265
22,4004,レゾナック・ホールディングス,17410.0,3674700,63800
23,7011,三菱重工業,4094.0,15370900,62444
24,6758,ソニーグループ,3762.0,16354400,61539
25,5016,ＪＸ金属,3900.0,15997700,61136
26,5802,住友電気工業,2270.0,27560000,61012
27,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,8657.0,7180000,60325
28,6861,キーエンス,87200.0,667800,57839
29,5713,住友金属鉱山,9684.0,5546900,53978
30,4755,楽天グループ,745.0,67917500,52218
31,6752,パナソニック　ホールディングス,4574.0,11494800,52207
32,7013,ＩＨＩ,2896.5,16753500,48187
33,6954,ファナック,6720.0,7176100,47510
34,3436,ＳＵＭＣＯ,3647.0,13055400,46794
35,7735,ＳＣＲＥＥＮホールディングス,13745.0,3066700,41427
36,6367,ダイキン工業,21570.0,1885500,41057
37,4063,信越化学工業,6410.0,6278500,40005
38,7012,川崎重工業,2775.0,14345800,39417
39,9432,ＮＴＴ,158.4,240868200,38370
40,6701,日本電気,4913.0,7319000,36174
41,6723,ルネサスエレクトロニクス,3806.0,9140500,34593
42,4901,富士フイルムホールディングス,3198.0,10791000,34428
43,8058,三菱商事,4856.0,6317300,30656
44,8766,東京海上ホールディングス,7751.0,3922300,30494
45,9433,ＫＤＤＩ,2833.0,10592600,30087
46,7936,アシックス,4796.0,6133400,29505
47,7267,本田技研工業,1664.5,17185400,28656
48,1605,ＩＮＰＥＸ,3717.0,7656300,28570
49,6503,三菱電機,5892.0,4882600,28477
50,3110,日東紡績,3050.0,9365700,28126
51,5108,ブリヂストン,4229.0,6515700,27693
52,2802,味の素,5456.0,4908600,26830
53,8802,三菱地所,3684.0,7257800,26634
54,5401,日本製鉄,690.9,37862000,26148
55,1812,鹿島建設,4868.0,5352000,25921
56,8031,三井物産,4900.0,5156900,25237
57,2914,日本たばこ産業,7026.0,3519600,24774
58,2413,エムスリー,1631.5,14747600,24636
59,7741,ＨＯＹＡ,26010.0,949100,24591
60,6702,富士通,3701.0,6491200,24147
61,6871,日本マイクロニクス,13950.0,1717100,24013
62,8591,オリックス,6351.0,3720800,23501
63,8015,豊田通商,7204.0,3161800,22713
64,6762,ＴＤＫ,3114.0,7280800,22508
65,8001,伊藤忠商事,2096.0,10725200,22462
66,8801,三井不動産,1451.5,15292400,22181
67,8002,丸紅,5016.0,4426700,22058
68,5711,三菱マテリアル,5290.0,4152500,21777
69,8308,りそなホールディングス,2344.0,9306300,21750
70,6506,安川電機,5454.0,3934100,21301
71,5101,横浜ゴム,7693.0,2660000,21135
72,7832,バンダイナムコホールディングス,5362.0,3877600,20910
73,6361,荏原製作所,5723.0,3501600,19872
74,7182,ゆうちょ銀行,3142.0,5922500,18542
75,8053,住友商事,1781.5,10360700,18423
76,4502,武田薬品工業,5562.0,3284000,18193
77,6301,小松製作所,7349.0,2472400,18186
78,6273,ＳＭＣ,78320.0,232000,18026
79,8309,三井住友トラストグループ,1705.0,10342400,17599
80,4543,テルモ,2598.5,6704400,17418
81,4452,花王,3689.0,4599000,16977
82,8750,第一ライフグループ,1877.0,9032000,16886
83,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4855.0,3414500,16576
84,9684,スクウェア・エニックス・ホールディングス,2974.0,5357800,16505
85,8630,ＳＯＭＰＯホールディングス,6984.0,2334400,16301
86,3382,セブン＆アイ・ホールディングス,2060.5,7786600,16095
87,4519,中外製薬,7184.0,2244000,16016
88,4631,ＤＩＣ,5631.0,2824900,15915
89,9104,商船三井,6166.0,2570100,15860
90,6963,ローム,4793.0,3299600,15761
91,9434,ソフトバンク,229.3,68099600,15641
92,4661,オリエンタルランド,2983.0,5153800,15442
93,7751,キヤノン,4564.0,3339000,15284
94,9501,東京電力ホールディングス,516.6,29311300,15242
95,4568,第一三共,2805.0,5466300,15182
96,4578,大塚ホールディングス,12250.0,1216400,14886
97,7269,スズキ,2006.0,7225900,14561
98,4503,アステラス製薬,2356.0,6164000,14487
99,7272,ヤマハ発動機,1900.0,7593200,14452
100,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,5770.0,2460600,14277
