順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,13770.0,4024700,52433
2,581A,ＧＯ,2794.0,4647400,12542
3,485A,パワーエックス,1942.0,6510900,12529
4,6613,ＱＤレーザ,1766.0,6741400,11346
5,186A,アストロスケールホールディングス,981.0,5846900,5688
6,3905,データセクション,2527.0,2018100,5060
7,464A,ＱＰＳホールディングス,1597.0,2776400,4475
8,4564,オンコセラピー・サイエンス,20.0,186230000,3837
9,215A,タイミー,1445.0,2461500,3561
10,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1121.0,2910000,3374
11,2160,ジーエヌアイグループ,2440.0,1307000,3192
12,4588,オンコリスバイオファーマ,2351.0,1122000,2647
13,402A,アクセルスペースホールディングス,458.0,4952500,2286
14,4259,エクサウィザーズ,783.0,2848900,2242
15,141A,トライアルホールディングス,2980.0,731500,2206
16,4597,ソレイジア・ファーマ,26.0,78736900,2047
17,5253,カバー,1640.0,1180600,1937
18,6166,中村超硬,660.0,2376400,1667
19,598A,チャットプラス,2284.0,650900,1660
20,446A,ノースサンド,1640.0,995300,1601
21,6522,アスタリスク,1308.0,1174100,1578
22,325A,ＴＥＮＴＩＡＬ,1633.0,930300,1525
23,2986,ＬＡホールディングス,2665.0,541300,1449
24,6521,オキサイド,3385.0,426300,1445
25,7806,ＭＴＧ,7460.0,183900,1390
26,5243,ｎｏｔｅ,2050.0,672300,1360
27,2334,イオレ,505.0,2527000,1285
28,9348,ｉｓｐａｃｅ,411.0,2870000,1179
29,456A,ＨＵＭＡＮ　ＭＡＤＥ,1493.0,786000,1142
30,6232,ＡＣＳＬ,1662.0,673100,1124
31,247A,Ａｉロボティクス,765.0,1395700,1074
32,4478,フリー,2407.0,419400,1005
33,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3400.0,284600,979
34,9166,ＧＥＮＤＡ,573.0,1669900,968
35,4592,サンバイオ,1035.0,904700,928
36,3133,海帆,106.0,7751100,910
37,7803,ブシロード,415.0,2152300,879
38,4419,Ｆｉｎａｔｅｘｔホールディングス,1642.0,520100,855
39,7777,スリー・ディー・マトリックス,352.0,2427800,852
40,5574,ＡＢＥＪＡ,2330.0,335800,776
41,4475,ＨＥＮＮＧＥ,1336.0,584500,767
42,584A,ＬｉＮＫＸ,2948.0,264100,759
43,3692,ＦＦＲＩセキュリティ,5090.0,139200,721
44,319A,技術承継機構,17680.0,37600,665
45,5246,ＥＬＥＭＥＮＴＳ,705.0,899700,638
46,6085,アーキテクツ・スタジオ・ジャパン,156.0,3927800,610
47,7409,ＡｅｒｏＥｄｇｅ,1395.0,393300,558
48,4418,ＪＤＳＣ,887.0,609300,554
49,219A,Ｈｅａｒｔｓｅｅｄ,1495.0,366400,549
50,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,3750.0,147800,540
51,4431,スマレジ,3000.0,177500,530
52,7779,ＣＹＢＥＲＤＹＮＥ,221.0,2346000,521
53,4417,グローバルセキュリティエキスパート,4360.0,117500,518
54,4889,レナサイエンス,1450.0,349000,510
55,4563,アンジェス,48.0,9162900,476
56,7318,セレンディップ・ホールディングス,1965.0,241100,474
57,4593,ヘリオス,256.0,1849300,471
58,523A,セイワホールディングス,1476.0,314700,455
59,4425,Ｋｕｄａｎ,1805.0,244500,443
60,1447,ＳＡＡＦホールディングス,405.0,1049400,434
61,7794,イーディーピー,913.0,472900,429
62,4894,クオリプス,4400.0,97500,427
63,5842,インテグラル,2771.0,151800,422
64,336A,ダイナミックマッププラットフォーム,883.0,479700,420
65,3185,夢展望,145.0,2519200,418
66,4477,ＢＡＳＥ,313.0,1302700,407
67,6597,ＨＰＣシステムズ,3440.0,118600,404
68,218A,Ｌｉｂｅｒａｗａｒｅ,1028.0,381600,399
69,7359,東京通信グループ,236.0,1535500,390
70,589A,ネイス,1229.0,307200,382
71,3479,ＴＫＰ,1772.0,208500,369
72,9256,サクシード,4135.0,86600,368
73,276A,ククレブ・アドバイザーズ,3580.0,100900,359
74,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,171.0,1945300,348
75,4596,窪田製薬ホールディングス,65.0,5332300,341
76,4586,メドレックス,61.0,5462400,330
77,4591,リボミック,73.0,4220300,308
78,7082,ジモティー,1404.0,213700,300
79,7138,ＴＯＲＩＣＯ,141.0,1989800,300
80,7047,ポート,2507.0,114600,293
81,472A,ミラティブ,548.0,533300,288
82,3664,ＷＩＺＥ,22.0,12539500,287
83,3989,シェアリングテクノロジー,1414.0,198100,282
84,9227,マイクロ波化学,769.0,361300,281
85,5834,ＳＢＩリーシングサービス,2652.0,103100,274
86,4493,サイバーセキュリティクラウド,1804.0,143400,258
87,5532,リアルゲイト,3595.0,72200,256
88,6033,エクストリーム,1675.0,153900,255
89,350A,デジタルグリッド,763.0,335100,254
90,7373,アイドマ・ホールディングス,1018.0,237500,239
91,414A,オーバーラップホールディングス,809.0,296500,239
92,4575,キャンバス,704.0,326400,231
93,4393,バンク・オブ・イノベーション,4810.0,47200,228
94,3777,環境フレンドリーホールディングス,48.0,4774600,225
95,3558,ジェイドグループ,1655.0,135600,224
96,5892,ｙｕｔｏｒｉ,2028.0,106400,215
97,4055,ティアンドエスグループ,1513.0,139200,213
98,2586,フルッタフルッタ,92.0,2254300,213
99,150A,ＪＳＨ,542.0,391500,212
100,4412,サイエンスアーツ,1258.0,164500,211
