順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,83300.0,56815500,4474402
2,6976,太陽誘電,20560.0,25081600,494428
3,8035,東京エレクトロン,73200.0,4678700,334442
4,9984,ソフトバンクグループ,6169.0,52377700,314270
5,6981,村田製作所,11080.0,24232500,256790
6,6857,アドバンテスト,29345.0,7931300,227615
7,5803,フジクラ,5358.0,42677500,221828
8,4062,イビデン,23345.0,8723400,194509
9,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,12000.0,14224700,157447
10,6920,レーザーテック,47650.0,2970300,136626
11,6146,ディスコ,76590.0,1572400,118091
12,3436,ＳＵＭＣＯ,5094.0,24518300,114494
13,5016,ＪＸ金属,4085.0,22912400,92083
14,5801,古河電気工業,4000.0,23593000,91443
15,9983,ファーストリテイリング,84500.0,1033200,87523
16,5706,三井金属,38740.0,2185000,82658
17,8306,三菱ＵＦＪフィナンシャル・グループ,3326.0,24679200,81970
18,6758,ソニーグループ,3380.0,22702600,77473
19,7735,ＳＣＲＥＥＮホールディングス,18940.0,4140700,74544
20,7974,任天堂,7132.0,10058000,73119
21,6752,パナソニック　ホールディングス,4522.0,16061700,71763
22,5802,住友電気工業,2664.0,25597100,66846
23,7203,トヨタ自動車,2828.0,23428700,66396
24,8316,三井住友フィナンシャルグループ,6672.0,9409100,62562
25,6723,ルネサスエレクトロニクス,4820.0,12933200,60590
26,7011,三菱重工業,3792.0,15350400,58500
27,6963,ローム,5950.0,10113300,57191
28,8411,みずほフィナンシャルグループ,8078.0,6936500,55665
29,4004,レゾナック・ホールディングス,17500.0,3191200,54787
30,6098,リクルートホールディングス,11920.0,3942800,47065
31,4063,信越化学工業,6958.0,6711900,46427
32,6501,日立製作所,4615.0,9892300,45740
33,6762,ＴＤＫ,3699.0,11208700,41062
34,9432,ＮＴＴ,146.1,269766300,39714
35,7013,ＩＨＩ,2869.5,13751600,38782
36,7012,川崎重工業,2820.0,13684400,38476
37,8766,東京海上ホールディングス,7584.0,4994400,38003
38,4568,第一三共,2649.5,13927700,37339
39,6861,キーエンス,80300.0,468100,37274
40,6506,安川電機,7479.0,5230400,37180
41,6324,ハーモニック・ドライブ・システムズ,8840.0,4155900,34439
42,6526,ソシオネクスト,2874.0,12212600,33576
43,8058,三菱商事,4457.0,7471500,33564
44,6367,ダイキン工業,25695.0,1311400,33397
45,6273,ＳＭＣ,75800.0,438900,32641
46,6954,ファナック,7439.0,4447400,32386
47,2914,日本たばこ産業,6057.0,5202300,31888
48,8002,丸紅,4963.0,6310500,31104
49,8031,三井物産,4600.0,6593600,30496
50,6701,日本電気,4168.0,7247900,30313
51,5713,住友金属鉱山,7930.0,3730000,29174
52,7267,本田技研工業,1550.0,18232100,28177
53,7741,ＨＯＹＡ,25930.0,991500,25674
54,8136,サンリオ,1087.5,22529100,24436
55,6503,三菱電機,5944.0,4126300,24360
56,7936,アシックス,4624.0,5136300,23627
57,2802,味の素,6167.0,3851300,23547
58,7453,良品計画,3615.0,6416200,23446
59,6971,京セラ,3916.0,6009300,23357
60,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4454.0,5164700,22927
61,6702,富士通,3326.0,6790900,22655
62,6590,芝浦メカトロニクス,5980.0,4049500,22491
63,4502,武田薬品工業,5359.0,4074200,22098
64,9433,ＫＤＤＩ,2702.5,7894700,21551
65,6301,小松製作所,6627.0,3286200,21547
66,4519,中外製薬,7642.0,2754300,21369
67,7269,スズキ,2110.0,9983400,21086
68,6361,荏原製作所,6063.0,3285600,19479
69,8308,りそなホールディングス,2245.5,8456200,18842
70,7182,ゆうちょ銀行,3230.0,5814900,18621
71,8001,伊藤忠商事,1888.5,9794300,18610
72,6871,日本マイクロニクス,16000.0,1187000,18176
73,4901,富士フイルムホールディングス,3621.0,5042100,18071
74,3110,日東紡績,3625.0,4942000,17479
75,8630,ＳＯＭＰＯホールディングス,6635.0,2511100,16677
76,7729,東京精密,19370.0,855300,16294
77,9434,ソフトバンク,209.1,74595100,15717
78,8750,第一ライフグループ,1843.0,8334300,15338
79,6594,ニデック,2787.0,5546500,15278
80,8267,イオン,1407.5,10720900,15184
81,4578,大塚ホールディングス,11300.0,1317400,15115
82,8053,住友商事,1575.0,9399700,14886
83,8591,オリックス,6331.0,2361500,14881
84,4307,野村総合研究所,4910.0,2999000,14847
85,6532,ベイカレント,6671.0,2206200,14793
86,6787,メイコー,29330.0,499700,14392
87,5401,日本製鉄,548.2,25990400,14290
88,8801,三井不動産,1540.0,9168000,14135
89,6479,ミネベアミツミ,4848.0,2946700,14032
90,9502,中部電力,3174.0,4364800,13750
91,4543,テルモ,2258.0,5994400,13710
92,9501,東京電力ホールディングス,465.0,29269100,13631
93,5333,ＮＧＫ,7473.0,1842400,13529
94,8015,豊田通商,6216.0,2089600,13039
95,7751,キヤノン,4260.0,3041300,12963
96,8830,住友不動産,3847.0,3332300,12842
97,8802,三菱地所,4215.0,3021500,12792
98,4661,オリエンタルランド,2543.5,4980300,12715
99,5108,ブリヂストン,3515.0,3556600,12539
100,6902,デンソー,1955.5,6387800,12516
