順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,13780.0,1528700,20097
2,3905,データセクション,1807.0,10341500,18154
3,6613,ＱＤレーザ,2083.0,5495300,11147
4,2160,ジーエヌアイグループ,2673.0,2589000,7218
5,485A,パワーエックス,1879.0,3629800,6556
6,141A,トライアルホールディングス,3790.0,1408100,5448
7,247A,Ａｉロボティクス,999.0,5449200,5426
8,186A,アストロスケールホールディングス,1317.0,3828000,5068
9,4588,オンコリスバイオファーマ,3490.0,1425800,4851
10,4564,オンコセラピー・サイエンス,22.0,224056100,4721
11,4478,フリー,3350.0,1366100,4692
12,581A,ＧＯ,3455.0,1244100,4357
13,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3400.0,1287800,4293
14,6522,アスタリスク,2081.0,1771000,3701
15,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1420.0,2108600,2959
16,593A,ティアフォー,952.0,2656000,2582
17,215A,タイミー,1626.0,1443500,2354
18,4597,ソレイジア・ファーマ,35.0,62017400,2163
19,464A,ＱＰＳホールディングス,1846.0,1122300,2085
20,4419,Ｆｉｎａｔｅｘｔホールディングス,1275.0,1580900,2023
21,4259,エクサウィザーズ,740.0,2781400,2006
22,319A,技術承継機構,19300.0,94000,1924
23,9166,ＧＥＮＤＡ,755.0,2525800,1884
24,5253,カバー,1538.0,1198500,1841
25,150A,ＪＳＨ,664.0,2293400,1493
26,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,723.0,1954700,1396
27,4418,ＪＤＳＣ,964.0,1350100,1307
28,6232,ＡＣＳＬ,1766.0,743800,1284
29,4889,レナサイエンス,1320.0,870300,1134
30,9467,アルファポリス,1201.0,909200,1086
31,3936,グローバルウェイ,185.0,5535800,1064
32,6597,ＨＰＣシステムズ,3750.0,294400,1031
33,2334,イオレ,552.0,1695800,912
34,7806,ＭＴＧ,8230.0,110300,907
35,4894,クオリプス,5350.0,167200,905
36,219A,Ｈｅａｒｔｓｅｅｄ,1945.0,442300,872
37,603A,アイ・グリッド・ソリューションズ,817.0,1072700,849
38,7777,スリー・ディー・マトリックス,386.0,2080500,795
39,4393,バンク・オブ・イノベーション,5360.0,148800,787
40,402A,アクセルスペースホールディングス,549.0,1439900,782
41,4475,ＨＥＮＮＧＥ,1455.0,511300,757
42,7409,ＡｅｒｏＥｄｇｅ,1510.0,489500,756
43,4592,サンバイオ,1013.0,706800,719
44,3989,シェアリングテクノロジー,1495.0,474300,710
45,6085,アーキテクツ・スタジオ・ジャパン,80.0,7923800,693
46,4052,フィーチャ,580.0,1145100,690
47,4593,ヘリオス,267.0,2543000,689
48,5842,インテグラル,3080.0,213900,648
49,3664,ＷＩＺＥ,22.0,27371300,619
50,4165,プレイド,699.0,889300,614
51,7047,ポート,2219.0,268200,593
52,5574,ＡＢＥＪＡ,2927.0,201100,593
53,5537,ＡｌｂａＬｉｎｋ,2947.0,207100,591
54,421A,ムービン・ストラテジック・キャリア,4020.0,144000,573
55,6521,オキサイド,3380.0,167300,562
56,3692,ＦＦＲＩセキュリティ,4740.0,116300,551
57,4169,ＥＮＥＣＨＡＮＧＥ,327.0,1648200,547
58,4377,ワンキャリア,2528.0,215900,546
59,446A,ノースサンド,1857.0,296000,545
60,4493,サイバーセキュリティクラウド,1902.0,280200,530
61,9211,エフ・コード,1506.0,351400,527
62,5243,ｎｏｔｅ,2573.0,202500,518
63,5592,くすりの窓口,2710.0,174200,486
64,584A,ＬｉＮＫＸ,3270.0,149400,485
65,7803,ブシロード,418.0,1185300,483
66,7779,ＣＹＢＥＲＤＹＮＥ,242.0,1927600,475
67,3300,アンビション　ＤＸ　ホールディングス,2003.0,231800,466
68,153A,カウリス,1398.0,323400,464
69,9348,ｉｓｐａｃｅ,434.0,1061400,457
70,472A,ミラティブ,532.0,836700,441
71,5246,ＥＬＥＭＥＮＴＳ,848.0,519600,441
72,9553,マイクロアド,590.0,710800,427
73,5892,ｙｕｔｏｒｉ,2679.0,159600,419
74,7794,イーディーピー,970.0,435600,412
75,6574,コンヴァノ,111.0,3657800,401
76,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4330.0,87800,375
77,4019,スタメン,638.0,567700,374
78,4258,網屋,4795.0,78600,367
79,2586,フルッタフルッタ,82.0,4384800,354
80,7061,日本ホスピスホールディングス,502.0,715100,349
81,325A,ＴＥＮＴＩＡＬ,1637.0,209400,341
82,4011,ヘッドウォータース,2284.0,150300,333
83,3691,デジタルプラス,1868.0,185300,332
84,558A,ＳＱＵＥＥＺＥ,5380.0,58800,314
85,6039,日本動物高度医療センター,1140.0,276500,314
86,2986,ＬＡホールディングス,2832.0,106900,303
87,5532,リアルゲイト,3610.0,84100,301
88,5137,スマートドライブ,285.0,1037500,286
89,479A,ＰＲＯＮＩ,1723.0,161700,279
90,2158,ＦＲＯＮＴＥＯ,644.0,439000,277
91,7320,Ｓｏｌｖｖｙ,1395.0,193200,270
92,205A,ロゴスホールディングス,1709.0,155100,264
93,378A,ヒット,1055.0,248100,261
94,7039,ブリッジインターナショナルグループ,1392.0,186200,260
95,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1486.0,171200,255
96,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,211.0,1228700,250
97,3624,アクセルマーク,90.0,3033600,247
98,9556,ＩＮＴＬＯＯＰ,2194.0,113200,245
99,9227,マイクロ波化学,962.0,244600,233
100,7318,セレンディップ・ホールディングス,1545.0,151000,230
