順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,485A,パワーエックス,2143.0,20875300,43826
2,593A,ティアフォー,2275.0,17435800,39550
3,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,18800.0,1352500,25998
4,4588,オンコリスバイオファーマ,5630.0,2122700,11780
5,581A,ＧＯ,3430.0,2868400,9775
6,336A,ダイナミックマッププラットフォーム,1398.0,6699400,9437
7,3653,モルフォ,1387.0,6028200,8725
8,4052,フィーチャ,1040.0,6221000,6238
9,6613,ＱＤレーザ,1917.0,2174900,4229
10,4564,オンコセラピー・サイエンス,23.0,164830700,3791
11,186A,アストロスケールホールディングス,1055.0,3489200,3743
12,4598,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ,125.0,20934300,3000
13,338A,ＺｅｎｍｕＴｅｃｈ,2755.0,993000,2667
14,3905,データセクション,1532.0,1666700,2561
15,141A,トライアルホールディングス,4135.0,558900,2330
16,4597,ソレイジア・ファーマ,29.0,77257400,2267
17,446A,ノースサンド,2014.0,1102400,2248
18,2160,ジーエヌアイグループ,2916.0,744700,2178
19,464A,ＱＰＳホールディングス,1714.0,1222600,2113
20,4478,フリー,3730.0,494500,1856
21,215A,タイミー,1538.0,1195200,1848
22,603A,アイ・グリッド・ソリューションズ,1033.0,1717500,1836
23,5253,カバー,1601.0,1085300,1759
24,6232,ＡＣＳＬ,1316.0,1183200,1579
25,6522,アスタリスク,1534.0,936600,1462
26,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1496.0,960600,1429
27,3664,ＷＩＺＥ,25.0,47761600,1191
28,4475,ＨＥＮＮＧＥ,1642.0,700800,1126
29,4259,エクサウィザーズ,810.0,1344900,1110
30,1436,グリーンエナジー＆カンパニー,1751.0,541900,1006
31,247A,Ａｉロボティクス,1070.0,942500,989
32,7806,ＭＴＧ,8270.0,117000,967
33,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,2948.0,306200,910
34,7803,ブシロード,423.0,1962200,844
35,456A,ＨＵＭＡＮ　ＭＡＤＥ,1458.0,571700,835
36,6085,アーキテクツ・スタジオ・ジャパン,168.0,4666300,809
37,9166,ＧＥＮＤＡ,733.0,1034500,763
38,2321,ソフトフロントホールディングス,189.0,4194100,761
39,319A,技術承継機構,21160.0,33800,731
40,219A,Ｈｅａｒｔｓｅｅｄ,2303.0,304700,700
41,7777,スリー・ディー・マトリックス,350.0,1733100,613
42,2334,イオレ,559.0,1046700,587
43,4419,Ｆｉｎａｔｅｘｔホールディングス,1339.0,415400,560
44,402A,アクセルスペースホールディングス,537.0,1011400,555
45,5243,ｎｏｔｅ,2824.0,187700,539
46,4477,ＢＡＳＥ,339.0,1579600,535
47,4592,サンバイオ,934.0,568200,531
48,350A,デジタルグリッド,840.0,616800,523
49,5892,ｙｕｔｏｒｉ,2660.0,198700,515
50,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4600.0,102900,469
51,6521,オキサイド,3195.0,139800,453
52,3692,ＦＦＲＩセキュリティ,6000.0,74000,441
53,4593,ヘリオス,278.0,1551600,434
54,607A,エブリー,251.0,1645600,426
55,7794,イーディーピー,1019.0,383000,398
56,4165,プレイド,637.0,616100,394
57,3989,シェアリングテクノロジー,1465.0,263100,386
58,4258,網屋,4780.0,80000,384
59,5574,ＡＢＥＪＡ,2992.0,127600,381
60,2986,ＬＡホールディングス,2797.0,134200,374
61,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1469.0,250600,373
62,9556,ＩＮＴＬＯＯＰ,2478.0,136300,342
63,4075,ブレインズテクノロジー,1230.0,248900,318
64,4425,Ｋｕｄａｎ,1531.0,203700,315
65,4417,グローバルセキュリティエキスパート,4320.0,69000,295
66,4431,スマレジ,3325.0,79900,267
67,4978,リプロセル,136.0,1897800,266
68,4594,ブライトパス・バイオ,59.0,4592400,261
69,150A,ＪＳＨ,706.0,364900,257
70,4894,クオリプス,5310.0,46800,250
71,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,748.0,334700,248
72,4370,モビルス,462.0,556600,248
73,5246,ＥＬＥＭＥＮＴＳ,833.0,294500,245
74,7047,ポート,2144.0,112700,241
75,325A,ＴＥＮＴＩＡＬ,1807.0,133400,238
76,5842,インテグラル,2971.0,77300,230
77,4583,カイオム・バイオサイエンス,90.0,2507700,230
78,6597,ＨＰＣシステムズ,3575.0,62600,226
79,4418,ＪＤＳＣ,1053.0,213100,225
80,153A,カウリス,1525.0,143300,224
81,264A,Ｓｃｈｏｏ,336.0,635300,221
82,520A,ジェイファーマ,446.0,481000,217
83,421A,ムービン・ストラテジック・キャリア,3670.0,58200,217
84,4316,ビーマップ,104.0,1966300,216
85,4393,バンク・オブ・イノベーション,5410.0,39000,216
86,4570,免疫生物研究所,1152.0,186400,215
87,5137,スマートドライブ,303.0,702300,212
88,5132,ｐｌｕｓｚｅｒｏ,2001.0,95100,196
89,4891,ティムス,117.0,1654500,194
90,299A,クラシル,1259.0,150700,191
91,5033,ヌーラボ,1210.0,156400,188
92,4882,ペルセウスプロテオミクス,159.0,1189300,187
93,4889,レナサイエンス,1205.0,152300,184
94,9467,アルファポリス,1093.0,168200,183
95,3558,ジェイドグループ,1839.0,97100,179
96,584A,ＬｉＮＫＸ,2709.0,65500,178
97,598A,チャットプラス,1579.0,111800,177
98,7774,ジャパン・ティッシュエンジニアリング,820.0,205100,175
99,9348,ｉｓｐａｃｅ,410.0,427200,175
100,4056,ニューラルグループ,236.0,711400,170
