順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,485A,パワーエックス,2134.0,14866800,33035
2,6613,ＱＤレーザ,2877.0,10261400,32055
3,186A,アストロスケールホールディングス,1150.0,8499600,10167
4,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,7990.0,1138100,9345
5,3905,データセクション,4520.0,1929300,9138
6,581A,ＧＯ,2197.0,3617800,7825
7,584A,ＬｉＮＫＸ,1375.0,5618100,6584
8,464A,ＱＰＳホールディングス,2011.0,2661500,5557
9,4564,オンコセラピー・サイエンス,20.0,199620000,3838
10,9256,サクシード,3740.0,1006400,3434
11,215A,タイミー,1425.0,2208200,3179
12,6522,アスタリスク,1076.0,2693500,3070
13,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1275.0,2087400,2692
14,2334,イオレ,620.0,3489000,2224
15,6085,アーキテクツ・スタジオ・ジャパン,306.0,6338500,2047
16,6521,オキサイド,4840.0,388600,1961
17,4588,オンコリスバイオファーマ,2613.0,748400,1952
18,6597,ＨＰＣシステムズ,5160.0,372500,1950
19,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3630.0,520500,1894
20,141A,トライアルホールディングス,2803.0,667900,1863
21,402A,アクセルスペースホールディングス,540.0,3292900,1840
22,5253,カバー,1200.0,1492300,1832
23,4597,ソレイジア・ファーマ,23.0,76870700,1797
24,6232,ＡＣＳＬ,1900.0,909400,1755
25,2160,ジーエヌアイグループ,2530.0,639600,1607
26,7777,スリー・ディー・マトリックス,342.0,4130700,1418
27,4259,エクサウィザーズ,876.0,1481500,1310
28,4592,サンバイオ,974.0,1198200,1188
29,9166,ＧＥＮＤＡ,574.0,2013900,1150
30,7048,ベルトラ,197.0,5519900,1088
31,4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,380.0,2683500,1041
32,4425,Ｋｕｄａｎ,1980.0,506700,1023
33,4478,フリー,1863.0,497600,944
34,9348,ｉｓｐａｃｅ,435.0,2021300,891
35,247A,Ａｉロボティクス,733.0,1156600,852
36,4169,ＥＮＥＣＨＡＮＧＥ,165.0,4629000,822
37,5590,ネットスターズ,612.0,1275900,788
38,7806,ＭＴＧ,7360.0,105700,788
39,4419,Ｆｉｎａｔｅｘｔホールディングス,1361.0,575800,785
40,218A,Ｌｉｂｅｒａｗａｒｅ,996.0,682500,683
41,281A,インフォメティス,637.0,1037800,677
42,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4185.0,153900,655
43,7082,ジモティー,1416.0,447400,634
44,325A,ＴＥＮＴＩＡＬ,4200.0,153000,631
45,456A,ＨＵＭＡＮ　ＭＡＤＥ,1442.0,428700,629
46,7318,セレンディップ・ホールディングス,2475.0,228400,559
47,5834,ＳＢＩリーシングサービス,2616.0,209800,555
48,7779,ＣＹＢＥＲＤＹＮＥ,249.0,2208500,552
49,446A,ノースサンド,1144.0,462300,538
50,219A,Ｈｅａｒｔｓｅｅｄ,1468.0,354300,535
51,3692,ＦＦＲＩセキュリティ,4955.0,103300,525
52,4055,ティアンドエスグループ,1915.0,257300,517
53,2986,ＬＡホールディングス,8500.0,59200,511
54,4889,レナサイエンス,1667.0,291900,497
55,4894,クオリプス,3780.0,107000,410
56,4179,ジーネクスト,457.0,859900,399
57,319A,技術承継機構,18170.0,20200,372
58,7794,イーディーピー,1102.0,322200,371
59,7047,ポート,2069.0,174000,366
60,350A,デジタルグリッド,745.0,464100,350
61,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1270.0,265100,341
62,7409,ＡｅｒｏＥｄｇｅ,3590.0,91700,336
63,3479,ＴＫＰ,1696.0,178100,306
64,523A,セイワホールディングス,1770.0,164100,292
65,336A,ダイナミックマッププラットフォーム,779.0,365300,291
66,5842,インテグラル,2891.0,99500,288
67,4431,スマレジ,2525.0,106300,271
68,5136,ｔｒｉｐｌａ,1765.0,147300,262
69,5243,ｎｏｔｅ,1741.0,138600,244
70,5574,ＡＢＥＪＡ,2205.0,107200,241
71,4475,ＨＥＮＮＧＥ,1000.0,225300,228
72,4393,バンク・オブ・イノベーション,4280.0,48400,208
73,5246,ＥＬＥＭＥＮＴＳ,592.0,342400,204
74,299A,クラシル,950.0,207700,198
75,9227,マイクロ波化学,892.0,199600,183
76,3558,ジェイドグループ,1542.0,115100,180
77,4477,ＢＡＳＥ,261.0,686200,180
78,4579,ラクオリア創薬,476.0,351600,172
79,4417,グローバルセキュリティエキスパート,3155.0,53700,172
80,3237,イントランス,92.0,1803300,171
81,5132,ｐｌｕｓｚｅｒｏ,1784.0,93500,168
82,4593,ヘリオス,245.0,663900,163
83,414A,オーバーラップホールディングス,899.0,178600,159
84,4165,プレイド,443.0,354600,159
85,6255,エヌ・ピー・シー,708.0,216500,157
86,1436,グリーンエナジー＆カンパニー,1480.0,102300,154
87,4888,ステラファーマ,321.0,465900,152
88,280A,ＴＭＨ,2115.0,69000,149
89,3989,シェアリングテクノロジー,1000.0,143900,144
90,4377,ワンキャリア,1836.0,72800,134
91,4570,免疫生物研究所,942.0,133200,129
92,4375,セーフィー,626.0,205700,129
93,2158,ＦＲＯＮＴＥＯ,567.0,221500,128
94,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,442.0,283200,127
95,2998,クリアル,494.0,252500,127
96,4075,ブレインズテクノロジー,857.0,140400,124
97,9211,エフ・コード,1393.0,86500,122
98,5033,ヌーラボ,882.0,137300,119
99,5597,ブルーイノベーション,1359.0,83400,117
100,338A,ＺｅｎｍｕＴｅｃｈ,1987.0,56700,115
