順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,12120.0,4323100,56715
2,581A,ＧＯ,2831.0,11981800,35239
3,485A,パワーエックス,1975.0,6724600,13759
4,6613,ＱＤレーザ,1940.0,5229000,10906
5,186A,アストロスケールホールディングス,1022.0,5419300,5645
6,3905,データセクション,2689.0,1851400,5064
7,325A,ＴＥＮＴＩＡＬ,1637.0,2230900,3544
8,4564,オンコセラピー・サイエンス,21.0,170894200,3476
9,464A,ＱＰＳホールディングス,1737.0,1950000,3467
10,6522,アスタリスク,1499.0,2089300,3293
11,215A,タイミー,1484.0,1811900,2696
12,5574,ＡＢＥＪＡ,2397.0,925900,2330
13,2160,ジーエヌアイグループ,2523.0,853500,2185
14,7138,ＴＯＲＩＣＯ,167.0,11669500,1977
15,9348,ｉｓｐａｃｅ,421.0,4515600,1933
16,598A,チャットプラス,2784.0,772200,1871
17,4597,ソレイジア・ファーマ,27.0,68847200,1869
18,5253,カバー,1677.0,1091600,1843
19,4592,サンバイオ,1073.0,1568400,1723
20,446A,ノースサンド,1598.0,1118900,1699
21,402A,アクセルスペースホールディングス,500.0,3173400,1600
22,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1246.0,1238300,1544
23,7806,ＭＴＧ,8130.0,183700,1472
24,584A,ＬｉＮＫＸ,3125.0,401700,1278
25,4259,エクサウィザーズ,828.0,1333800,1096
26,4478,フリー,2480.0,435000,1075
27,141A,トライアルホールディングス,3030.0,353000,1069
28,5243,ｎｏｔｅ,2195.0,467800,1037
29,7803,ブシロード,415.0,2458000,1018
30,9166,ＧＥＮＤＡ,594.0,1658000,991
31,414A,オーバーラップホールディングス,801.0,1214500,980
32,5246,ＥＬＥＭＥＮＴＳ,712.0,1286000,948
33,4588,オンコリスバイオファーマ,2501.0,357800,918
34,4418,ＪＤＳＣ,940.0,930900,918
35,6521,オキサイド,3645.0,248800,916
36,4419,Ｆｉｎａｔｅｘｔホールディングス,1697.0,524400,892
37,4889,レナサイエンス,1522.0,533000,835
38,6232,ＡＣＳＬ,1756.0,463100,829
39,3479,ＴＫＰ,1826.0,435700,786
40,4412,サイエンスアーツ,1350.0,524400,781
41,6085,アーキテクツ・スタジオ・ジャパン,167.0,4374700,767
42,589A,ネイス,1291.0,558200,739
43,1447,ＳＡＡＦホールディングス,410.0,1727600,731
44,4586,メドレックス,65.0,10086900,710
