順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,6890,フェローテック,9280.0,1253400,11003
2,6327,北川精機,8210.0,1312200,9619
3,6855,日本電子材料,7750.0,976800,7143
4,6227,ＡＩメカテック,6940.0,1040100,7085
5,2702,日本マクドナルドホールディングス,7650.0,755800,5836
6,3350,メタプラネット,214.0,22876800,4928
7,6834,精工技研,26540.0,176800,4548
8,7014,名村造船所,3640.0,970400,3504
9,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,23350.0,153900,3469
10,8918,ランド,10.0,321010600,3210
11,7564,ワークマン,6370.0,478900,3051
12,4716,日本オラクル,8746.0,297000,2607
13,6366,千代田化工建設,694.0,3708400,2542
14,3103,ユニチカ,1031.0,2498300,2486
15,3449,テクノフレックス,8060.0,321900,2463
16,3891,ニッポン高度紙工業,9300.0,246500,2214
17,4935,リベルタ,360.0,6598200,2132
18,3549,クスリのアオキホールディングス,3738.0,554200,2089
19,9941,太洋物産,1630.0,1234700,1971
20,6627,テラプローブ,13880.0,139500,1851
21,6492,岡野バルブ製造,21350.0,90200,1815
22,4446,Ｌｉｎｋ－Ｕグループ,925.0,1684500,1556
23,4107,伊勢化学工業,4060.0,346000,1387
24,2782,セリア,3580.0,379600,1356
25,287A,黒田グループ,1101.0,1192300,1284
26,4966,上村工業,26630.0,44500,1153
27,5985,サンコール,1655.0,671500,1086
28,6524,湖北工業,5230.0,212400,1078
29,9425,ＲｅＹｕｕ　Ｊａｐａｎ,261.0,4389100,1007
30,1909,日本ドライケミカル,3695.0,264100,976
31,6072,地盤ネットホールディングス,1046.0,922700,967
32,4970,東洋合成工業,17180.0,58100,959
33,6016,ジャパンエンジンコーポレーション,8290.0,115800,937
34,6946,日本アビオニクス,5430.0,158800,839
35,6356,日本ギア工業,1647.0,487000,785
36,2962,テクニスコ,1490.0,512600,754
37,255A,ジーエルテクノホールディングス,6440.0,122000,750
38,8572,アコム,470.3,1507300,709
39,6993,大黒屋ホールディングス,84.0,7765200,666
40,7906,ヨネックス,2331.0,283600,658
41,1407,ウエストホールディングス,2389.0,261800,616
42,4816,東映アニメーション,2511.0,237700,603
43,3299,ムゲンエステート,1815.0,319800,575
44,5367,ニッカトー,1355.0,405600,537
45,6226,守谷輸送機工業,2320.0,220200,503
46,6838,多摩川ホールディングス,1747.0,292700,500
47,6336,石井表記,1899.0,273100,495
48,7746,岡本硝子,854.0,569400,480
49,6125,岡本工作機械製作所,5670.0,84700,462
50,7716,ナカニシ,3005.0,150900,452
51,6994,指月電機製作所,1282.0,361200,451
52,6634,ＪＮグループ,83.0,5591600,451
53,9436,沖縄セルラー電話,3845.0,115800,442
54,4293,セプテーニ・ホールディングス,477.0,913000,438
55,6023,ダイハツインフィニアース,2747.0,154400,417
56,8508,Ｊトラスト,818.0,481500,393
57,7760,ＩＭＶ,2722.0,145800,384
58,6656,インスペック,1321.0,292000,378
59,3444,菊池製作所,1200.0,309400,365
60,7602,レダックス,166.0,1986800,363
61,6862,ミナトホールディングス,2139.0,171500,357
62,6203,豊和工業,1635.0,217100,351
63,2780,コメ兵ホールディングス,4875.0,71900,348
64,6960,フクダ電子,11470.0,30100,342
65,146A,コロンビア・ワークス,3180.0,103700,330
66,3544,サツドラホールディングス,1237.0,259500,324
67,3538,ウイルプラスホールディングス,903.0,354300,321
68,6217,津田駒工業,864.0,347900,296
69,7412,アトム,354.0,828600,294
70,2805,エスビー食品,5430.0,54500,293
71,1965,テクノ菱和,5910.0,50000,293
72,1948,弘電社,11390.0,25400,290
73,7287,日本精機,2496.0,113600,284
74,1723,日本電技,2409.0,118600,283
75,2354,ＹＥ　ＤＩＧＩＴＡＬ,846.0,335300,278
76,4499,Ｓｐｅｅｅ,2144.0,134600,278
77,6736,サン電子,9390.0,29100,274
78,7018,内海造船,9980.0,27100,268
79,3399,丸千代山岡家,3365.0,79100,267
80,6668,アドテック　プラズマ　テクノロジー,3730.0,72100,260
81,5381,マイポックス,1012.0,260400,259
82,4972,綜研化学,3545.0,73900,258
83,7177,ＧＭＯフィナンシャルホールディングス,1029.0,250000,254
84,3222,ユナイテッド・スーパーマーケット・ホールディングス,801.0,314100,253
85,3776,ブロードバンドタワー,292.0,881100,252
86,6145,ＮＩＴＴＯＫＵ,2980.0,86500,252
87,6659,メディアリンクス,58.0,4389500,248
88,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,6160.0,40700,247
89,5161,西川ゴム工業,3095.0,78400,243
90,7480,スズデン,2522.0,98300,242
91,6231,木村工機,12350.0,20100,239
92,8117,中央自動車工業,2066.0,113400,234
93,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,142.0,1648300,229
94,3810,サイバーステップホールディングス,188.0,1223300,228
95,7711,助川電気工業,5030.0,45800,225
96,3441,山王,3410.0,68100,222
97,5644,メタルアート,7640.0,28900,220
98,3825,リミックスポイント,188.0,1126500,211
99,5133,テリロジーホールディングス,310.0,682700,210
100,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,61.0,3531800,209
