順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,3103,ユニチカ,1519.0,28016600,43661
2,6890,フェローテック,8560.0,2235400,19739
3,6834,精工技研,23870.0,318500,7757
4,5985,サンコール,2357.0,3122100,7487
5,7014,名村造船所,4290.0,1448700,6268
6,2702,日本マクドナルドホールディングス,7910.0,736800,5814
7,6855,日本電子材料,6750.0,752500,5129
8,6327,北川精機,3310.0,1414300,4835
9,2962,テクニスコ,1740.0,2524000,4753
10,6227,ＡＩメカテック,5850.0,786800,4691
11,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,17990.0,246300,4471
12,3350,メタプラネット,218.0,18808900,4229
13,8918,ランド,10.0,363372600,3766
14,4716,日本オラクル,9081.0,255800,2332
15,4966,上村工業,20340.0,112000,2275
16,6627,テラプローブ,10230.0,179900,1892
17,7564,ワークマン,6280.0,298200,1864
18,8508,Ｊトラスト,879.0,2036800,1769
19,7906,ヨネックス,2775.0,629200,1764
20,6524,湖北工業,4520.0,371200,1703
21,6366,千代田化工建設,673.0,2399300,1634
22,3891,ニッポン高度紙工業,6410.0,248300,1612
23,6862,ミナトホールディングス,3550.0,428300,1551
24,3810,サイバーステップホールディングス,235.0,6199100,1495
25,4970,東洋合成工業,11450.0,121000,1420
26,6946,日本アビオニクス,5320.0,249400,1340
27,4816,東映アニメーション,2848.0,456300,1308
28,6016,ジャパンエンジンコーポレーション,9730.0,129200,1265
29,3907,シリコンスタジオ,1577.0,736600,1170
30,8995,誠建設工業,1915.0,524900,1159
31,1407,ウエストホールディングス,2599.0,401000,1064
32,3549,クスリのアオキホールディングス,4018.0,242100,971
33,2782,セリア,4055.0,223700,906
34,4107,伊勢化学工業,3820.0,237800,896
35,287A,黒田グループ,1172.0,754500,890
36,2354,ＹＥ　ＤＩＧＩＴＡＬ,1210.0,713900,874
37,2780,コメ兵ホールディングス,5260.0,165300,872
38,6960,フクダ電子,11700.0,73100,854
39,6023,ダイハツインフィニアース,2854.0,274500,790
40,6677,エスケーエレクトロニクス,3150.0,245800,788
41,7716,ナカニシ,3090.0,252800,786
42,1909,日本ドライケミカル,3700.0,204800,758
43,6072,地盤ネットホールディングス,1048.0,686100,734
44,9436,沖縄セルラー電話,3990.0,171200,685
45,6736,サン電子,7140.0,91500,667
46,4499,Ｓｐｅｅｅ,2702.0,248300,661
47,6226,守谷輸送機工業,2335.0,280200,654
48,4222,児玉化学工業,673.0,950800,650
49,1723,日本電技,2003.0,316900,642
50,6840,ＡＫＩＢＡホールディングス,771.0,793400,616
51,2805,エスビー食品,6770.0,86600,590
52,6998,日本タングステン,3095.0,181400,573
53,7018,内海造船,11600.0,48300,570
54,2656,ベクターホールディングス,201.0,2747500,562
55,255A,ジーエルテクノホールディングス,5170.0,107000,556
56,3449,テクノフレックス,3790.0,144900,556
57,3222,ユナイテッド・スーパーマーケット・ホールディングス,833.0,665100,551
58,3895,ハビックス,503.0,1064700,542
59,9221,フルハシＥＰＯ,1099.0,485100,536
60,1965,テクノ菱和,5780.0,89900,529
61,8572,アコム,480.2,1084600,520
62,367A,プリモグローバルホールディングス,2769.0,184600,515
63,7760,ＩＭＶ,1912.0,260200,503
64,7287,日本精機,2511.0,192100,485
65,6822,大井電気,5240.0,86900,469
66,9425,ＲｅＹｕｕ　Ｊａｐａｎ,247.0,1911600,457
67,5161,西川ゴム工業,3415.0,131300,451
68,5816,オーナンバ,1420.0,311000,445
69,4746,東計電算,6460.0,67300,434
70,3054,ハイパー,360.0,1221000,422
71,6928,エノモト,2893.0,146100,422
72,6125,岡本工作機械製作所,4770.0,87200,419
73,8841,テーオーシー,1060.0,396200,413
74,604A,ビーエイブル,939.0,419200,409
75,1514,住石ホールディングス,638.0,606300,392
76,4992,北興化学工業,2027.0,194600,391
77,8789,フィンテック　グローバル,167.0,2333200,387
78,6145,ＮＩＴＴＯＫＵ,2316.0,164500,385
79,146A,コロンビア・ワークス,3705.0,104500,385
80,3131,シンデン・ハイテックス,6230.0,55400,356
81,6838,多摩川ホールディングス,1437.0,239000,347
82,7412,アトム,357.0,939500,337
83,6994,指月電機製作所,1144.0,286700,334
84,7256,河西工業,440.0,743800,325
85,6668,アドテック　プラズマ　テクノロジー,3630.0,87300,313
86,6337,テセック,3120.0,96800,306
87,3374,内外テック,3905.0,77800,306
88,6276,シリウスビジョン,400.0,735500,305
89,7480,スズデン,3200.0,92100,298
90,6217,津田駒工業,830.0,345100,297
91,5010,日本精蝋,320.0,915800,294
92,7177,ＧＭＯフィナンシャルホールディングス,1074.0,272800,292
93,6918,アバールデータ,3545.0,78900,282
94,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,5760.0,48100,278
95,3441,山王,2636.0,102100,274
96,6637,寺崎電気産業,4095.0,64300,267
97,3825,リミックスポイント,212.0,1254900,265
98,3399,丸千代山岡家,3800.0,70700,265
99,5992,中央発條,3610.0,72100,261
100,6469,放電精密加工研究所,2913.0,86400,255
