順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,6227,ＡＩメカテック,7390.0,1310400,9887
2,6890,フェローテック,10260.0,954300,9765
3,2702,日本マクドナルドホールディングス,7400.0,1087200,7984
4,6855,日本電子材料,8810.0,900900,7776
5,6834,精工技研,31100.0,224200,6853
6,6327,北川精機,6610.0,1078100,6573
7,4716,日本オラクル,8223.0,554600,4552
8,3350,メタプラネット,220.0,19677300,4334
9,5367,ニッカトー,1916.0,2058200,3986
10,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,28100.0,121400,3424
11,8918,ランド,10.0,324280900,3243
12,3444,菊池製作所,1338.0,2286200,3078
13,3103,ユニチカ,1070.0,2867600,3056
14,3891,ニッポン高度紙工業,10430.0,255200,2614
15,6366,千代田化工建設,687.0,3596500,2510
16,1909,日本ドライケミカル,3725.0,658900,2457
17,6627,テラプローブ,13690.0,169600,2306
18,6659,メディアリンクス,75.0,24391000,1712
19,5985,サンコール,1941.0,871900,1684
20,3449,テクノフレックス,9830.0,169800,1674
21,7014,名村造船所,3640.0,420600,1538
22,5721,エスクリプトエナジー,73.0,20867300,1522
23,7564,ワークマン,6780.0,214000,1455
24,6072,地盤ネットホールディングス,1178.0,1180600,1370
25,6838,多摩川ホールディングス,2125.0,660600,1361
26,2782,セリア,3680.0,340400,1264
27,6994,指月電機製作所,1456.0,841600,1209
28,6862,ミナトホールディングス,2330.0,506200,1194
29,2962,テクニスコ,1669.0,721100,1126
30,4966,上村工業,27570.0,39600,1100
31,6840,ＡＫＩＢＡホールディングス,873.0,1059500,969
32,1407,ウエストホールディングス,2291.0,417400,968
33,7906,ヨネックス,2304.0,409700,951
34,6668,アドテック　プラズマ　テクノロジー,4295.0,210800,894
35,6524,湖北工業,5900.0,149200,893
36,6946,日本アビオニクス,5020.0,179700,885
37,4664,アール・エス・シー,1060.0,852800,860
38,3549,クスリのアオキホールディングス,3561.0,235900,843
39,7716,ナカニシ,2989.0,279700,835
40,4970,東洋合成工業,16900.0,48900,825
41,5817,ＪＭＡＣＳ,1006.0,749100,814
42,8508,Ｊトラスト,798.0,1033500,812
43,3907,シリコンスタジオ,1059.0,774100,787
44,4816,東映アニメーション,2294.0,335700,774
45,287A,黒田グループ,1086.0,662400,727
46,3544,サツドラホールディングス,1232.0,584200,715
47,3010,ポラリス・ホールディングス,191.0,3548400,709
48,255A,ジーエルテクノホールディングス,6230.0,112900,706
49,5644,メタルアート,7610.0,90900,686
50,6217,津田駒工業,1186.0,562400,677
51,7412,アトム,370.0,1644100,611
52,6016,ジャパンエンジンコーポレーション,8500.0,69700,590
53,4107,伊勢化学工業,3685.0,153000,566
54,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,154.0,3174700,487
55,2780,コメ兵ホールディングス,4925.0,87400,435
56,5381,マイポックス,1168.0,354400,415
57,2354,ＹＥ　ＤＩＧＩＴＡＬ,907.0,458400,412
58,8572,アコム,445.5,914500,409
59,6336,石井表記,2018.0,196700,401
60,6897,ツインバード,655.0,568100,385
61,1948,弘電社,11480.0,33400,384
62,6960,フクダ電子,10670.0,35400,378
63,9436,沖縄セルラー電話,3675.0,101700,374
64,6492,岡野バルブ製造,16250.0,21600,351
65,6433,ヒーハイスト,1152.0,295700,350
66,7287,日本精機,2531.0,134900,343
67,6125,岡本工作機械製作所,5730.0,58800,340
68,6993,大黒屋ホールディングス,90.0,3565000,325
69,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,54.0,5821700,322
70,6203,豊和工業,1581.0,202000,317
71,3299,ムゲンエステート,1782.0,172700,307
72,3441,山王,3675.0,81300,300
73,6629,テクノホライゾン,1073.0,266900,286
74,4992,北興化学工業,2245.0,123100,274
75,6356,日本ギア工業,1516.0,182500,274
76,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,3055.0,87500,265
77,3825,リミックスポイント,191.0,1388900,262
78,4293,セプテーニ・ホールディングス,456.0,567900,261
79,4691,ワシントンホテル,2798.0,94600,260
80,6023,ダイハツインフィニアース,2561.0,97600,252
81,5161,西川ゴム工業,2957.0,82700,244
82,3222,ユナイテッド・スーパーマーケット・ホールディングス,792.0,307200,244
83,1965,テクノ菱和,5620.0,42600,241
84,6666,リバーエレテック,985.0,260400,241
85,3083,スターシーズ,1027.0,231600,238
86,6226,守谷輸送機工業,2282.0,101600,235
87,6656,インスペック,1302.0,184300,229
88,6864,エヌエフホールディングス,2003.0,116700,229
89,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,6100.0,36800,227
90,6721,ウインテスト,82.0,2614800,221
91,1723,日本電技,2296.0,95300,221
92,4972,綜研化学,3305.0,65200,217
93,7177,ＧＭＯフィナンシャルホールディングス,999.0,216000,216
94,146A,コロンビア・ワークス,2934.0,73300,213
95,7760,ＩＭＶ,2455.0,84000,205
96,8291,日産東京販売ホールディングス,551.0,337600,190
97,9417,スマートバリュー,392.0,498700,189
98,6998,日本タングステン,2139.0,88000,188
99,6384,昭和真空,1860.0,100400,187
100,2938,オカムラ食品工業,1506.0,122300,185
