順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,3103,ユニチカ,1350.0,30099300,39337
2,6834,精工技研,24780.0,543300,13700
3,6890,フェローテック,9230.0,937000,8722
4,6227,ＡＩメカテック,6280.0,1231200,8013
5,6855,日本電子材料,6940.0,801500,5519
6,6327,北川精機,3640.0,1410000,5252
7,2702,日本マクドナルドホールディングス,7910.0,651800,5177
8,5985,サンコール,2029.0,2284600,4546
9,7014,名村造船所,4420.0,991400,4421
10,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,20150.0,212100,4246
11,8918,ランド,10.0,337458300,3375
12,3350,メタプラネット,223.0,12909600,2884
13,6627,テラプローブ,12000.0,204800,2505
14,4222,児玉化学工業,692.0,3549200,2495
15,3131,シンデン・ハイテックス,6480.0,360700,2357
16,7906,ヨネックス,2824.0,832900,2355
17,2354,ＹＥ　ＤＩＧＩＴＡＬ,1368.0,1590400,2325
18,4716,日本オラクル,9357.0,224200,2086
19,4966,上村工業,21170.0,85800,1809
20,8508,Ｊトラスト,809.0,2114100,1694
21,6366,千代田化工建設,717.0,2249500,1620
22,7564,ワークマン,6230.0,254900,1598
23,3891,ニッポン高度紙工業,7150.0,195000,1421
24,6072,地盤ネットホールディングス,1120.0,1214500,1368
25,4816,東映アニメーション,2822.0,474600,1336
26,2780,コメ兵ホールディングス,5630.0,233900,1311
27,3907,シリコンスタジオ,1472.0,812000,1205
28,6016,ジャパンエンジンコーポレーション,9820.0,116600,1162
29,2782,セリア,4130.0,276100,1151
30,4970,東洋合成工業,12340.0,89000,1096
31,7716,ナカニシ,3345.0,318400,1068
32,3323,レカム,94.0,10013600,987
33,2489,アドウェイズ,386.0,2511400,946
34,1407,ウエストホールディングス,2803.0,334100,921
35,6524,湖北工業,4840.0,182000,883
36,6547,グリーンズ,2084.0,407200,882
37,9436,沖縄セルラー電話,3950.0,218700,872
38,3449,テクノフレックス,4110.0,204200,848
39,5161,西川ゴム工業,3435.0,234000,807
40,287A,黒田グループ,1191.0,653700,783
41,8789,フィンテック　グローバル,149.0,4860500,711
42,4746,東計電算,6500.0,108600,706
43,6946,日本アビオニクス,5930.0,114600,680
44,8995,誠建設工業,1280.0,466500,677
45,4107,伊勢化学工業,3760.0,178600,676
46,3549,クスリのアオキホールディングス,4010.0,167400,670
47,3222,ユナイテッド・スーパーマーケット・ホールディングス,808.0,822500,666
48,8572,アコム,484.2,1356100,654
49,6840,ＡＫＩＢＡホールディングス,698.0,929400,652
50,6677,エスケーエレクトロニクス,3395.0,187400,642
51,6226,守谷輸送機工業,2005.0,319100,639
52,6960,フクダ電子,11870.0,51600,617
53,1723,日本電技,2186.0,275800,599
54,7287,日本精機,2609.0,223900,590
55,6998,日本タングステン,3265.0,181100,581
56,6969,松尾電機,1055.0,504700,527
57,6337,テセック,3530.0,146500,515
58,2805,エスビー食品,6810.0,75600,514
59,146A,コロンビア・ワークス,4005.0,126600,500
60,7957,フジコピアン,2550.0,190300,495
61,2342,トランスジェニックグループ,259.0,1838800,482
62,6138,ダイジェット工業,1933.0,245100,479
63,3798,ＵＬＳグループ,509.0,929600,476
64,5367,ニッカトー,1300.0,361500,464
65,3895,ハビックス,489.0,943200,453
66,1965,テクノ菱和,6250.0,71600,447
67,255A,ジーエルテクノホールディングス,5660.0,77600,440
68,6993,大黒屋ホールディングス,91.0,4757300,434
69,2323,ｆｏｎｆｕｎ,348.0,1255100,431
70,3810,サイバーステップホールディングス,190.0,2239700,427
71,3374,内外テック,4485.0,89200,400
72,6918,アバールデータ,3485.0,111700,388
73,6736,サン電子,10080.0,37400,375
74,3299,ムゲンエステート,1738.0,216600,373
75,7711,助川電気工業,4780.0,75900,369
76,7760,ＩＭＶ,2069.0,178500,366
77,5724,アサカ理研,2828.0,131900,365
78,6570,共和コーポレーション,3160.0,114900,355
79,8117,中央自動車工業,2171.0,160900,350
80,3551,ダイニック,1585.0,219900,339
81,5698,エンビプロ・ホールディングス,873.0,382500,338
82,2820,やまみ,5580.0,59400,337
83,6492,岡野バルブ製造,15720.0,21600,333
84,3719,ＡＩストーム,117.0,2891600,328
85,3399,丸千代山岡家,3750.0,87800,324
86,6023,ダイハツインフィニアース,2921.0,109600,322
87,6928,エノモト,3105.0,101200,314
88,5273,三谷セキサン,1862.0,166400,312
89,6145,ＮＩＴＴＯＫＵ,2406.0,129800,311
90,6176,ブランジスタ,975.0,324700,311
91,8537,大光銀行,2931.0,105200,303
92,7412,アトム,367.0,828600,303
93,604A,ビーエイブル,962.0,309900,302
94,8066,三谷商事,3020.0,95100,297
95,6994,指月電機製作所,1157.0,255400,292
96,4193,ファブリカホールディングス,2095.0,129100,289
97,6265,コンバム,3490.0,75200,287
98,8198,マックスバリュ東海,3185.0,90300,287
99,6425,ユニバーサルエンターテインメント,784.0,372100,285
100,6668,アドテック　プラズマ　テクノロジー,3705.0,77100,284
