順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,48010.0,32549100,1570009
2,5803,フジクラ,5580.0,118555300,659689
3,6857,アドバンテスト,34260.0,7132900,240389
4,6976,太陽誘電,9548.0,23468500,229749
5,4062,イビデン,19880.0,10053600,202882
6,5801,古河電気工業,3952.0,45988600,185766
7,9984,ソフトバンクグループ,5484.0,28638800,157105
8,5706,三井金属,27855.0,5484200,148842
9,8035,東京エレクトロン,56750.0,2551600,143846
10,6981,村田製作所,7302.0,17613200,128583
11,6920,レーザーテック,39590.0,3268000,127828
12,5713,住友金属鉱山,10065.0,12102400,117840
13,8306,三菱ＵＦＪフィナンシャル・グループ,3510.0,30256700,106194
14,6146,ディスコ,62980.0,1676600,104359
15,6098,リクルートホールディングス,16165.0,6071700,97930
16,7974,任天堂,8265.0,11034000,90391
17,5016,ＪＸ金属,3845.0,20140000,78041
18,8316,三井住友フィナンシャルグループ,6629.0,10887800,72441
19,7203,トヨタ自動車,2981.0,23489400,69829
20,6501,日立製作所,5620.0,11815200,66556
21,5101,横浜ゴム,7484.0,8433500,64528
22,8136,サンリオ,1454.5,44026000,63698
23,6758,ソニーグループ,3764.0,16907600,63360
24,8411,みずほフィナンシャルグループ,8244.0,7059200,58480
25,9983,ファーストリテイリング,78720.0,732700,57615
26,7011,三菱重工業,4004.0,13526400,54027
27,5802,住友電気工業,2161.0,24032000,52515
28,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,8006.0,6270100,50798
29,4901,富士フイルムホールディングス,3162.0,15271000,48688
30,3436,ＳＵＭＣＯ,3487.0,13848700,47499
31,4004,レゾナック・ホールディングス,16335.0,2805700,45998
32,4063,信越化学工業,6286.0,6667400,41848
33,9433,ＫＤＤＩ,2830.0,14660100,41422
34,7012,川崎重工業,2694.0,15099000,40631
35,6273,ＳＭＣ,78340.0,508500,39628
36,6861,キーエンス,85000.0,439300,37349
37,9432,ＮＴＴ,159.9,227940200,36215
38,7013,ＩＨＩ,2759.0,12770100,35008
39,5711,三菱マテリアル,5112.0,6739700,35003
40,6954,ファナック,6507.0,4994400,32598
41,6723,ルネサスエレクトロニクス,3825.0,8074500,30868
42,4751,サイバーエージェント,1249.0,24031200,30452
43,8766,東京海上ホールディングス,7752.0,3809900,29675
44,5108,ブリヂストン,4320.0,6793600,29488
45,1605,ＩＮＰＥＸ,3612.0,8052600,29183
46,5401,日本製鉄,689.4,41130600,28474
47,6503,三菱電機,5844.0,4778500,28045
48,6701,日本電気,4888.0,5714600,27860
49,8058,三菱商事,4849.0,5605300,27111
50,8801,三井不動産,1464.5,18089300,26612
51,7267,本田技研工業,1692.0,15323700,25749
52,7832,バンダイナムコホールディングス,5429.0,4735300,25680
53,6752,パナソニック　ホールディングス,4436.0,5817900,25596
54,7735,ＳＣＲＥＥＮホールディングス,13175.0,1881900,24914
55,6869,シスメックス,1980.0,11975300,23493
56,7182,ゆうちょ銀行,3087.0,7277900,22453
57,6787,メイコー,16910.0,1315000,22444
58,6301,小松製作所,7446.0,3009700,22354
59,6367,ダイキン工業,22225.0,1004700,22315
60,9843,ニトリホールディングス,3100.0,7184400,21987
61,7272,ヤマハ発動機,1922.0,11323200,21814
62,8591,オリックス,6272.0,3434800,21602
63,4543,テルモ,2575.5,8398500,21409
64,7733,オリンパス,2098.5,10359900,21368
65,7936,アシックス,5046.0,4119100,20888
66,8001,伊藤忠商事,2090.5,9998400,20858
67,6702,富士通,3719.0,5577200,20744
68,4182,三菱瓦斯化学,3815.0,5215200,20228
69,4519,中外製薬,7112.0,2860400,20141
70,1812,鹿島建設,4902.0,4103500,20134
71,8802,三菱地所,3717.0,5373300,20103
72,8750,第一ライフグループ,1839.5,10643600,19658
73,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,5928.0,3333700,19470
74,2914,日本たばこ産業,7095.0,2718700,19352
75,8031,三井物産,4880.0,3953700,19307
76,4452,花王,3738.0,5064700,18937
77,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4829.0,3912300,18753
78,5105,ＴＯＹＯ　ＴＩＲＥ,3780.0,4799100,18362
79,9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳ　ホールディングス,5575.0,3203200,17980
80,6762,ＴＤＫ,3045.0,5856800,17798
81,2802,味の素,5272.0,3388800,17760
82,8053,住友商事,1785.5,9906100,17705
83,7741,ＨＯＹＡ,26250.0,673100,17656
84,8002,丸紅,4950.0,3527600,17474
85,4680,ラウンドワン,1365.0,13487800,17467
86,4502,武田薬品工業,5582.0,3107600,17303
87,8015,豊田通商,7380.0,2330800,17240
88,7550,ゼンショーホールディングス,11595.0,1500500,17097
89,4578,大塚ホールディングス,12560.0,1351800,17039
90,6506,安川電機,5365.0,3173600,17030
91,9104,商船三井,6279.0,2719700,17022
92,6871,日本マイクロニクス,13890.0,1189100,16605
93,3110,日東紡績,2815.0,5823200,16568
94,6645,オムロン,6874.0,2425300,16449
95,8729,ソニーフィナンシャルグループ,156.3,104721200,16362
96,6361,荏原製作所,5579.0,2876100,16152
97,9735,セコム,6340.0,2465500,15741
98,5020,ＥＮＥＯＳホールディングス,1267.5,12284400,15713
99,4755,楽天グループ,864.0,18002100,15563
100,5805,ＳＷＣＣ,13660.0,1114600,15279
