順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,485A,パワーエックス,2015.0,10288100,21386
2,581A,ＧＯ,2471.0,5489300,14096
3,6613,ＱＤレーザ,2467.0,4778100,11998
4,186A,アストロスケールホールディングス,1331.0,8716800,11756
5,3905,データセクション,5110.0,2076400,10517
6,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,8410.0,906800,7495
7,215A,タイミー,1517.0,3708900,5598
8,2334,イオレ,672.0,8050900,5138
9,464A,ＱＰＳホールディングス,2251.0,1841200,4198
10,4588,オンコリスバイオファーマ,2784.0,1109500,3094
11,4564,オンコセラピー・サイエンス,21.0,153769700,3087
12,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1319.0,2313000,3077
13,2160,ジーエヌアイグループ,2630.0,954900,2492
14,4592,サンバイオ,1103.0,2246500,2419
15,402A,アクセルスペースホールディングス,601.0,3277200,1984
16,141A,トライアルホールディングス,2731.0,719200,1974
17,4259,エクサウィザーズ,912.0,2034300,1862
18,4597,ソレイジア・ファーマ,25.0,71344600,1676
19,9256,サクシード,2040.0,801400,1450
20,6232,ＡＣＳＬ,1851.0,772200,1414
21,6597,ＨＰＣシステムズ,4575.0,263700,1287
22,6521,オキサイド,4690.0,248700,1171
23,7806,ＭＴＧ,7650.0,149800,1144
24,9166,ＧＥＮＤＡ,578.0,1773900,1027
25,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3565.0,284400,1019
26,7777,スリー・ディー・マトリックス,344.0,2798100,963
27,1401,エムビーエス,1541.0,521300,923
28,4888,ステラファーマ,412.0,2239700,907
29,4478,フリー,1975.0,444300,871
30,456A,ＨＵＭＡＮ　ＭＡＤＥ,1672.0,527600,869
31,6085,アーキテクツ・スタジオ・ジャパン,323.0,2541000,856
32,9348,ｉｓｐａｃｅ,468.0,1762100,831
33,5253,カバー,1440.0,553200,796
34,446A,ノースサンド,1326.0,601400,792
35,7318,セレンディップ・ホールディングス,2402.0,301000,726
36,6522,アスタリスク,881.0,875500,724
37,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4395.0,159600,709
38,218A,Ｌｉｂｅｒａｗａｒｅ,899.0,777300,698
39,4425,Ｋｕｄａｎ,2016.0,338800,668
40,4419,Ｆｉｎａｔｅｘｔホールディングス,1291.0,493600,640
41,247A,Ａｉロボティクス,704.0,888500,631
42,319A,技術承継機構,17940.0,33700,614
43,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1334.0,449700,605
44,3237,イントランス,92.0,6279500,600
45,5243,ｎｏｔｅ,1881.0,310700,574
46,2986,ＬＡホールディングス,8780.0,64800,572
47,3777,環境フレンドリーホールディングス,56.0,9494700,550
48,523A,セイワホールディングス,1644.0,334500,540
49,4889,レナサイエンス,1699.0,295300,492
50,7409,ＡｅｒｏＥｄｇｅ,3960.0,124000,491
51,3692,ＦＦＲＩセキュリティ,5120.0,89000,452
52,7779,ＣＹＢＥＲＤＹＮＥ,258.0,1721000,442
53,350A,デジタルグリッド,743.0,552100,411
54,4179,ジーネクスト,560.0,697400,399
55,4894,クオリプス,4055.0,95900,383
56,5590,ネットスターズ,652.0,563600,370
57,219A,Ｈｅａｒｔｓｅｅｄ,1670.0,216000,354
58,5136,ｔｒｉｐｌａ,1723.0,202900,344
59,556A,犬猫生活,2272.0,146400,335
60,4593,ヘリオス,266.0,1260000,334
61,4431,スマレジ,2460.0,134700,330
62,280A,ＴＭＨ,2288.0,139600,318
63,3479,ＴＫＰ,1738.0,178700,310
64,336A,ダイナミックマッププラットフォーム,772.0,386100,298
65,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,476.0,583800,280
66,281A,インフォメティス,623.0,439900,280
67,4165,プレイド,451.0,619300,280
68,6166,中村超硬,591.0,449700,264
69,198A,ＰｏｓｔＰｒｉｍｅ,151.0,1759200,263
70,7794,イーディーピー,1103.0,239500,259
71,5537,ＡｌｂａＬｉｎｋ,2442.0,103200,253
72,3691,デジタルプラス,1603.0,163800,245
73,2586,フルッタフルッタ,108.0,2320800,244
74,325A,ＴＥＮＴＩＡＬ,3790.0,60000,229
75,421A,ムービン・ストラテジック・キャリア,3320.0,68800,226
76,5572,Ｒｉｄｇｅ－ｉ,2831.0,77600,222
77,5246,ＥＬＥＭＥＮＴＳ,618.0,358400,221
78,4475,ＨＥＮＮＧＥ,1035.0,214200,221
79,3624,アクセルマーク,70.0,3190900,220
80,462A,ＦＵＮＤＩＮＮＯ,262.0,878900,219
81,7047,ポート,2204.0,99000,219
82,3070,ジェリービーンズグループ,64.0,3413700,215
83,554A,バトンズ,1655.0,134800,210
84,4477,ＢＡＳＥ,265.0,765600,204
85,7048,ベルトラ,150.0,1377600,202
86,4586,メドレックス,53.0,3769300,191
87,4055,ティアンドエスグループ,1949.0,94200,184
88,5834,ＳＢＩリーシングサービス,2513.0,70900,180
89,4393,バンク・オブ・イノベーション,4785.0,37000,178
90,5132,ｐｌｕｓｚｅｒｏ,1955.0,90400,177
91,4417,グローバルセキュリティエキスパート,3250.0,52100,171
92,330A,ＴａｌｅｎｔＸ,417.0,401100,170
93,7082,ジモティー,1418.0,118300,168
94,3803,イメージ情報開発,510.0,327200,168
95,338A,ＺｅｎｍｕＴｅｃｈ,2120.0,80600,166
96,4011,ヘッドウォータース,2108.0,77200,166
97,299A,クラシル,988.0,160200,157
98,5597,ブルーイノベーション,1479.0,108200,157
99,9211,エフ・コード,1476.0,103700,153
100,5842,インテグラル,2948.0,51900,153
