順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,3103,ユニチカ,1494.0,18995100,29582
2,3350,メタプラネット,326.0,36807600,11774
3,6890,フェローテック,9160.0,970500,8880
4,7014,名村造船所,4565.0,1853900,8580
5,6834,精工技研,5630.0,1177400,6730
6,8918,ランド,11.0,362424200,3820
7,8508,Ｊトラスト,766.0,5076300,3811
8,2702,日本マクドナルドホールディングス,8190.0,445700,3643
9,6227,ＡＩメカテック,6450.0,551800,3482
10,4667,アイサンテクノロジー,2643.0,1249900,3477
11,4440,ヴィッツ,1542.0,1815000,2887
12,6855,日本電子材料,6280.0,431900,2703
13,5985,サンコール,2074.0,1051200,2173
14,6016,ジャパンエンジンコーポレーション,10670.0,191800,2058
15,7564,ワークマン,6240.0,322300,2028
16,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,19610.0,86000,1689
17,4107,伊勢化学工業,4260.0,378100,1631
18,3907,シリコンスタジオ,2101.0,738200,1591
19,2354,ＹＥ　ＤＩＧＩＴＡＬ,1407.0,1085700,1551
20,6524,湖北工業,5140.0,275500,1413
21,4420,イーソル,910.0,1482300,1370
22,4716,日本オラクル,9454.0,142200,1346
23,2782,セリア,4375.0,294600,1293
24,7906,ヨネックス,2687.0,457900,1240
25,6366,千代田化工建設,734.0,1642800,1197
26,3549,クスリのアオキホールディングス,4071.0,262100,1073
27,4840,トライアイズ,824.0,1313500,1062
28,6570,共和コーポレーション,4280.0,245900,1020
29,8995,誠建設工業,1540.0,548600,885
30,3851,日本一ソフトウェア,1466.0,594000,873
31,1407,ウエストホールディングス,2662.0,322700,855
32,4970,東洋合成工業,11120.0,75100,832
33,3891,ニッポン高度紙工業,6700.0,123100,832
34,6897,ツインバード,670.0,1286400,814
35,9425,ＲｅＹｕｕ　Ｊａｐａｎ,281.0,2781800,793
36,7716,ナカニシ,3190.0,243300,773
37,4320,ＣＥホールディングス,1647.0,445800,734
38,4966,上村工業,19680.0,37200,733
39,8117,中央自動車工業,2245.0,314700,701
40,4972,綜研化学,4175.0,172000,701
41,6862,ミナトホールディングス,3525.0,196900,678
42,7287,日本精機,2806.0,241800,674
43,6946,日本アビオニクス,5660.0,117100,670
44,7743,シード,792.0,784600,622
45,4816,東映アニメーション,3040.0,198000,603
46,6736,サン電子,9380.0,65200,592
47,6627,テラプローブ,11130.0,52400,584
48,8572,アコム,487.9,1136600,554
49,9610,ウィルソン・ラーニング　ワールドワイド,120.0,4322600,541
50,5161,西川ゴム工業,3800.0,139400,529
51,4746,東計電算,7160.0,73500,528
52,6960,フクダ電子,12480.0,42400,523
53,6327,北川精機,3125.0,167200,517
54,6023,ダイハツインフィニアース,3115.0,165600,513
55,7746,岡本硝子,776.0,618500,483
56,6072,地盤ネットホールディングス,1070.0,432700,464
57,2962,テクニスコ,1524.0,298600,460
58,2805,エスビー食品,7200.0,64500,457
59,7177,ＧＭＯフィナンシャルホールディングス,1212.0,372300,453
60,4222,児玉化学工業,699.0,642400,452
61,2780,コメ兵ホールディングス,5280.0,85100,451
62,7018,内海造船,12570.0,34400,433
63,6998,日本タングステン,3600.0,119200,423
64,4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,1004.0,403500,419
65,1965,テクノ菱和,6970.0,57100,398
66,3222,ユナイテッド・スーパーマーケット・ホールディングス,818.0,483300,397
67,3825,リミックスポイント,240.0,1646500,396
68,3856,Ａｂａｌａｎｃｅ,250.0,1585800,393
69,3449,テクノフレックス,3915.0,98400,388
70,6730,アクセル,1207.0,323000,386
71,1723,日本電技,2404.0,159800,383
72,8929,青山財産ネットワークス,1404.0,269200,376
73,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,68.0,5395600,372
74,2705,大戸屋ホールディングス,10090.0,36700,369
75,9436,沖縄セルラー電話,4170.0,88600,369
76,6838,多摩川ホールディングス,1504.0,241600,363
77,3810,サイバーステップホールディングス,174.0,2120200,363
78,287A,黒田グループ,1207.0,300600,363
79,604A,ビーエイブル,1140.0,314800,347
80,6677,エスケーエレクトロニクス,3295.0,103900,342
81,3399,丸千代山岡家,4035.0,82400,331
82,6125,岡本工作機械製作所,4640.0,69100,323
83,7279,ハイレックスコーポレーション,2679.0,119600,320
84,7480,スズデン,3545.0,89100,318
85,8131,ミツウロコグループホールディングス,2425.0,129800,314
86,3850,エヌ・ティ・ティ・データ・イントラマート,3780.0,81900,309
87,9959,アシードホールディングス,983.0,311800,308
88,3131,シンデン・ハイテックス,6430.0,45200,287
89,6668,アドテック　プラズマ　テクノロジー,4100.0,66400,273
90,8789,フィンテック　グローバル,167.0,1618500,269
91,6918,アバールデータ,3510.0,75500,265
92,2656,ベクターホールディングス,170.0,1507000,264
93,1514,住石ホールディングス,658.0,393300,261
94,7709,クボテック,68.0,3559000,258
95,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,3465.0,72900,256
96,5724,アサカ理研,3275.0,73800,239
97,5367,ニッカトー,1317.0,180200,237
98,6659,メディアリンクス,53.0,4445000,236
99,1822,大豊建設,836.0,280200,235
100,4293,セプテーニ・ホールディングス,530.0,425000,226
