順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,89680.0,36393600,3288603
2,6976,太陽誘電,20150.0,22570300,449029
3,8035,東京エレクトロン,77150.0,5168500,401805
4,9984,ソフトバンクグループ,5963.0,59812900,353793
5,5803,フジクラ,6238.0,46151000,285652
6,6857,アドバンテスト,32340.0,7822200,253192
7,6981,村田製作所,11395.0,22104900,248347
8,4062,イビデン,23815.0,7492100,179866
9,6920,レーザーテック,49700.0,2473000,123617
10,5016,ＪＸ金属,4398.0,24485400,108523
11,6146,ディスコ,81260.0,1308100,106957
12,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,10855.0,9679800,103959
13,5801,古河電気工業,4730.0,20063900,94539
14,9983,ファーストリテイリング,82810.0,1122700,93724
15,8306,三菱ＵＦＪフィナンシャル・グループ,3207.0,28320000,91313
16,7203,トヨタ自動車,2725.0,32958300,90008
17,6861,キーエンス,81060.0,995800,80906
18,7735,ＳＣＲＥＥＮホールディングス,17805.0,4417400,78510
19,6723,ルネサスエレクトロニクス,4807.0,14499000,70046
20,7011,三菱重工業,3666.0,19004300,69622
21,6758,ソニーグループ,3280.0,19350900,63500
22,8316,三井住友フィナンシャルグループ,6346.0,9707100,61816
23,7974,任天堂,6815.0,8965900,61390
24,8411,みずほフィナンシャルグループ,7743.0,7867000,60833
25,5802,住友電気工業,2927.0,20322400,59876
26,6752,パナソニック　ホールディングス,4502.0,12658800,56899
27,6501,日立製作所,4471.0,12297000,54854
28,6762,ＴＤＫ,3570.0,14854000,53152
29,5706,三井金属,42550.0,1211500,51426
30,3436,ＳＵＭＣＯ,4029.0,11790800,46686
31,6098,リクルートホールディングス,11330.0,3968600,45114
32,6954,ファナック,7355.0,5841600,42736
33,8058,三菱商事,4347.0,8781200,38304
34,4063,信越化学工業,7008.0,5376100,37670
35,8136,サンリオ,1100.0,31953300,35388
36,8766,東京海上ホールディングス,7202.0,4805700,34744
37,2914,日本たばこ産業,6012.0,5487800,32980
38,6367,ダイキン工業,24685.0,1334200,32877
39,3110,日東紡績,4315.0,7743100,32870
40,4004,レゾナック・ホールディングス,17700.0,1849000,32731
41,7741,ＨＯＹＡ,25950.0,1221100,31631
42,6506,安川電機,7027.0,4444100,31379
43,8001,伊藤忠商事,1854.0,16704900,30911
44,7013,ＩＨＩ,2711.5,11127200,29968
45,7267,本田技研工業,1480.0,20049400,29643
46,6503,三菱電機,5876.0,4773000,28127
47,9432,ＮＴＴ,145.0,192279600,27952
48,4755,楽天グループ,753.4,35920500,27145
49,6701,日本電気,3925.0,6823100,27075
50,9433,ＫＤＤＩ,2745.0,9860200,26997
51,8031,三井物産,4497.0,5826500,26257
52,7012,川崎重工業,2922.5,8926900,26099
53,6963,ローム,5384.0,4675600,25247
54,6301,小松製作所,6282.0,3811700,23951
55,6361,荏原製作所,6256.0,3817600,23655
56,2802,味の素,5873.0,3929700,23061
57,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4240.0,5413800,22997
58,7751,キヤノン,4147.0,5510500,22896
59,8750,第一ライフグループ,1778.5,12767300,22680
60,4502,武田薬品工業,5155.0,4329100,22321
61,4503,アステラス製薬,2175.0,9968900,21668
62,8591,オリックス,6149.0,3502200,21587
63,6871,日本マイクロニクス,16640.0,1274800,21557
64,6971,京セラ,3561.0,5954900,21174
65,8802,三菱地所,4145.0,4994700,20815
66,5401,日本製鉄,536.1,38459000,20719
67,9434,ソフトバンク,208.1,99272900,20625
68,8053,住友商事,1549.0,13056500,20276
69,6702,富士通,3247.0,6211800,20191
70,5713,住友金属鉱山,7469.0,2680500,20080
71,6526,ソシオネクスト,2551.5,7723500,19355
72,8309,三井住友トラストグループ,6057.0,3113200,18936
73,8801,三井不動産,1499.0,12517300,18837
74,8015,豊田通商,5978.0,3042600,18198
75,6273,ＳＭＣ,71280.0,253700,18120
76,8830,住友不動産,3741.0,4788100,17926
77,4519,中外製薬,7534.0,2303800,17368
78,8002,丸紅,4690.0,3696200,17336
79,6902,デンソー,1876.0,9201100,17297
80,8630,ＳＯＭＰＯホールディングス,6238.0,2687300,16770
81,4568,第一三共,2608.5,6414200,16711
82,1605,ＩＮＰＥＸ,3265.0,4977600,16242
83,9502,中部電力,3060.0,5296900,16211
84,4901,富士フイルムホールディングス,3483.0,4524000,15788
85,4452,花王,3223.0,4773800,15413
86,7182,ゆうちょ銀行,3063.0,4938300,15214
87,7269,スズキ,1955.5,7768900,15179
88,6594,ニデック,2645.0,5649600,14878
89,7453,良品計画,3539.0,4132200,14732
90,9022,東海旅客鉄道,3469.0,4226200,14680
91,5108,ブリヂストン,3410.0,4282700,14606
92,6324,ハーモニック・ドライブ・システムズ,7790.0,1892200,14548
93,3086,Ｊ．フロント　リテイリング,3617.0,4024600,14379
94,6988,日東電工,3170.0,4507900,14260
95,6479,ミネベアミツミ,4756.0,2944000,14056
96,8308,りそなホールディングス,2106.0,6570900,13910
97,1925,大和ハウス工業,4417.0,3123700,13855
98,3382,セブン＆アイ・ホールディングス,1957.0,7083200,13841
99,5333,ＮＧＫ,7532.0,1817600,13738
100,6590,芝浦メカトロニクス,4620.0,3021200,13722
