順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,13100.0,3747900,45517
2,485A,パワーエックス,2150.0,11440800,23766
3,581A,ＧＯ,2950.0,5309400,15443
4,464A,ＱＰＳホールディングス,1886.0,2237300,4156
5,186A,アストロスケールホールディングス,1102.0,3714900,4052
6,3905,データセクション,2994.0,1299100,3748
7,4259,エクサウィザーズ,845.0,4222100,3545
8,4564,オンコセラピー・サイエンス,20.0,182650800,3520
9,215A,タイミー,1433.0,1976300,2831
10,6613,ＱＤレーザ,2384.0,1055900,2532
11,5246,ＥＬＥＭＥＮＴＳ,720.0,3426000,2519
12,4586,メドレックス,79.0,31862400,2501
13,446A,ノースサンド,1444.0,1641600,2385
14,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,225.0,9358500,2140
15,4597,ソレイジア・ファーマ,28.0,78662900,2127
16,6522,アスタリスク,1899.0,1125500,2071
17,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1266.0,1452400,1806
18,402A,アクセルスペースホールディングス,527.0,3181500,1633
19,4588,オンコリスバイオファーマ,2620.0,624600,1565
20,5253,カバー,1697.0,888800,1490
21,2160,ジーエヌアイグループ,2602.0,560700,1450
22,584A,ＬｉＮＫＸ,3220.0,426200,1417
23,4418,ＪＤＳＣ,958.0,1403000,1309
24,276A,ククレブ・アドバイザーズ,4025.0,344400,1298
25,4478,フリー,2406.0,531700,1257
26,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4040.0,278300,1107
27,4419,Ｆｉｎａｔｅｘｔホールディングス,1679.0,659400,1100
28,6232,ＡＣＳＬ,1805.0,620400,1098
29,6521,オキサイド,3950.0,261600,1016
30,7803,ブシロード,413.0,2524300,1011
31,141A,トライアルホールディングス,3005.0,330300,998
32,325A,ＴＥＮＴＩＡＬ,1418.0,699700,972
33,7806,ＭＴＧ,7700.0,126000,953
34,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3585.0,250600,889
35,4381,ビープラッツ,574.0,1453500,866
36,4889,レナサイエンス,1557.0,520000,802
37,4592,サンバイオ,1050.0,731400,753
38,3133,海帆,114.0,6224000,650
39,9348,ｉｓｐａｃｅ,449.0,1448100,643
40,4477,ＢＡＳＥ,320.0,2061100,642
41,1447,ＳＡＡＦホールディングス,404.0,1573400,633
42,6085,アーキテクツ・スタジオ・ジャパン,202.0,3055700,623
43,218A,Ｌｉｂｅｒａｗａｒｅ,1185.0,525700,616
44,3692,ＦＦＲＩセキュリティ,5650.0,104300,573
45,589A,ネイス,1442.0,402800,567
46,4424,Ａｍａｚｉａ,370.0,1452800,560
47,4475,ＨＥＮＮＧＥ,1310.0,429300,547
48,9166,ＧＥＮＤＡ,605.0,872100,531
49,4593,ヘリオス,280.0,1898200,518
50,319A,技術承継機構,20660.0,24700,514
51,5243,ｎｏｔｅ,2144.0,238100,500
52,2334,イオレ,558.0,908800,496
53,523A,セイワホールディングス,1569.0,320100,495
54,247A,Ａｉロボティクス,812.0,605600,488
55,350A,デジタルグリッド,805.0,614800,485
56,5578,ＡＲアドバンストテクノロジ,840.0,559200,480
57,5026,トリプルアイズ,685.0,678500,466
58,3479,ＴＫＰ,1820.0,252000,455
59,5574,ＡＢＥＪＡ,2350.0,187000,438
60,7777,スリー・ディー・マトリックス,367.0,1178600,423
61,7318,セレンディップ・ホールディングス,2158.0,181800,378
62,4576,デ・ウエスタン・セラピテクス研究所,84.0,4280600,371
63,9256,サクシード,4950.0,77400,370
64,456A,ＨＵＭＡＮ　ＭＡＤＥ,1543.0,237000,361
65,9270,バリュエンスホールディングス,2095.0,166200,357
66,472A,ミラティブ,599.0,592200,355
67,2986,ＬＡホールディングス,2835.0,124100,350
68,3664,ＷＩＺＥ,24.0,14958400,344
69,7047,ポート,2717.0,121400,324
70,336A,ダイナミックマッププラットフォーム,921.0,354400,317
71,4199,ワンダープラネット,966.0,309300,309
72,4894,クオリプス,4660.0,62900,295
73,4169,ＥＮＥＣＨＡＮＧＥ,226.0,1227700,272
74,4425,Ｋｕｄａｎ,1968.0,137300,264
75,4417,グローバルセキュリティエキスパート,4365.0,61000,263
76,4575,キャンバス,796.0,336000,262
77,9211,エフ・コード,1458.0,182000,260
78,7794,イーディーピー,1023.0,250900,255
79,4596,窪田製薬ホールディングス,73.0,3438500,245
80,4165,プレイド,587.0,406900,237
81,3558,ジェイドグループ,1621.0,142400,230
82,7373,アイドマ・ホールディングス,1001.0,225800,226
83,7409,ＡｅｒｏＥｄｇｅ,1685.0,135000,222
84,7779,ＣＹＢＥＲＤＹＮＥ,233.0,930600,217
85,421A,ムービン・ストラテジック・キャリア,4105.0,49400,205
86,5842,インテグラル,2931.0,68100,199
87,3989,シェアリングテクノロジー,1450.0,133700,194
88,4258,網屋,4720.0,41500,192
89,6166,中村超硬,717.0,248300,180
90,7352,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,453.0,394100,175
91,5592,くすりの窓口,2407.0,70500,170
92,5892,ｙｕｔｏｒｉ,2093.0,80600,168
93,219A,Ｈｅａｒｔｓｅｅｄ,1639.0,102500,166
94,339A,プログレス・テクノロジーズ　グループ,883.0,185600,165
95,6597,ＨＰＣシステムズ,3755.0,43900,162
96,1436,グリーンエナジー＆カンパニー,1495.0,104100,152
97,2158,ＦＲＯＮＴＥＯ,660.0,229500,149
98,4431,スマレジ,2877.0,49300,141
99,4412,サイエンスアーツ,1313.0,107000,138
100,9168,ライズ・コンサルティング・グループ,416.0,337800,138
