順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,627A,ａｋｉｐｐａ,1037.0,12872700,14944
2,6203,豊和工業,2538.0,5081800,12385
3,3103,ユニチカ,1518.0,6998600,10689
4,3350,メタプラネット,243.0,41001000,10022
5,6890,フェローテック,9130.0,1094300,9954
6,6227,ＡＩメカテック,6170.0,1552300,9345
7,6855,日本電子材料,7190.0,1136000,8099
8,7014,名村造船所,5070.0,1561900,7872
9,6834,精工技研,5850.0,1359100,7637
10,623A,ベルテックス,562.0,10560600,6447
11,4440,ヴィッツ,2459.0,2462300,6066
12,2702,日本マクドナルドホールディングス,7860.0,532600,4194
13,2962,テクニスコ,2231.0,1918200,4111
14,6524,湖北工業,5020.0,652400,3278
15,4716,日本オラクル,9306.0,346400,3221
16,8918,ランド,10.0,288655300,3066
17,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,21050.0,136800,2844
18,6627,テラプローブ,11660.0,224200,2568
19,6862,ミナトホールディングス,5180.0,506000,2516
20,3891,ニッポン高度紙工業,6660.0,362800,2409
21,7564,ワークマン,5340.0,441300,2361
22,3449,テクノフレックス,4460.0,496200,2193
23,619A,オリバー,329.0,6687300,2120
24,4816,東映アニメーション,2994.0,678800,2048
25,5985,サンコール,2320.0,886200,2047
26,604A,ビーエイブル,1410.0,1286200,1833
27,3549,クスリのアオキホールディングス,4000.0,413600,1661
28,6946,日本アビオニクス,7300.0,223900,1614
29,6016,ジャパンエンジンコーポレーション,12510.0,121600,1508
30,2782,セリア,4735.0,307800,1458
31,4667,アイサンテクノロジー,3410.0,434500,1457
32,4446,Ｌｉｎｋ－Ｕグループ,795.0,1532900,1173
33,1407,ウエストホールディングス,2233.0,517600,1152
34,6433,ヒーハイスト,1331.0,838900,1124
35,6366,千代田化工建設,700.0,1529400,1076
36,7287,日本精機,2813.0,375700,1059
37,6960,フクダ電子,12070.0,85600,1030
38,4966,上村工業,19480.0,52800,1027
39,6327,北川精機,3010.0,339100,1004
40,3907,シリコンスタジオ,2070.0,439900,927
41,2805,エスビー食品,7930.0,113700,894
42,2612,かどや製油,2880.0,310500,892
43,622A,テクノクラフト,559.0,1480100,890
44,8117,中央自動車工業,2188.0,405500,886
45,8572,アコム,486.1,1810300,883
46,4107,伊勢化学工業,3880.0,216600,846
47,7906,ヨネックス,2349.0,360300,846
48,6356,日本ギア工業,1386.0,621800,844
49,6023,ダイハツインフィニアース,3415.0,241800,823
50,9436,沖縄セルラー電話,4450.0,181700,804
51,8995,誠建設工業,1939.0,390300,781
52,6998,日本タングステン,4025.0,196800,779
53,4174,アピリッツ,1002.0,707500,731
54,3444,菊池製作所,1158.0,646500,730
55,4875,メディシノバ・インク,485.0,1436200,698
56,5161,西川ゴム工業,3545.0,191500,680
57,9130,共栄タンカー,1799.0,373600,675
58,1965,テクノ菱和,7130.0,91500,653
59,7716,ナカニシ,3015.0,206100,625
60,3997,トレードワークス,438.0,1338900,617
61,2354,ＹＥ　ＤＩＧＩＴＡＬ,1352.0,457300,610
62,3083,スターシーズ,1190.0,501800,608
63,5542,新報国マテリアル,1236.0,500300,588
64,9979,大庄,998.0,586000,587
65,8508,Ｊトラスト,771.0,728700,566
66,1723,日本電技,2639.0,210100,553
67,9308,乾汽船,2362.0,221500,523
68,6736,サン電子,9690.0,52800,517
69,6863,ニレコ,1096.0,474000,502
70,6668,アドテック　プラズマ　テクノロジー,4160.0,115700,474
71,6482,ＹＵＳＨＩＮ,705.0,663500,470
72,4196,ネオマーケティング,1336.0,299800,428
73,4644,イマジニア,1053.0,400900,423
74,7412,アトム,348.0,1205800,420
75,2780,コメ兵ホールディングス,4465.0,93500,420
76,6840,ＡＫＩＢＡホールディングス,810.0,517500,416
77,8131,ミツウロコグループホールディングス,2472.0,165500,416
78,4970,東洋合成工業,9680.0,41300,402
79,3131,シンデン・ハイテックス,7210.0,52900,375
80,5367,ニッカトー,1450.0,261400,373
81,3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ,42.0,8523200,367
82,8746,ｕｎｂａｎｋｅｄ,108.0,3041800,365
83,6676,バッファロー,3475.0,102900,358
84,250A,シマダヤ,1597.0,220600,352
85,6317,北川鉄工所,2535.0,135100,339
86,3441,山王,1800.0,189100,339
87,2788,アップルインターナショナル,416.0,774100,329
88,6838,多摩川ホールディングス,1404.0,232600,326
89,3399,丸千代山岡家,3840.0,84500,321
90,3222,ユナイテッド・スーパーマーケット・ホールディングス,841.0,375200,316
91,6072,地盤ネットホールディングス,1059.0,292500,312
92,7711,助川電気工業,5160.0,59500,307
93,7746,岡本硝子,811.0,369700,299
94,5724,アサカ理研,3280.0,91700,296
95,5381,マイポックス,995.0,294000,293
96,287A,黒田グループ,1142.0,256000,292
97,7177,ＧＭＯフィナンシャルホールディングス,1183.0,234700,277
98,7018,内海造船,13800.0,19900,275
99,1783,ｆａｎｔａｓｉｓｔａ,71.0,3823300,271
100,6677,エスケーエレクトロニクス,3225.0,83800,270
