順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,4588,オンコリスバイオファーマ,3370.0,2722800,8787
2,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,12300.0,641800,7964
3,5253,カバー,1526.0,4596600,7153
4,6613,ＱＤレーザ,1746.0,3827600,6908
5,485A,パワーエックス,1865.0,3468300,6555
6,6522,アスタリスク,1901.0,3121800,6183
7,3905,データセクション,1877.0,2938200,5543
8,4259,エクサウィザーズ,692.0,7581800,5297
9,186A,アストロスケールホールディングス,1284.0,3571800,4620
10,581A,ＧＯ,3475.0,1289000,4554
11,4564,オンコセラピー・サイエンス,20.0,222621200,4452
12,4419,Ｆｉｎａｔｅｘｔホールディングス,1269.0,3106400,4042
13,141A,トライアルホールディングス,3330.0,1075100,3564
14,2160,ジーエヌアイグループ,2897.0,1030800,2976
15,7409,ＡｅｒｏＥｄｇｅ,1531.0,1873900,2966
16,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1447.0,1725100,2473
17,7047,ポート,2200.0,1075800,2401
18,4597,ソレイジア・ファーマ,31.0,77235300,2364
19,4478,フリー,2844.0,834000,2358
20,464A,ＱＰＳホールディングス,1779.0,1275000,2261
21,215A,タイミー,1641.0,1319900,2163
22,4169,ＥＮＥＣＨＡＮＧＥ,313.0,5403300,1666
23,421A,ムービン・ストラテジック・キャリア,3650.0,472200,1641
24,9166,ＧＥＮＤＡ,707.0,2099800,1467
25,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3305.0,431200,1415
26,593A,ティアフォー,999.0,1397100,1383
27,584A,ＬｉＮＫＸ,2730.0,500500,1342
28,4593,ヘリオス,279.0,4350500,1172
29,7806,ＭＴＧ,8090.0,133000,1087
30,4889,レナサイエンス,1165.0,891500,1032
31,7803,ブシロード,387.0,2522700,969
32,3692,ＦＦＲＩセキュリティ,5260.0,164900,876
33,2986,ＬＡホールディングス,2804.0,304800,845
34,5243,ｎｏｔｅ,2532.0,298300,739
35,6521,オキサイド,3440.0,205400,707
36,5842,インテグラル,3085.0,227200,685
37,4475,ＨＥＮＮＧＥ,1444.0,467400,672
38,4258,網屋,4545.0,141300,660
39,402A,アクセルスペースホールディングス,539.0,1139200,615
40,607A,エブリー,226.0,2608400,608
41,3664,ＷＩＺＥ,24.0,26431100,600
42,319A,技術承継機構,20800.0,28400,581
43,2334,イオレ,553.0,1065400,577
44,4894,クオリプス,5280.0,109000,574
45,603A,アイ・グリッド・ソリューションズ,860.0,661200,567
46,4592,サンバイオ,1014.0,557400,564
47,446A,ノースサンド,1781.0,313900,548
48,247A,Ａｉロボティクス,828.0,656200,547
49,5246,ＥＬＥＭＥＮＴＳ,840.0,655000,541
50,219A,Ｈｅａｒｔｓｅｅｄ,1942.0,275600,533
51,7777,スリー・ディー・マトリックス,364.0,1451900,528
52,4058,トヨクモ,2301.0,217700,520
53,6232,ＡＣＳＬ,1715.0,295700,511
54,7359,東京通信グループ,259.0,1870300,504
55,7318,セレンディップ・ホールディングス,1421.0,332400,485
56,4377,ワンキャリア,2166.0,206400,448
57,598A,チャットプラス,1715.0,242100,418
58,4381,ビープラッツ,400.0,927700,408
59,5574,ＡＢＥＪＡ,2815.0,143700,402
60,7794,イーディーピー,917.0,433700,395
61,194A,ＷＯＬＶＥＳ　ＨＡＮＤ,1900.0,224800,393
62,6597,ＨＰＣシステムズ,3685.0,105300,386
63,438A,インフキュリオン,931.0,414300,381
64,7779,ＣＹＢＥＲＤＹＮＥ,242.0,1537900,369
65,4052,フィーチャ,583.0,462200,363
66,9467,アルファポリス,992.0,339600,335
67,9348,ｉｓｐａｃｅ,421.0,750000,315
68,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1479.0,200800,301
69,332A,ミーク,1031.0,267900,284
70,4417,グローバルセキュリティエキスパート,4560.0,59100,266
71,478A,フツパー,757.0,354900,266
72,9337,トリドリ,1325.0,191700,257
73,5537,ＡｌｂａＬｉｎｋ,3125.0,80500,255
74,147A,ソラコム,1056.0,230100,247
75,9256,サクシード,1200.0,201600,246
76,9227,マイクロ波化学,914.0,255700,232
77,6039,日本動物高度医療センター,1127.0,202900,228
78,5892,ｙｕｔｏｒｉ,2197.0,100200,216
79,3300,アンビション　ＤＸ　ホールディングス,2294.0,94500,215
80,336A,ダイナミックマッププラットフォーム,747.0,287300,208
81,3989,シェアリングテクノロジー,1466.0,141200,207
82,4425,Ｋｕｄａｎ,1720.0,119500,206
83,4493,サイバーセキュリティクラウド,1947.0,105100,205
84,4599,ステムリム,356.0,585300,202
85,9211,エフ・コード,1529.0,128900,199
86,523A,セイワホールディングス,1780.0,110800,198
87,4192,スパイダープラス,282.0,722100,197
88,3723,日本ファルコム,2899.0,67600,187
89,4165,プレイド,594.0,312300,186
90,6166,中村超硬,653.0,274900,184
91,4431,スマレジ,3220.0,56400,181
92,4393,バンク・オブ・イノベーション,5060.0,35100,179
93,4477,ＢＡＳＥ,285.0,607900,174
94,325A,ＴＥＮＴＩＡＬ,1548.0,108700,168
95,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,588.0,281400,166
96,472A,ミラティブ,589.0,276300,159
97,155A,情報戦略テクノロジー,860.0,177200,151
98,4575,キャンバス,767.0,199600,150
99,4055,ティアンドエスグループ,1609.0,94000,150
100,5599,Ｓ＆Ｊ,990.0,150400,150
