順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,485A,パワーエックス,2085.0,16812900,37025
2,581A,ＧＯ,3145.0,7923400,26054
3,4588,オンコリスバイオファーマ,5800.0,4264200,25821
4,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,17270.0,1080000,19662
5,621A,オーディオストック,1954.0,9357700,16360
6,593A,ティアフォー,1940.0,6410300,12718
7,5131,リンカーズ,210.0,45805200,11451
8,618A,ＫＯＭＰＥＩＴＯ,1793.0,5661200,10170
9,4075,ブレインズテクノロジー,1409.0,3106800,4661
10,4564,オンコセラピー・サイエンス,22.0,180740600,4155
11,186A,アストロスケールホールディングス,1045.0,3873800,4050
12,6613,ＱＤレーザ,2060.0,1955900,3991
13,215A,タイミー,1287.0,2715100,3523
14,141A,トライアルホールディングス,3700.0,901800,3395
15,2160,ジーエヌアイグループ,2831.0,1017400,2902
16,3905,データセクション,1446.0,1856600,2692
17,3989,シェアリングテクノロジー,1545.0,1696100,2621
18,3692,ＦＦＲＩセキュリティ,7420.0,354100,2583
19,338A,ＺｅｎｍｕＴｅｃｈ,2951.0,738200,2287
20,7777,スリー・ディー・マトリックス,433.0,5262800,2252
21,336A,ダイナミックマッププラットフォーム,1263.0,1737700,2218
22,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1429.0,1338600,1871
23,7806,ＭＴＧ,7480.0,234800,1769
24,4597,ソレイジア・ファーマ,29.0,59349700,1689
25,4478,フリー,3765.0,443800,1679
26,603A,アイ・グリッド・ソリューションズ,850.0,1918100,1652
27,5574,ＡＢＥＪＡ,2973.0,528500,1586
28,5253,カバー,1607.0,936900,1502
29,464A,ＱＰＳホールディングス,1676.0,892400,1486
30,456A,ＨＵＭＡＮ　ＭＡＤＥ,1544.0,933700,1400
31,446A,ノースサンド,2116.0,644500,1373
32,4052,フィーチャ,832.0,1579600,1360
33,4592,サンバイオ,877.0,1543800,1351
34,9166,ＧＥＮＤＡ,655.0,2056100,1347
35,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,2850.0,456300,1298
36,6085,アーキテクツ・スタジオ・ジャパン,130.0,8767500,1143
37,325A,ＴＥＮＴＩＡＬ,1814.0,611500,1137
38,7803,ブシロード,486.0,1827500,881
39,4475,ＨＥＮＮＧＥ,1709.0,502400,864
40,3664,ＷＩＺＥ,22.0,34877300,832
41,5243,ｎｏｔｅ,2951.0,276900,814
42,219A,Ｈｅａｒｔｓｅｅｄ,2420.0,335000,814
43,350A,デジタルグリッド,697.0,1157300,792
44,5031,モイ,388.0,1882200,786
45,4417,グローバルセキュリティエキスパート,5410.0,142900,771
46,6232,ＡＣＳＬ,1224.0,547200,670
47,6522,アスタリスク,1386.0,448100,624
48,2986,ＬＡホールディングス,2912.0,215100,622
49,4894,クオリプス,5630.0,108100,621
50,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1315.0,466400,607
51,247A,Ａｉロボティクス,991.0,595200,586
52,4258,網屋,5460.0,108100,580
53,194A,ＷＯＬＶＥＳ　ＨＡＮＤ,1655.0,341700,553
54,4259,エクサウィザーズ,874.0,632700,549
55,7047,ポート,2105.0,249200,528
56,4431,スマレジ,3310.0,122400,402
57,319A,技術承継機構,19400.0,19900,386
58,3185,夢展望,115.0,3114500,385
59,218A,Ｌｉｂｅｒａｗａｒｅ,980.0,386500,383
60,150A,ＪＳＨ,841.0,452400,376
61,402A,アクセルスペースホールディングス,517.0,662500,347
62,4593,ヘリオス,288.0,1197300,343
63,4493,サイバーセキュリティクラウド,1918.0,178500,339
64,4393,バンク・オブ・イノベーション,5710.0,57900,330
65,5136,ｔｒｉｐｌａ,2315.0,141300,320
66,2334,イオレ,576.0,533700,307
67,4419,Ｆｉｎａｔｅｘｔホールディングス,1373.0,216800,302
68,3653,モルフォ,1080.0,265200,292
69,5892,ｙｕｔｏｒｉ,2704.0,95200,257
70,4888,ステラファーマ,413.0,594200,243
71,6597,ＨＰＣシステムズ,3700.0,65000,236
72,5842,インテグラル,2978.0,78000,234
73,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4565.0,47500,215
74,5246,ＥＬＥＭＥＮＴＳ,818.0,259100,211
75,7689,コパ・コーポレーション,420.0,459800,203
76,5537,ＡｌｂａＬｉｎｋ,3300.0,60000,199
77,7794,イーディーピー,945.0,199600,189
78,4477,ＢＡＳＥ,336.0,560600,189
79,299A,クラシル,1228.0,151900,186
80,4418,ＪＤＳＣ,1079.0,169700,185
81,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,759.0,235300,180
82,6521,オキサイド,3055.0,58800,179
83,3558,ジェイドグループ,1870.0,93800,176
84,4889,レナサイエンス,1138.0,155100,175
85,7375,リファインバースグループ,1303.0,133400,174
86,4375,セーフィー,677.0,249700,169
87,4425,Ｋｕｄａｎ,1416.0,119400,168
88,4570,免疫生物研究所,1153.0,143900,166
89,584A,ＬｉＮＫＸ,2501.0,64200,163
90,9556,ＩＮＴＬＯＯＰ,2154.0,74000,161
91,4594,ブライトパス・バイオ,57.0,2597600,152
92,5572,Ｒｉｄｇｅ－ｉ,2777.0,53600,150
93,607A,エブリー,250.0,588400,148
94,9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,288.0,515800,147
95,5137,スマートドライブ,303.0,476400,145
96,414A,オーバーラップホールディングス,874.0,165900,144
97,4833,Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,49.0,2881200,141
98,153A,カウリス,1578.0,88500,139
99,7363,ベビーカレンダー,1348.0,92800,136
100,9467,アルファポリス,1109.0,117100,129
