順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,8035,東京エレクトロン,55500.0,14096600,795543
2,6857,アドバンテスト,32500.0,18131300,590433
3,5803,フジクラ,4172.0,73627300,310804
4,9984,ソフトバンクグループ,5260.0,55655400,294740
5,6146,ディスコ,58480.0,4260400,251464
6,6920,レーザーテック,37910.0,6540800,248968
7,8306,三菱ＵＦＪフィナンシャル・グループ,3571.0,50098300,179423
8,6758,ソニーグループ,3787.0,39278600,149451
9,5802,住友電気工業,2184.0,63080100,144839
10,5016,ＪＸ金属,3797.0,37341100,142674
11,7974,任天堂,7679.0,18014300,137888
12,5801,古河電気工業,3145.0,39342900,125648
13,8411,みずほフィナンシャルグループ,8167.0,13976600,114410
14,7203,トヨタ自動車,3067.0,37342500,114374
15,9983,ファーストリテイリング,78190.0,1447200,112863
16,4063,信越化学工業,5800.0,18785700,110557
17,7735,ＳＣＲＥＥＮホールディングス,12600.0,8553700,109509
18,8316,三井住友フィナンシャルグループ,6814.0,15724400,107381
19,6501,日立製作所,5267.0,19901100,105249
20,6861,キーエンス,81150.0,1256200,102324
21,6723,ルネサスエレクトロニクス,3442.0,25693900,89699
22,2914,日本たばこ産業,7135.0,12526600,89030
23,7011,三菱重工業,3764.0,22424900,85281
24,6954,ファナック,7135.0,9476000,67346
25,4661,オリエンタルランド,3167.0,21555500,66773
26,5706,三井金属,30950.0,2125900,66265
27,6098,リクルートホールディングス,12550.0,5277600,66107
28,6762,ＴＤＫ,3008.0,20004700,60545
29,6503,三菱電機,5912.0,10558100,60515
30,4004,レゾナック・ホールディングス,13725.0,4295100,59632
31,6702,富士通,3659.0,15852800,57156
32,9432,ＮＴＴ,152.4,366355600,56168
33,285A,キオクシアホールディングス,46500.0,1179600,54851
34,6701,日本電気,4740.0,11240600,53703
35,8053,住友商事,1670.0,32725000,53687
36,7741,ＨＯＹＡ,24675.0,2127000,52538
37,6902,デンソー,1967.5,24785700,50003
38,4568,第一三共,2567.5,18478700,48936
39,3436,ＳＵＭＣＯ,3357.0,13867600,46103
40,8058,三菱商事,4776.0,9120900,43670
41,7013,ＩＨＩ,2827.5,15271700,43595
42,6504,富士電機,14285.0,2945200,42559
43,5713,住友金属鉱山,8185.0,5112600,41496
44,6506,安川電機,4867.0,8452600,41238
45,8766,東京海上ホールディングス,8114.0,4956200,40299
46,9433,ＫＤＤＩ,2921.0,13640200,39946
47,4502,武田薬品工業,5513.0,7218600,39751
48,6971,京セラ,3691.0,10637100,39540
49,7751,キヤノン,4428.0,8765400,38958
50,7267,本田技研工業,1625.5,23442500,38107
51,8015,豊田通商,6722.0,5575400,37477
52,8473,ＳＢＩホールディングス,3038.0,12515400,37232
53,8001,伊藤忠商事,2014.0,18422100,37084
54,6963,ローム,4331.0,8443500,36867
55,7012,川崎重工業,2763.0,13063400,36384
56,1942,関電工,5368.0,6796200,36254
57,6367,ダイキン工業,23295.0,1509800,35381
58,7182,ゆうちょ銀行,3111.0,11005300,34379
59,2802,味の素,4965.0,6792600,33945
60,4307,野村総合研究所,4686.0,7155600,33930
61,8604,野村ホールディングス,1520.0,21164100,32122
62,8136,サンリオ,1272.5,24847400,31913
63,8031,三井物産,4937.0,6469000,31904
64,6301,小松製作所,6994.0,4503900,31243
65,5401,日本製鉄,649.6,46837400,30531
66,6871,日本マイクロニクス,13580.0,2209400,30165
67,6526,ソシオネクスト,1912.5,15431200,30057
68,8309,三井住友トラストグループ,1654.0,16815400,27979
69,8308,りそなホールディングス,2191.5,12573100,27597
70,9501,東京電力ホールディングス,520.0,50038100,26832
71,9766,コナミグループ,20640.0,1292500,26522
72,5108,ブリヂストン,3965.0,6368200,25306
73,8591,オリックス,6410.0,3900700,25050
74,8002,丸紅,5201.0,4669900,24306
75,6361,荏原製作所,5558.0,4341900,24245
76,6273,ＳＭＣ,70480.0,330300,23243
77,9101,日本郵船,6110.0,3780600,23048
78,9434,ソフトバンク,223.4,101869500,22804
79,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4924.0,4614100,22792
80,3407,旭化成,1722.5,12615000,22305
81,6981,村田製作所,7416.0,2959500,21948
82,9697,カプコン,3964.0,5452100,21648
83,6315,ＴＯＷＡ,2648.0,8262800,21639
84,8630,ＳＯＭＰＯホールディングス,7113.0,3011300,21496
85,3110,日東紡績,2800.0,7146600,20519
86,4578,大塚ホールディングス,11100.0,1839000,20247
87,4519,中外製薬,6932.0,2876800,19919
88,8802,三菱地所,3893.0,4979700,19594
89,7201,日産自動車,336.2,57187100,19403
90,6988,日東電工,3325.0,5790000,19309
91,3382,セブン＆アイ・ホールディングス,2109.0,9083900,19247
92,8303,ＳＢＩ新生銀行,1491.0,12815200,18987
93,5333,ＮＧＫ,5594.0,3301400,18856
94,7269,スズキ,2086.0,8776300,18416
95,8267,イオン,1364.0,13302500,18217
96,4503,アステラス製薬,2202.0,8229600,18129
97,6754,アンリツ,3564.0,5054300,18016
98,4062,イビデン,16650.0,1063700,17711
99,9022,東海旅客鉄道,3988.0,4408300,17662
100,6323,ローツェ,3989.0,4484400,17607
