順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,48740.0,34510800,1699096
2,6976,太陽誘電,9939.0,30400900,304863
3,5801,古河電気工業,3909.0,72354600,272592
4,5803,フジクラ,4596.0,57561600,269822
5,6981,村田製作所,7421.0,36253800,267835
6,9984,ソフトバンクグループ,5695.0,46955700,267621
7,6857,アドバンテスト,32930.0,7818100,254760
8,4062,イビデン,19010.0,12684800,242972
9,8035,東京エレクトロン,55330.0,3602900,200007
10,8306,三菱ＵＦＪフィナンシャル・グループ,3574.0,35721200,127778
11,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,8224.0,15442900,126748
12,6920,レーザーテック,43330.0,2765700,121540
13,5016,ＪＸ金属,4142.0,25597000,105930
14,6146,ディスコ,61590.0,1569200,96812
15,7203,トヨタ自動車,2983.5,31969900,94796
16,9983,ファーストリテイリング,78890.0,1115300,87365
17,7011,三菱重工業,3998.0,19815300,80175
18,8411,みずほフィナンシャルグループ,8499.0,9317000,79471
19,8316,三井住友フィナンシャルグループ,6781.0,10686000,72336
20,5802,住友電気工業,2158.5,31968400,70264
21,6861,キーエンス,85530.0,798200,69011
22,6501,日立製作所,5500.0,11584500,63820
23,6758,ソニーグループ,3626.0,17528500,63645
24,3110,日東紡績,2918.0,21267600,62291
25,7974,任天堂,7641.0,7875600,59321
26,7735,ＳＣＲＥＥＮホールディングス,13690.0,4083100,55571
27,3436,ＳＵＭＣＯ,3544.0,15463900,55082
28,6723,ルネサスエレクトロニクス,3673.0,14801000,54317
29,9432,ＮＴＴ,154.5,354871700,54080
30,7013,ＩＨＩ,2638.5,19993500,53355
31,6098,リクルートホールディングス,12845.0,3746900,47725
32,4004,レゾナック・ホールディングス,15155.0,3044200,46750
33,6645,オムロン,6819.0,6836700,46312
34,5706,三井金属,31970.0,1367900,45197
35,5713,住友金属鉱山,9088.0,4906500,44358
36,4452,花王,3597.0,12455700,44257
37,6954,ファナック,6430.0,6885700,44251
38,6503,三菱電機,5870.0,7307800,43160
39,4063,信越化学工業,6167.0,6777500,41757
40,6762,ＴＤＫ,3013.0,13592600,40956
41,6367,ダイキン工業,22100.0,1862200,40913
42,7267,本田技研工業,1635.5,23973500,39355
43,5401,日本製鉄,683.5,53136500,36118
44,7272,ヤマハ発動機,1872.0,18832600,35071
45,7832,バンダイナムコホールディングス,4885.0,7236600,34492
46,2914,日本たばこ産業,7030.0,4858200,34024
47,8031,三井物産,4763.0,6455700,30549
48,6752,パナソニック　ホールディングス,4413.0,6765900,29896
49,6481,ＴＨＫ,7590.0,3910700,29681
50,7012,川崎重工業,2868.5,10113000,29281
51,6963,ローム,4600.0,6198200,29070
52,2802,味の素,5196.0,5499400,28858
53,7741,ＨＯＹＡ,25475.0,1135500,28780
54,8058,三菱商事,4748.0,6019000,28372
55,8766,東京海上ホールディングス,7817.0,3609900,28070
56,4385,メルカリ,4921.0,5659800,27731
57,8002,丸紅,4936.0,5635700,27690
58,6301,小松製作所,7403.0,3683000,27040
59,6701,日本電気,4690.0,5467900,25654
60,8001,伊藤忠商事,2034.0,12346800,24953
61,6506,安川電機,5255.0,4722700,24794
62,8308,りそなホールディングス,2342.0,10474300,24466
63,6479,ミネベアミツミ,3736.0,6490100,24447
64,8015,豊田通商,7460.0,3211000,23642
65,4503,アステラス製薬,2288.5,10352900,23448
66,6702,富士通,3579.0,6566200,23393
67,6273,ＳＭＣ,75350.0,309800,23343
68,6590,芝浦メカトロニクス,4980.0,4655400,23098
69,7269,スズキ,1977.5,11655100,23039
70,3402,東レ,1299.5,18064200,22597
71,8136,サンリオ,1311.5,17148200,22407
72,4502,武田薬品工業,5425.0,4077000,22009
73,5108,ブリヂストン,3989.0,5433300,21548
74,4519,中外製薬,6764.0,3147300,21032
75,2801,キッコーマン,1770.0,11780900,20817
76,1801,大成建設,13575.0,1552300,20707
77,7270,ＳＵＢＡＲＵ,2515.0,8242000,20627
78,4911,資生堂,3391.0,6091800,20537
79,9433,ＫＤＤＩ,2901.0,7033800,20322
80,9434,ソフトバンク,228.6,85563800,19498
81,9101,日本郵船,5931.0,3270400,19302
82,4901,富士フイルムホールディングス,3878.0,4950700,19172
83,8591,オリックス,6513.0,2873500,18683
84,4661,オリエンタルランド,2954.0,6257700,18393
85,4568,第一三共,2660.0,6881900,18210
86,3382,セブン＆アイ・ホールディングス,2051.5,8762200,17812
87,8053,住友商事,1748.5,10099400,17643
88,9501,東京電力ホールディングス,537.0,32319200,17297
89,6361,荏原製作所,5852.0,2905900,16942
90,7182,ゆうちょ銀行,3232.0,5230400,16873
91,9104,商船三井,6036.0,2756300,16611
92,4186,東京応化工業,8910.0,1819400,16599
93,4578,大塚ホールディングス,12170.0,1361200,16483
94,7751,キヤノン,4527.0,3614100,16321
95,6871,日本マイクロニクス,14640.0,1067200,15899
96,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4827.0,3283600,15812
97,6971,京セラ,3830.0,4083500,15647
98,5301,東海カーボン,1757.0,8232800,15122
99,7453,良品計画,4395.0,3435000,15114
100,6841,横河電機,5335.0,2820200,15006
