順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,6227,ＡＩメカテック,8080.0,1607600,13081
2,6890,フェローテック,9300.0,763200,7130
3,2702,日本マクドナルドホールディングス,7380.0,885900,6542
4,3350,メタプラネット,260.0,24588600,6447
5,6834,精工技研,27570.0,218000,5992
6,6855,日本電子材料,7990.0,719100,5853
7,7746,岡本硝子,897.0,6711800,5788
8,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,27070.0,196200,5269
9,7014,名村造船所,3770.0,1306100,4933
10,6327,北川精機,4445.0,1048100,4450
11,5367,ニッカトー,1346.0,3026700,4341
12,6627,テラプローブ,12370.0,352700,4209
13,3103,ユニチカ,1129.0,2951600,3353
14,4716,日本オラクル,8528.0,353200,3017
15,6366,千代田化工建設,762.0,3773400,2856
16,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,210.0,11730000,2546
17,6072,地盤ネットホールディングス,920.0,2373000,2206
18,8918,ランド,10.0,205656600,2057
19,5985,サンコール,1616.0,1186800,1879
20,3891,ニッポン高度紙工業,8920.0,189000,1669
21,6524,湖北工業,5580.0,277800,1543
22,3825,リミックスポイント,246.0,6343000,1476
23,4966,上村工業,26410.0,48800,1288
24,7564,ワークマン,7190.0,179800,1287
25,6946,日本アビオニクス,4900.0,241200,1199
26,4107,伊勢化学工業,3690.0,270600,1007
27,1407,ウエストホールディングス,2256.0,408800,934
28,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,59.0,14894900,910
29,2782,セリア,3580.0,232600,837
30,3559,ピーバンドットコム,459.0,1890900,827
31,6016,ジャパンエンジンコーポレーション,8300.0,94200,797
32,3441,山王,3065.0,269300,779
33,1909,日本ドライケミカル,3780.0,203800,766
34,6862,ミナトホールディングス,2138.0,347400,742
35,6634,ＪＮグループ,67.0,9722000,712
36,6203,豊和工業,1556.0,456800,702
37,7906,ヨネックス,2324.0,300300,697
38,8572,アコム,449.3,1491100,671
39,6840,ＡＫＩＢＡホールディングス,801.0,810200,661
40,6994,指月電機製作所,1157.0,569900,656
41,4816,東映アニメーション,2372.0,273800,648
42,5644,メタルアート,7630.0,72300,551
43,4970,東洋合成工業,16340.0,33400,545
44,8508,Ｊトラスト,764.0,713300,543
45,4499,Ｓｐｅｅｅ,2346.0,226000,542
46,3449,テクノフレックス,7170.0,74600,540
47,2393,日本ケアサプライ,4155.0,126100,523
48,4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,728.0,716300,520
49,6666,リバーエレテック,811.0,609300,493
50,6226,守谷輸送機工業,2321.0,209400,478
51,6656,インスペック,1092.0,419600,465
52,7177,ＧＭＯフィナンシャルホールディングス,980.0,448300,442
53,6336,石井表記,1622.0,267300,427
54,4238,ミライアル,1928.0,209600,420
55,3627,テクミラホールディングス,299.0,1384800,417
56,1948,弘電社,11480.0,36200,416
57,3565,アセンテック,419.0,955200,395
58,7716,ナカニシ,3005.0,130000,389
59,500A,ＴＯブックス,2830.0,134300,386
60,6960,フクダ電子,11300.0,33600,384
61,255A,ジーエルテクノホールディングス,5990.0,61900,379
62,7711,助川電気工業,4945.0,76600,371
63,287A,黒田グループ,1005.0,365700,369
64,4100,戸田工業,1777.0,203700,369
65,6492,岡野バルブ製造,14500.0,24800,361
66,7287,日本精機,2543.0,139300,357
67,6993,大黒屋ホールディングス,100.0,3648500,357
68,6659,メディアリンクス,55.0,6337100,338
69,9436,沖縄セルラー電話,3685.0,91900,337
70,4800,オリコン,1328.0,249400,331
71,3222,ユナイテッド・スーパーマーケット・ホールディングス,816.0,395700,321
72,7435,ナ・デックス,1228.0,244800,315
73,4972,綜研化学,3410.0,91200,315
74,146A,コロンビア・ワークス,2791.0,108900,305
75,3399,丸千代山岡家,3315.0,88200,293
76,5381,マイポックス,1028.0,278000,283
77,6356,日本ギア工業,1378.0,198600,277
78,3299,ムゲンエステート,1705.0,160700,276
79,2780,コメ兵ホールディングス,5100.0,52800,268
80,6832,アオイ電子,2893.0,89900,263
81,6145,ＮＩＴＴＯＫＵ,3210.0,80700,259
82,5885,ジーデップ・アドバンス,2838.0,86600,241
83,1723,日本電技,2288.0,101200,234
84,3444,菊池製作所,871.0,267200,232
85,6245,ヒラノテクシード,1854.0,126800,231
86,7279,ハイレックスコーポレーション,2196.0,102000,224
87,5161,西川ゴム工業,3095.0,72000,224
88,6864,エヌエフホールディングス,1871.0,120900,223
89,5218,オハラ,1548.0,144500,222
90,4420,イーソル,828.0,270100,219
91,4691,ワシントンホテル,2259.0,98000,218
92,6955,ＦＤＫ,502.0,438000,218
93,7760,ＩＭＶ,2307.0,95400,217
94,6637,寺崎電気産業,3485.0,61000,213
95,5729,日本精鉱,1650.0,126100,204
96,6668,アドテック　プラズマ　テクノロジー,3255.0,61400,201
97,1965,テクノ菱和,5750.0,31900,185
98,6425,ユニバーサルエンターテインメント,667.0,266200,176
99,4992,北興化学工業,2034.0,85700,176
100,9760,進学会ホールディングス,113.0,1453700,172
