順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,186A,アストロスケールホールディングス,2739.0,26320900,71913
2,3905,データセクション,6140.0,3273500,19289
3,464A,ＱＰＳホールディングス,4060.0,4229900,17330
4,6613,ＱＤレーザ,2424.0,6206100,15341
5,485A,パワーエックス,3855.0,3773900,14681
6,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1896.0,4206500,8161
7,4588,オンコリスバイオファーマ,2765.0,2669000,7469
8,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,9690.0,633600,6424
9,402A,アクセルスペースホールディングス,865.0,6780800,5962
10,9166,ＧＥＮＤＡ,614.0,8689800,5139
11,9348,ｉｓｐａｃｅ,671.0,7145100,4831
12,6232,ＡＣＳＬ,2332.0,1662100,4011
13,6597,ＨＰＣシステムズ,5070.0,737800,3878
14,4564,オンコセラピー・サイエンス,21.0,175434200,3684
15,6521,オキサイド,5420.0,603000,3308
16,141A,トライアルホールディングス,2865.0,1052700,3056
17,2160,ジーエヌアイグループ,2546.0,1068600,2761
18,4259,エクサウィザーズ,1201.0,2138300,2592
19,4597,ソレイジア・ファーマ,26.0,88914500,2174
20,5253,カバー,1600.0,1198400,1933
21,5031,モイ,549.0,3166300,1910
22,7794,イーディーピー,1149.0,1514100,1775
23,215A,タイミー,1142.0,1263300,1475
24,247A,Ａｉロボティクス,690.0,2107400,1463
25,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,4085.0,357400,1460
26,7806,ＭＴＧ,7500.0,187100,1403
27,280A,ＴＭＨ,2820.0,496300,1393
28,6085,アーキテクツ・スタジオ・ジャパン,325.0,4206200,1366
29,4419,Ｆｉｎａｔｅｘｔホールディングス,1349.0,964600,1276
30,4478,フリー,2112.0,505000,1085
31,3692,ＦＦＲＩセキュリティ,5880.0,177400,1081
32,4592,サンバイオ,1428.0,742200,1073
33,3777,環境フレンドリーホールディングス,67.0,14709500,932
34,7409,ＡｅｒｏＥｄｇｅ,3125.0,292700,928
35,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4200.0,208800,912
36,319A,技術承継機構,18110.0,51200,902
37,2986,ＬＡホールディングス,9090.0,97700,891
38,7777,スリー・ディー・マトリックス,430.0,2056900,887
39,9227,マイクロ波化学,1031.0,805900,849
40,456A,ＨＵＭＡＮ　ＭＡＤＥ,1397.0,609300,841
41,4493,サイバーセキュリティクラウド,1839.0,450900,811
42,2334,イオレ,498.0,1312500,660
43,523A,セイワホールディングス,2082.0,269200,594
44,4417,グローバルセキュリティエキスパート,3435.0,169100,588
45,3558,ジェイドグループ,1664.0,347500,586
46,166A,タスキホールディングス,942.0,600600,565
47,4475,ＨＥＮＮＧＥ,1106.0,480000,539
48,558A,ＳＱＵＥＥＺＥ,5270.0,105900,530
49,350A,デジタルグリッド,889.0,557900,513
50,7803,ブシロード,256.0,1961300,493
51,7082,ジモティー,1416.0,345100,489
52,5590,ネットスターズ,728.0,639800,469
53,4593,ヘリオス,335.0,1323100,446
54,5597,ブルーイノベーション,1921.0,212200,413
55,218A,Ｌｉｂｅｒａｗａｒｅ,1256.0,318400,409
56,4055,ティアンドエスグループ,2069.0,192400,406
57,281A,インフォメティス,760.0,510200,404
58,336A,ダイナミックマッププラットフォーム,883.0,432100,400
59,7047,ポート,2164.0,181000,398
60,6173,アクアライン,13.0,18332400,386
61,446A,ノースサンド,1263.0,295500,377
62,147A,ソラコム,1187.0,319100,372
63,4889,レナサイエンス,1375.0,252500,357
64,5574,ＡＢＥＪＡ,2267.0,153900,357
65,338A,ＺｅｎｍｕＴｅｃｈ,2479.0,135900,345
66,4894,クオリプス,4955.0,68500,341
67,6255,エヌ・ピー・シー,832.0,392700,334
68,5243,ｎｏｔｅ,2070.0,161500,334
69,7375,リファインバースグループ,1480.0,204300,307
70,7779,ＣＹＢＥＲＤＹＮＥ,278.0,1080800,304
71,9211,エフ・コード,1564.0,188900,303
72,6522,アスタリスク,795.0,368200,298
73,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,498.0,588400,296
74,5842,インテグラル,3445.0,83700,287
75,2586,フルッタフルッタ,97.0,2852100,286
76,219A,Ｈｅａｒｔｓｅｅｄ,1542.0,177900,280
77,4431,スマレジ,2319.0,119400,280
78,4425,Ｋｕｄａｎ,1831.0,150900,278
79,4888,ステラファーマ,357.0,749300,272
80,7318,セレンディップ・ホールディングス,2346.0,109300,258
81,9467,アルファポリス,1115.0,228200,257
82,2158,ＦＲＯＮＴＥＯ,596.0,408800,249
83,4258,網屋,3370.0,72500,248
84,3133,海帆,159.0,1446100,240
85,3652,ディジタルメディアプロフェッショナル,3690.0,62400,234
86,4477,ＢＡＳＥ,270.0,850600,233
87,153A,カウリス,2133.0,110500,232
88,4393,バンク・オブ・イノベーション,5100.0,43500,219
89,421A,ムービン・ストラテジック・キャリア,2842.0,71300,205
90,3479,ティーケーピー,1604.0,125600,204
91,3936,グローバルウェイ,165.0,1217600,203
92,5834,ＳＢＩリーシングサービス,2300.0,87300,199
93,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1560.0,125600,196
94,9256,サクシード,2703.0,71100,190
95,325A,ＴＥＮＴＩＡＬ,3480.0,53000,187
96,5592,くすりの窓口,2731.0,65200,179
97,6182,メタリアル,576.0,322000,177
98,5572,Ｒｉｄｇｅ－ｉ,2539.0,70100,176
99,4571,ＮＡＮＯホールディングス,118.0,1459300,175
100,276A,ククレブ・アドバイザーズ,2800.0,61600,173
