順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,485A,パワーエックス,2145.0,22036200,48068
2,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,21000.0,1995500,40461
3,593A,ティアフォー,2134.0,9277900,19884
4,215A,タイミー,1300.0,11337000,14912
5,4052,フィーチャ,1118.0,10826300,14529
6,4588,オンコリスバイオファーマ,5740.0,1738400,10029
7,618A,ＫＯＭＰＥＩＴＯ,1670.0,5871700,9277
8,336A,ダイナミックマッププラットフォーム,1403.0,4610900,6881
9,581A,ＧＯ,3190.0,1574300,5045
10,7777,スリー・ディー・マトリックス,379.0,10700000,3998
11,338A,ＺｅｎｍｕＴｅｃｈ,3255.0,1308200,3868
12,3653,モルフォ,1289.0,2707800,3838
13,4564,オンコセラピー・サイエンス,23.0,165706200,3811
14,6081,アライドアーキテクツ,163.0,18577300,3518
15,186A,アストロスケールホールディングス,1010.0,2717100,2738
16,3905,データセクション,1547.0,1606200,2467
17,141A,トライアルホールディングス,3945.0,612100,2420
18,3989,シェアリングテクノロジー,1544.0,1548700,2392
19,6613,ＱＤレーザ,1964.0,1234900,2372
20,350A,デジタルグリッド,711.0,3390800,2349
21,2160,ジーエヌアイグループ,2897.0,787000,2259
22,6232,ＡＣＳＬ,1303.0,1644000,2178
23,4597,ソレイジア・ファーマ,29.0,67717000,1964
24,464A,ＱＰＳホールディングス,1625.0,1208700,1945
25,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,2800.0,677600,1897
26,4478,フリー,3850.0,446100,1720
27,446A,ノースサンド,1914.0,818300,1561
28,5253,カバー,1600.0,964500,1549
29,603A,アイ・グリッド・ソリューションズ,841.0,1598500,1389
30,7806,ＭＴＧ,7650.0,167500,1294
31,456A,ＨＵＭＡＮ　ＭＡＤＥ,1377.0,884100,1219
32,9556,ＩＮＴＬＯＯＰ,2045.0,538900,1171
33,3664,ＷＩＺＥ,26.0,45495800,1118
34,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1419.0,766100,1083
35,4599,ステムリム,180.0,5303600,1018
36,319A,技術承継機構,19060.0,48700,941
37,6085,アーキテクツ・スタジオ・ジャパン,156.0,5904600,906
38,6522,アスタリスク,1458.0,574200,842
39,402A,アクセルスペースホールディングス,511.0,1625900,829
40,7803,ブシロード,444.0,1779900,790
41,9166,ＧＥＮＤＡ,709.0,1031600,739
42,4883,モダリス,36.0,17606700,734
43,3692,ＦＦＲＩセキュリティ,6330.0,116900,728
44,247A,Ａｉロボティクス,1015.0,709600,718
45,4259,エクサウィザーズ,814.0,848500,684
46,219A,Ｈｅａｒｔｓｅｅｄ,2271.0,284200,643
47,4475,ＨＥＮＮＧＥ,1632.0,388800,639
48,2321,ソフトフロントホールディングス,161.0,3155200,535
49,2983,アールプランナー,1667.0,305800,520
50,4592,サンバイオ,922.0,554900,513
51,421A,ムービン・ストラテジック・キャリア,3505.0,131500,461
52,4381,ビープラッツ,257.0,1647200,451
53,4498,サイバートラスト,1047.0,418000,446
54,6521,オキサイド,3085.0,136200,422
55,5572,Ｒｉｄｇｅ－ｉ,2879.0,145100,414
56,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1447.0,279800,412
57,4888,ステラファーマ,411.0,979200,410
58,7779,ＣＹＢＥＲＤＹＮＥ,230.0,1702300,388
59,4258,網屋,4890.0,73200,363
60,4477,ＢＡＳＥ,336.0,1072800,360
61,7375,リファインバースグループ,1167.0,285200,343
62,5243,ｎｏｔｅ,2812.0,118800,335
63,4593,ヘリオス,284.0,1150100,326
64,4370,モビルス,409.0,690900,316
65,520A,ジェイファーマ,467.0,666800,313
66,3187,ミラタップ,413.0,772800,310
67,4419,Ｆｉｎａｔｅｘｔホールディングス,1338.0,230900,308
68,7047,ポート,2065.0,149900,307
69,5246,ＥＬＥＭＥＮＴＳ,805.0,368900,298
70,2334,イオレ,574.0,517000,295
71,5892,ｙｕｔｏｒｉ,2656.0,105800,282
72,7794,イーディーピー,972.0,288200,281
73,5574,ＡＢＥＪＡ,2965.0,93700,279
74,584A,ＬｉＮＫＸ,2610.0,107300,279
75,4425,Ｋｕｄａｎ,1421.0,194400,276
76,4889,レナサイエンス,1150.0,230400,268
77,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4395.0,60700,266
