順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,54300.0,47687100,2621877
2,9984,ソフトバンクグループ,5958.0,59361000,345179
3,6857,アドバンテスト,33720.0,9461000,314435
4,6981,村田製作所,7829.0,39073300,302407
5,5803,フジクラ,5073.0,48207800,240576
6,6976,太陽誘電,11165.0,19189000,209387
7,8035,東京エレクトロン,58550.0,3342100,196619
8,4062,イビデン,20330.0,9010900,179939
9,6920,レーザーテック,46680.0,3877600,178694
10,8306,三菱ＵＦＪフィナンシャル・グループ,3541.0,41588500,146270
11,6367,ダイキン工業,22265.0,6542900,143164
12,7203,トヨタ自動車,2914.5,48003400,139152
13,7013,ＩＨＩ,2691.5,49018900,135933
14,7011,三菱重工業,4000.0,29142000,115676
15,5801,古河電気工業,3919.0,28889200,112958
16,5016,ＪＸ金属,4350.0,25175100,106621
17,9983,ファーストリテイリング,76870.0,1326700,102594
18,6146,ディスコ,63740.0,1514500,96004
19,6861,キーエンス,87380.0,1068000,91723
20,8411,みずほフィナンシャルグループ,8470.0,10224900,85526
21,8316,三井住友フィナンシャルグループ,6666.0,11937400,78830
22,6723,ルネサスエレクトロニクス,3813.0,19950800,77135
23,6501,日立製作所,5476.0,14031000,76219
24,5802,住友電気工業,2371.5,30948900,73090
25,7272,ヤマハ発動機,1805.0,34489700,61439
26,4004,レゾナック・ホールディングス,16175.0,3792000,60466
27,6758,ソニーグループ,3565.0,16765700,59812
28,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,8488.0,6807200,58026
29,6954,ファナック,6460.0,8569100,55182
30,5401,日本製鉄,672.0,81922100,54575
31,4063,信越化学工業,6163.0,8860900,54285
32,7974,任天堂,7428.0,7249200,54105
33,5706,三井金属,35380.0,1505500,52296
34,3436,ＳＵＭＣＯ,3756.0,13261600,49849
35,8031,三井物産,4700.0,10211800,48000
36,6752,パナソニック　ホールディングス,4516.0,10315000,46055
37,7735,ＳＣＲＥＥＮホールディングス,13690.0,3206600,43896
38,6098,リクルートホールディングス,12720.0,3245400,41169
39,8002,丸紅,4862.0,8477500,41053
40,6762,ＴＤＫ,3150.0,12572700,39701
41,3110,日東紡績,3555.0,11175700,39021
42,8058,三菱商事,4641.0,8335400,38934
43,6503,三菱電機,5848.0,6634100,38481
44,9434,ソフトバンク,230.8,164354900,37631
45,9432,ＮＴＴ,151.0,241102000,36252
46,6506,安川電機,5382.0,6724500,35909
47,7267,本田技研工業,1636.0,22124900,35857
48,7012,川崎重工業,2924.0,12087200,35069
49,9101,日本郵船,5798.0,5813100,34008
50,7741,ＨＯＹＡ,25900.0,1293800,33679
51,7269,スズキ,1926.0,17663300,33421
52,2802,味の素,5333.0,6316000,33296
53,2914,日本たばこ産業,6825.0,4605000,31224
54,6702,富士通,3483.0,8845300,30820
55,9433,ＫＤＤＩ,2856.5,10564700,30060
56,6963,ローム,4749.0,6291300,29746
57,7270,ＳＵＢＡＲＵ,2475.5,11544300,29000
58,8001,伊藤忠商事,1978.5,14626000,28879
59,9107,川崎汽船,2714.5,10446400,28502
60,6326,クボタ,2622.5,10566400,27722
61,6701,日本電気,4631.0,5785700,27010
62,5713,住友金属鉱山,8563.0,3102900,26238
63,5411,ＪＦＥホールディングス,1838.5,14345000,25893
64,4578,大塚ホールディングス,11805.0,2131600,25546
65,8015,豊田通商,7243.0,3568800,25500
66,6361,荏原製作所,6019.0,4250100,25415
67,6674,ジーエス・ユアサ　コーポレーション,6010.0,4140600,24974
68,8766,東京海上ホールディングス,7742.0,3213800,24856
69,6971,京セラ,3866.0,5847600,22535
70,8308,りそなホールディングス,2283.0,9987300,22411
71,9412,スカパーＪＳＡＴ,2500.0,9236600,22191
72,4307,野村総合研究所,4570.0,4646600,21163
73,7182,ゆうちょ銀行,3200.0,6618400,20956
74,8591,オリックス,6547.0,3197700,20768
75,6526,ソシオネクスト,2090.0,9818500,20624
76,6301,小松製作所,7157.0,2871700,20345
77,7729,東京精密,18755.0,1096700,20199
78,6871,日本マイクロニクス,15920.0,1281100,20005
79,8053,住友商事,1720.5,11472700,19537
80,6273,ＳＭＣ,75790.0,257400,19428
81,1812,鹿島建設,5252.0,3666800,19351
82,9104,商船三井,5970.0,3218900,19196
83,6479,ミネベアミツミ,4096.0,4708700,19137
84,2737,トーメンデバイス,33400.0,571800,18801
85,4519,中外製薬,6688.0,2782100,18540
86,4661,オリエンタルランド,2860.5,6441700,18530
87,4502,武田薬品工業,5269.0,3470800,18263
88,6787,メイコー,24800.0,752900,18261
89,5108,ブリヂストン,3920.0,4663700,18193
90,7003,三井Ｅ＆Ｓ,4279.0,4227800,17986
91,6504,富士電機,15000.0,1205400,17950
92,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4779.0,3723300,17759
93,4568,第一三共,2585.0,6793900,17447
94,3382,セブン＆アイ・ホールディングス,1990.0,8599200,17191
95,5201,ＡＧＣ,5765.0,2969500,17057
96,6902,デンソー,1919.0,8751600,16711
97,8802,三菱地所,3784.0,4357400,16463
98,6134,ＦＵＪＩ,8485.0,1975400,16403
99,6383,ダイフク,6248.0,2569800,15986
100,6841,横河電機,5302.0,2979100,15968
