順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,19230.0,6329700,118288
2,593A,ティアフォー,1599.0,25473400,38876
3,581A,ＧＯ,4150.0,3220500,13237
4,6522,アスタリスク,2567.0,4703000,11676
5,6085,アーキテクツ・スタジオ・ジャパン,201.0,36140700,8317
6,485A,パワーエックス,1872.0,4448200,8280
7,4478,フリー,4230.0,1657000,6915
8,6613,ＱＤレーザ,2424.0,2271800,5479
9,3905,データセクション,1539.0,3458500,5294
10,4588,オンコリスバイオファーマ,4110.0,1022200,4147
11,186A,アストロスケールホールディングス,1130.0,3374600,3807
12,4564,オンコセラピー・サイエンス,22.0,145716400,3206
13,215A,タイミー,1767.0,1818300,3190
14,6232,ＡＣＳＬ,1575.0,1840700,2928
15,2160,ジーエヌアイグループ,2870.0,1004600,2855
16,464A,ＱＰＳホールディングス,1863.0,1428500,2649
17,5253,カバー,1682.0,1530800,2568
18,141A,トライアルホールディングス,4020.0,582600,2340
19,462A,ＦＵＮＤＩＮＮＯ,377.0,6106500,2159
20,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1528.0,1240800,1886
21,4597,ソレイジア・ファーマ,30.0,62587100,1826
22,4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,151.0,10729100,1809
23,4431,スマレジ,3535.0,444400,1593
24,7806,ＭＴＧ,8940.0,175600,1584
25,4475,ＨＥＮＮＧＥ,1597.0,994000,1569
26,247A,Ａｉロボティクス,979.0,1529100,1503
27,3692,ＦＦＲＩセキュリティ,5610.0,247800,1343
28,219A,Ｈｅａｒｔｓｅｅｄ,2465.0,531400,1282
29,9166,ＧＥＮＤＡ,775.0,1441800,1106
30,4259,エクサウィザーズ,801.0,1195900,943
31,2334,イオレ,565.0,1636800,919
32,456A,ＨＵＭＡＮ　ＭＡＤＥ,1581.0,564200,913
33,4052,フィーチャ,572.0,1602100,913
34,4894,クオリプス,5840.0,156500,892
35,5243,ｎｏｔｅ,2792.0,305300,847
36,446A,ノースサンド,2005.0,409300,827
37,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,235.0,3573300,801
38,325A,ＴＥＮＴＩＡＬ,1688.0,443900,772
39,319A,技術承継機構,20030.0,37600,738
40,4889,レナサイエンス,1290.0,510500,670
41,4592,サンバイオ,1007.0,655600,656
42,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3275.0,196200,642
43,584A,ＬｉＮＫＸ,2892.0,223800,640
44,7794,イーディーピー,1011.0,607500,607
45,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,829.0,706300,587
46,218A,Ｌｉｂｅｒａｗａｒｅ,1133.0,477400,560
47,5246,ＥＬＥＭＥＮＴＳ,905.0,592300,532
