順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,186A,アストロスケールホールディングス,1846.0,15033400,28901
2,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,8990.0,1374300,12041
3,4588,オンコリスバイオファーマ,2723.0,4251300,11571
4,3905,データセクション,4590.0,2141800,10052
5,485A,パワーエックス,2492.0,3882800,9772
6,6613,ＱＤレーザ,2578.0,2722100,6795
7,464A,ＱＰＳホールディングス,2661.0,2394900,6519
8,2160,ジーエヌアイグループ,2791.0,1684500,4763
9,4378,ＣＩＮＣ,1310.0,3807500,4409
10,7777,スリー・ディー・マトリックス,476.0,7735400,3623
11,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1446.0,2277600,3316
12,402A,アクセルスペースホールディングス,680.0,4409700,3006
13,6597,ＨＰＣシステムズ,5030.0,572600,3005
14,4564,オンコセラピー・サイエンス,19.0,155507100,3004
15,6085,アーキテクツ・スタジオ・ジャパン,391.0,6863500,2507
16,2334,イオレ,622.0,3973100,2411
17,141A,トライアルホールディングス,2815.0,786600,2196
18,6232,ＡＣＳＬ,2086.0,976000,2014
19,4259,エクサウィザーズ,1019.0,1719800,1763
20,4597,ソレイジア・ファーマ,23.0,65254600,1552
21,6521,オキサイド,4885.0,302700,1457
22,5253,カバー,1628.0,861900,1390
23,9348,ｉｓｐａｃｅ,581.0,2139900,1270
24,166A,タスキホールディングス,972.0,1294700,1254
25,6166,中村超硬,714.0,1703600,1188
26,4889,レナサイエンス,1745.0,636600,1079
27,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3680.0,280900,1028
28,4478,フリー,1986.0,475400,955
29,456A,ＨＵＭＡＮ　ＭＡＤＥ,1628.0,607600,950
30,4422,ＶＡＬＵＥＮＥＸ,785.0,1155200,940
31,5031,モイ,486.0,1902900,929
32,215A,タイミー,1067.0,840600,895
33,9166,ＧＥＮＤＡ,581.0,1485900,875
34,3692,ＦＦＲＩセキュリティ,4765.0,178300,860
35,247A,Ａｉロボティクス,736.0,1173500,845
36,7806,ＭＴＧ,7010.0,120300,833
37,7779,ＣＹＢＥＲＤＹＮＥ,303.0,2659400,827
38,4592,サンバイオ,1245.0,621300,769
39,219A,Ｈｅａｒｔｓｅｅｄ,1619.0,414700,678
40,4419,Ｆｉｎａｔｅｘｔホールディングス,1225.0,504700,621
41,7409,ＡｅｒｏＥｄｇｅ,3370.0,174100,589
42,7082,ジモティー,1416.0,388300,550
43,446A,ノースサンド,1400.0,365400,507
44,4894,クオリプス,4060.0,123900,505
45,7047,ポート,1967.0,240100,476
46,2986,ＬＡホールディングス,8050.0,58800,476
47,5572,Ｒｉｄｇｅ－ｉ,3300.0,146500,475
48,7318,セレンディップ・ホールディングス,2386.0,200400,472
49,336A,ダイナミックマッププラットフォーム,813.0,572000,457
50,319A,技術承継機構,16460.0,27400,443
51,4179,ジーネクスト,345.0,1181200,440
52,350A,デジタルグリッド,756.0,575000,436
53,5590,ネットスターズ,677.0,631100,434
54,4593,ヘリオス,289.0,1414600,413
55,504A,イノバセル,560.0,684100,409
56,4888,ステラファーマ,322.0,1247500,408
57,7794,イーディーピー,1118.0,335800,382
58,523A,セイワホールディングス,1848.0,190400,359
59,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,3690.0,89300,325
60,4165,プレイド,549.0,570100,322
61,5243,ｎｏｔｅ,1725.0,181300,313
62,4475,ＨＥＮＮＧＥ,1102.0,261100,288
63,421A,ムービン・ストラテジック・キャリア,3240.0,86700,279
64,153A,カウリス,1276.0,215600,279
65,325A,ＴＥＮＴＩＡＬ,3815.0,71700,275
66,3185,夢展望,146.0,1672100,254
67,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1463.0,163800,241
68,4431,スマレジ,2399.0,99800,240
69,218A,Ｌｉｂｅｒａｗａｒｅ,1150.0,206000,238
70,4425,Ｋｕｄａｎ,1690.0,130900,223
71,9256,サクシード,3345.0,69300,221
72,477A,スタートライン,621.0,331600,206
73,280A,ＴＭＨ,2114.0,91900,202
74,5574,ＡＢＥＪＡ,2299.0,86000,199
75,1436,グリーンエナジー＆カンパニー,1786.0,112100,196
76,4055,ティアンドエスグループ,1836.0,105600,195
77,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,445.0,421700,189
78,3936,グローバルウェイ,176.0,1028900,184
79,2983,アールプランナー,1515.0,119200,181
80,281A,インフォメティス,551.0,317300,176
81,4377,ワンキャリア,1883.0,93000,176
82,4477,ＢＡＳＥ,265.0,640900,171
83,5246,ＥＬＥＭＥＮＴＳ,579.0,284900,167
84,5597,ブルーイノベーション,1614.0,100300,163
85,4393,バンク・オブ・イノベーション,5050.0,30800,155
86,4493,サイバーセキュリティクラウド,1763.0,87100,152
87,3359,ｃｏｔｔａ,519.0,292800,151
88,7803,ブシロード,258.0,584100,151
89,3911,Ａｉｍｉｎｇ,164.0,909000,150
90,6039,日本動物高度医療センター,1008.0,149900,149
91,436A,サイバーソリューションズ,977.0,149600,144
92,9211,エフ・コード,1425.0,99700,143
93,7094,ＮｅｘＴｏｎｅ,1280.0,111100,142
94,299A,クラシル,997.0,140700,141
95,442A,クラシコ,1428.0,97600,140
96,9556,ＩＮＴＬＯＯＰ,1777.0,78800,140
97,4570,免疫生物研究所,931.0,147300,139
98,3652,ディジタルメディアプロフェッショナル,2900.0,47700,138
99,3133,海帆,121.0,1118500,137
100,462A,ＦＵＮＤＩＮＮＯ,408.0,322600,133
