順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,3103,ユニチカ,1189.0,17591800,19747
2,2702,日本マクドナルドホールディングス,7920.0,1633000,12893
3,6227,ＡＩメカテック,6590.0,1900300,12740
4,6855,日本電子材料,6580.0,1786500,12103
5,6890,フェローテック,9040.0,962900,8614
6,6834,精工技研,21070.0,323200,7140
7,7014,名村造船所,4310.0,1306900,5556
8,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,17930.0,242400,4381
9,4970,東洋合成工業,11800.0,325400,3799
10,3350,メタプラネット,233.0,15947600,3680
11,8508,Ｊトラスト,803.0,4035300,3415
12,3907,シリコンスタジオ,1630.0,1702100,2861
13,4716,日本オラクル,9348.0,296700,2764
14,7906,ヨネックス,2630.0,1048500,2757
15,7564,ワークマン,6350.0,433800,2742
16,8918,ランド,10.0,257953800,2661
17,4966,上村工業,20830.0,110100,2326
18,4816,東映アニメーション,2985.0,667600,1977
19,6524,湖北工業,4765.0,336700,1635
20,6998,日本タングステン,3280.0,491200,1584
21,287A,黒田グループ,1149.0,1328700,1556
22,2782,セリア,4200.0,369300,1549
23,7716,ナカニシ,3275.0,466800,1524
24,6366,千代田化工建設,698.0,2143000,1488
25,3449,テクノフレックス,3860.0,364200,1415
26,6862,ミナトホールディングス,2448.0,556800,1328
27,6145,ＮＩＴＴＯＫＵ,2316.0,553300,1298
28,6928,エノモト,3070.0,444000,1287
29,3299,ムゲンエステート,1680.0,585700,978
30,1847,イチケン,3395.0,282500,969
31,6016,ジャパンエンジンコーポレーション,9200.0,104300,947
32,4406,新日本理化,248.0,3738600,945
33,6840,ＡＫＩＢＡホールディングス,840.0,1163900,931
34,255A,ジーエルテクノホールディングス,5390.0,170300,928
35,7932,ニッピ,11260.0,79700,906
36,5985,サンコール,1750.0,510800,893
37,6327,北川精機,3210.0,270400,877
38,3131,シンデン・ハイテックス,5160.0,187500,860
39,5724,アサカ理研,2740.0,315200,851
40,3891,ニッポン高度紙工業,6750.0,119600,819
41,6993,大黒屋ホールディングス,103.0,7715200,817
42,6627,テラプローブ,11650.0,65800,772
43,2354,ＹＥ　ＤＩＧＩＴＡＬ,1345.0,587300,764
44,3422,Ｊ－ＭＡＸ,700.0,1115800,756
45,4746,東計電算,6440.0,113900,745
46,9308,乾汽船,2032.0,352400,714
47,6946,日本アビオニクス,5850.0,123300,711
48,1407,ウエストホールディングス,2648.0,258200,694
49,6023,ダイハツインフィニアース,2935.0,233600,688
50,6231,木村工機,13050.0,51600,682
51,6425,ユニバーサルエンターテインメント,771.0,898300,675
52,7287,日本精機,2597.0,257700,666
53,6648,かわでん,1655.0,408200,663
54,6960,フクダ電子,12010.0,55100,660
55,6492,岡野バルブ製造,14150.0,44000,646
56,5161,西川ゴム工業,3545.0,180700,635
57,4125,三和油化工業,3865.0,155800,618
58,3549,クスリのアオキホールディングス,4017.0,150400,606
59,4107,伊勢化学工業,3735.0,158100,584
60,3222,ユナイテッド・スーパーマーケット・ホールディングス,809.0,689700,562
61,2780,コメ兵ホールディングス,5340.0,102100,542
62,5381,マイポックス,897.0,527400,467
63,6226,守谷輸送機工業,2031.0,228500,464
64,8572,アコム,480.4,942400,452
65,1909,日本ドライケミカル,3705.0,118700,440
66,9436,沖縄セルラー電話,4120.0,106600,439
67,8117,中央自動車工業,2233.0,192300,432
68,7800,アミファ,1022.0,394700,422
69,5698,エンビプロ・ホールディングス,895.0,438100,386
70,1965,テクノ菱和,6190.0,61600,383
71,6677,エスケーエレクトロニクス,3715.0,102300,378
72,7727,オーバル,793.0,473500,370
73,6245,ヒラノテクシード,1691.0,220800,367
74,6637,寺崎電気産業,4015.0,90700,361
75,6072,地盤ネットホールディングス,1074.0,343400,358
76,7018,内海造船,11540.0,31500,356
77,2805,エスビー食品,6910.0,51800,355
78,6223,西部技研,1968.0,179200,351
79,4935,リベルタ,225.0,1511000,345
80,6125,岡本工作機械製作所,4930.0,68400,341
81,6203,豊和工業,1509.0,227100,338
82,7760,ＩＭＶ,1916.0,169100,326
83,5998,アドバネクス,2530.0,132600,326
84,3753,フライトソリューションズ,218.0,1492900,323
85,8139,ナガホリ,2210.0,145800,320
86,7177,ＧＭＯフィナンシャルホールディングス,1088.0,289300,319
87,1723,日本電技,2117.0,147400,315
88,8929,青山財産ネットワークス,1219.0,253600,312
89,5210,日本山村硝子,2827.0,109200,309
90,1514,住石ホールディングス,624.0,479900,297
91,9268,オプティマスグループ,419.0,710600,293
92,5013,ユシロ,2974.0,98300,290
93,604A,ビーエイブル,933.0,310400,287
94,4320,ＣＥホールディングス,1650.0,171900,284
95,5290,ベルテクスコーポレーション,1161.0,239300,281
96,4619,日本特殊塗料,2708.0,104200,277
97,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,5790.0,47500,275
98,3168,ＭＥＲＦ,1594.0,177700,274
99,6337,テセック,3335.0,82300,272
100,6570,共和コーポレーション,2602.0,109800,272
