順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,17050.0,3964500,65734
2,593A,ティアフォー,1328.0,20244400,27307
3,485A,パワーエックス,1790.0,4703900,8572
4,4588,オンコリスバイオファーマ,4020.0,1837800,7552
5,6613,ＱＤレーザ,2373.0,2870700,6860
6,3905,データセクション,1527.0,4011200,6228
7,6085,アーキテクツ・スタジオ・ジャパン,235.0,24127400,5337
8,6522,アスタリスク,2067.0,2466200,5233
9,4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,231.0,17667800,4888
10,581A,ＧＯ,3835.0,1054100,4044
11,6232,ＡＣＳＬ,1500.0,2705900,3953
12,5253,カバー,1703.0,2321700,3904
13,4564,オンコセラピー・サイエンス,21.0,179169200,3763
14,186A,アストロスケールホールディングス,1130.0,2926200,3255
15,215A,タイミー,1714.0,1442200,2466
16,464A,ＱＰＳホールディングス,1836.0,1342500,2451
17,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1494.0,1468200,2157
18,4597,ソレイジア・ファーマ,29.0,71780000,2111
19,141A,トライアルホールディングス,3950.0,475300,1864
20,2160,ジーエヌアイグループ,2761.0,671300,1855
21,4478,フリー,3815.0,479200,1821
22,7806,ＭＴＧ,9090.0,182200,1659
23,5243,ｎｏｔｅ,2695.0,538600,1445
24,319A,技術承継機構,19030.0,57300,1136
25,9166,ＧＥＮＤＡ,776.0,1406800,1084
26,247A,Ａｉロボティクス,948.0,1064200,1006
27,4419,Ｆｉｎａｔｅｘｔホールディングス,1448.0,682600,982
28,219A,Ｈｅａｒｔｓｅｅｄ,2322.0,387000,913
29,5537,ＡｌｂａＬｉｎｋ,3435.0,259500,861
30,7794,イーディーピー,1041.0,744600,760
31,4592,サンバイオ,998.0,727400,741
32,4475,ＨＥＮＮＧＥ,1535.0,463300,720
33,462A,ＦＵＮＤＩＮＮＯ,297.0,2288500,703
34,3664,ＷＩＺＥ,27.0,24166200,672
35,446A,ノースサンド,1975.0,337000,668
36,4422,ＶＡＬＵＥＮＥＸ,600.0,1059500,666
37,456A,ＨＵＭＡＮ　ＭＡＤＥ,1678.0,380800,652
38,4889,レナサイエンス,1309.0,469700,633
39,4894,クオリプス,5490.0,109500,614
40,2334,イオレ,540.0,1074000,579
41,325A,ＴＥＮＴＩＡＬ,1797.0,304400,552
42,5246,ＥＬＥＭＥＮＴＳ,871.0,606000,526
43,5842,インテグラル,2987.0,163300,501
44,584A,ＬｉＮＫＸ,2798.0,169200,469
45,4393,バンク・オブ・イノベーション,5640.0,81300,464
46,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3270.0,140200,459
47,4424,Ａｍａｚｉａ,357.0,1224800,445
48,402A,アクセルスペースホールディングス,524.0,845400,439
49,4259,エクサウィザーズ,754.0,572200,432
50,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,777.0,544800,424
51,7777,スリー・ディー・マトリックス,356.0,1158700,419
52,603A,アイ・グリッド・ソリューションズ,850.0,478900,412
53,218A,Ｌｉｂｅｒａｗａｒｅ,1128.0,366400,412
54,7138,ＴＯＲＩＣＯ,170.0,2280300,404
55,7094,ＮｅｘＴｏｎｅ,1840.0,219700,401
56,2986,ＬＡホールディングス,2847.0,137200,394
57,5131,リンカーズ,136.0,2849500,388
58,7409,ＡｅｒｏＥｄｇｅ,1593.0,241700,381
59,6521,オキサイド,3365.0,112500,376
60,523A,セイワホールディングス,1568.0,228300,370
61,4431,スマレジ,3430.0,105000,363
62,3989,シェアリングテクノロジー,1585.0,227100,361
63,4833,Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,58.0,5840000,359
64,4593,ヘリオス,282.0,1269700,358
65,4258,網屋,4120.0,80300,331
66,4425,Ｋｕｄａｎ,1420.0,230600,328
67,4493,サイバーセキュリティクラウド,1821.0,175400,324
68,3692,ＦＦＲＩセキュリティ,4905.0,61400,304
69,4418,ＪＤＳＣ,1010.0,293700,302
70,7318,セレンディップ・ホールディングス,1433.0,194700,280
71,6166,中村超硬,653.0,388800,260
72,598A,チャットプラス,1441.0,177600,259
73,4165,プレイド,687.0,359200,248
74,1447,ＳＡＡＦホールディングス,420.0,573300,241
75,7047,ポート,2281.0,102500,234
76,4596,窪田製薬ホールディングス,70.0,3323600,230
77,4415,ブロードエンタープライズ,1325.0,176700,229
78,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1582.0,141200,225
79,4575,キャンバス,818.0,259400,212
80,4316,ビーマップ,107.0,2113100,203
81,4377,ワンキャリア,2493.0,80500,202
82,7803,ブシロード,402.0,485400,197
83,150A,ＪＳＨ,765.0,253000,191
84,7779,ＣＹＢＥＲＤＹＮＥ,232.0,774400,180
85,4477,ＢＡＳＥ,312.0,570300,178
86,350A,デジタルグリッド,784.0,221700,175
87,5574,ＡＢＥＪＡ,2833.0,61800,174
88,5572,Ｒｉｄｇｅ－ｉ,2885.0,58600,168
89,5892,ｙｕｔｏｒｉ,2419.0,67400,163
90,4370,モビルス,346.0,455200,162
91,421A,ムービン・ストラテジック・キャリア,3850.0,41300,161
92,6574,コンヴァノ,112.0,1371500,158
93,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4120.0,37900,156
94,336A,ダイナミックマッププラットフォーム,851.0,179600,153
95,3063,ジェイグループホールディングス,1181.0,129300,152
96,472A,ミラティブ,567.0,261000,149
97,9556,ＩＮＴＬＯＯＰ,2325.0,61600,143
