順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,47730.0,52912400,2481982
2,5803,フジクラ,5185.0,128679300,621535
3,5801,古河電気工業,3856.0,63618100,242112
4,6857,アドバンテスト,32190.0,7228200,230392
5,9984,ソフトバンクグループ,5552.0,40103100,219366
6,6920,レーザーテック,37460.0,5470200,207767
7,6976,太陽誘電,9699.0,21653900,206994
8,6981,村田製作所,7263.0,28334600,204759
9,4062,イビデン,19110.0,9556700,181511
10,7974,任天堂,8043.0,21147900,168068
11,8035,東京エレクトロン,54500.0,2877200,157357
12,8306,三菱ＵＦＪフィナンシャル・グループ,3564.0,39170600,139892
13,5016,ＪＸ金属,3886.0,31474200,122411
14,4004,レゾナック・ホールディングス,16395.0,7312000,118639
15,6146,ディスコ,58440.0,1752700,103335
16,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,8136.0,10339900,83992
17,4901,富士フイルムホールディングス,3236.0,23413000,75243
18,3436,ＳＵＭＣＯ,3470.0,20842700,73520
19,7203,トヨタ自動車,2980.0,24563900,73346
20,9983,ファーストリテイリング,79310.0,897400,71231
21,8411,みずほフィナンシャルグループ,8446.0,8069600,68416
22,6501,日立製作所,5620.0,12076900,67284
23,5802,住友電気工業,2129.5,30477300,64713
24,8316,三井住友フィナンシャルグループ,6782.0,9508000,64554
25,6861,キーエンス,85110.0,759600,64227
26,6758,ソニーグループ,3721.0,16362100,60669
27,7012,川崎重工業,2778.5,21532000,60369
28,5706,三井金属,32220.0,1832300,58215
29,6273,ＳＭＣ,74190.0,774900,57804
30,7011,三菱重工業,4044.0,14395100,57593
31,6954,ファナック,6535.0,8458700,55615
32,9432,ＮＴＴ,158.5,350564400,55340
33,5401,日本製鉄,697.5,77874100,54296
34,6098,リクルートホールディングス,13165.0,3916200,51254
35,8136,サンリオ,1397.0,36770700,50692
36,5713,住友金属鉱山,8999.0,5381000,49404
37,6723,ルネサスエレクトロニクス,3757.0,13225700,49361
38,7013,ＩＨＩ,2744.5,18052800,48963
39,7735,ＳＣＲＥＥＮホールディングス,13085.0,3452000,45301
40,7832,バンダイナムコホールディングス,5398.0,8355700,44375
41,5108,ブリヂストン,4199.0,9596300,39639
42,4063,信越化学工業,6116.0,6430700,39412
43,7267,本田技研工業,1683.0,23010900,38595
44,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,5672.0,6508100,37375
45,6701,日本電気,4862.0,7605500,36718
46,8058,三菱商事,4868.0,7549000,36705
47,6503,三菱電機,5826.0,6142000,35773
48,8031,三井物産,4933.0,7015900,34540
49,6752,パナソニック　ホールディングス,4312.0,7908700,34270
50,8001,伊藤忠商事,2080.0,15647400,32420
51,8591,オリックス,6336.0,4978700,31719
52,9433,ＫＤＤＩ,2981.0,9910400,29346
53,8766,東京海上ホールディングス,7939.0,3650400,28961
54,5105,ＴＯＹＯ　ＴＩＲＥ,3602.0,7377300,28656
55,6702,富士通,3675.0,7800400,28564
56,2802,味の素,5196.0,5371200,27668
57,2413,エムスリー,1530.0,18134500,27038
58,6762,ＴＤＫ,2988.0,9012500,26987
59,2914,日本たばこ産業,7108.0,3760000,26741
60,6367,ダイキン工業,22210.0,1168200,25862
61,6506,安川電機,5266.0,4810600,25401
62,8002,丸紅,5024.0,4968800,24969
63,3110,日東紡績,2825.0,8656600,24522
64,4452,花王,3654.0,6724500,24518
65,6315,ＴＯＷＡ,2532.0,9157600,23753
66,8015,豊田通商,7424.0,3122600,23312
67,4527,ロート製薬,2862.5,8137500,22756
68,4502,武田薬品工業,5540.0,4116100,22699
69,6645,オムロン,6632.0,3382000,22339
70,4578,大塚ホールディングス,12705.0,1723400,21738
71,7751,キヤノン,4635.0,4718100,21724
72,4911,資生堂,3619.0,5869000,21023
73,9104,商船三井,6186.0,3250100,20003
74,6383,ダイフク,6176.0,3231800,19960
75,6301,小松製作所,7349.0,2677100,19636
76,7272,ヤマハ発動機,1842.5,10500200,19590
77,8308,りそなホールディングス,2313.0,8216700,19119
78,7741,ＨＯＹＡ,25640.0,747100,19107
79,6269,三井海洋開発,10320.0,1868400,19104
80,8053,住友商事,1788.0,10713000,19066
81,4568,第一三共,2752.0,6885800,18753
82,4503,アステラス製薬,2327.0,8001800,18504
83,9434,ソフトバンク,230.9,79771100,18465
84,6590,芝浦メカトロニクス,4310.0,4127600,18208
85,7182,ゆうちょ銀行,3188.0,5647300,18068
86,8750,第一ライフグループ,1932.5,9288000,17917
87,9501,東京電力ホールディングス,521.3,33677300,17805
88,1605,ＩＮＰＥＸ,3499.0,5022200,17642
89,5020,ＥＮＥＯＳホールディングス,1349.5,13101900,17502
90,6971,京セラ,3792.0,4384900,16628
91,6871,日本マイクロニクス,13710.0,1205400,16599
92,1802,大林組,3030.0,5281200,16323
93,4661,オリエンタルランド,2979.0,5424900,16184
94,543A,ＡＲＣＨＩＯＮ,277.0,58185400,16173
95,5714,ＤＯＷＡホールディングス,9137.0,1723700,15829
96,4385,メルカリ,5030.0,3178800,15813
97,8801,三井不動産,1525.0,10388900,15787
98,9101,日本郵船,6115.0,2576400,15664
99,6481,ＴＨＫ,7194.0,2159600,15606
100,3382,セブン＆アイ・ホールディングス,2097.5,7262000,15183
