順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,627A,ａｋｉｐｐａ,1637.0,27485000,42094
2,634A,レイヤード,2111.0,8512700,19631
3,6890,フェローテック,10640.0,1029000,10755
4,4716,日本オラクル,9890.0,928400,9154
5,3103,ユニチカ,1520.0,4439200,6598
6,6227,ＡＩメカテック,6620.0,944200,6277
7,3350,メタプラネット,293.0,20949300,6098
8,2702,日本マクドナルドホールディングス,7580.0,714200,5406
9,7746,岡本硝子,851.0,5104800,4367
10,6203,豊和工業,2318.0,1585400,3721
11,6855,日本電子材料,7590.0,488400,3673
12,7014,名村造船所,4880.0,717100,3507
13,6834,精工技研,6090.0,515500,3114
14,8918,ランド,10.0,272389500,2724
15,4440,ヴィッツ,2585.0,782600,2115
16,6862,ミナトホールディングス,5690.0,360700,2054
17,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,21870.0,86500,1876
18,604A,ビーエイブル,1502.0,1219100,1859
19,6946,日本アビオニクス,7310.0,240500,1786
20,5985,サンコール,2445.0,729400,1774
21,7564,ワークマン,5290.0,329800,1737
22,4816,東映アニメーション,2978.0,529600,1576
23,6366,千代田化工建設,673.0,2136600,1445
24,7906,ヨネックス,2429.0,568700,1372
25,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,5930.0,208800,1222
26,3549,クスリのアオキホールディングス,3948.0,301600,1193
27,6627,テラプローブ,11780.0,96900,1153
28,2354,ＹＥ　ＤＩＧＩＴＡＬ,1239.0,861900,1067
29,8508,Ｊトラスト,818.0,1282200,1051
30,2782,セリア,4690.0,217500,1015
31,6960,フクダ電子,12080.0,79900,963
32,6524,湖北工業,5350.0,171400,906
33,4935,リベルタ,174.0,5281300,893
34,6016,ジャパンエンジンコーポレーション,12070.0,68900,841
35,6840,ＡＫＩＢＡホールディングス,905.0,919700,840
36,623A,ベルテックス,592.0,1338300,812
37,2962,テクニスコ,2184.0,353400,770
38,2612,かどや製油,2870.0,258300,739
39,3449,テクノフレックス,4405.0,163500,723
40,8117,中央自動車工業,2195.0,314500,685
41,8572,アコム,486.7,1405500,682
42,619A,オリバー,308.0,2071300,640
43,6023,ダイハツインフィニアース,3335.0,189500,633
44,9436,沖縄セルラー電話,4385.0,142000,627
45,6904,原田工業,885.0,730200,625
46,7716,ナカニシ,3050.0,201000,614
47,3131,シンデン・ハイテックス,7950.0,77300,613
48,6676,バッファロー,3535.0,173100,610
49,3891,ニッポン高度紙工業,6850.0,88900,605
50,4966,上村工業,20050.0,30100,604
51,6775,ＴＢグループ,131.0,4055200,595
52,287A,黒田グループ,1172.0,491700,575
53,6327,北川精機,3210.0,179200,569
54,9308,乾汽船,2428.0,230200,554
55,1407,ウエストホールディングス,2167.0,253300,550
56,3907,シリコンスタジオ,2130.0,251400,543
57,7287,日本精機,2804.0,193100,541
58,5071,ヴィス,1405.0,378300,532
59,7256,河西工業,565.0,938800,515
60,3222,ユナイテッド・スーパーマーケット・ホールディングス,831.0,577500,480
61,6998,日本タングステン,4260.0,112000,475
62,7018,内海造船,13200.0,33600,444
63,6668,アドテック　プラズマ　テクノロジー,4280.0,94800,406
64,4107,伊勢化学工業,3895.0,101300,396
65,4293,セプテーニ・ホールディングス,500.0,769500,385
66,1965,テクノ菱和,7280.0,52700,381
67,2805,エスビー食品,7540.0,49500,377
68,4970,東洋合成工業,9990.0,37400,375
69,6145,ＮＩＴＴＯＫＵ,2678.0,139300,373
70,4446,Ｌｉｎｋ－Ｕグループ,760.0,477000,372
71,4746,東計電算,7540.0,49700,369
72,9082,大和自動車交通,2674.0,118400,363
73,3083,スターシーズ,1183.0,300700,358
74,5161,西川ゴム工業,3625.0,98800,356
75,1723,日本電技,2559.0,139100,355
76,1822,大豊建設,851.0,396300,334
77,4667,アイサンテクノロジー,3310.0,89900,295
78,7177,ＧＭＯフィナンシャルホールディングス,1184.0,249100,294
79,4420,イーソル,818.0,346400,284
80,4875,メディシノバ・インク,425.0,681100,282
81,6677,エスケーエレクトロニクス,3280.0,85100,279
82,7711,助川電気工業,4990.0,54800,275
83,3825,リミックスポイント,247.0,1110400,274
84,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,3350.0,78600,264
85,6072,地盤ネットホールディングス,1077.0,245900,264
86,5367,ニッカトー,1398.0,188400,263
87,6433,ヒーハイスト,1327.0,192800,261
88,3399,丸千代山岡家,3755.0,66600,253
89,6918,アバールデータ,4060.0,62500,252
90,5721,エスクリプトエナジー,61.0,3885400,247
91,6231,木村工機,11910.0,20400,243
92,5381,マイポックス,1052.0,229300,243
93,1783,ｆａｎｔａｓｉｓｔａ,74.0,3370400,240
94,6226,守谷輸送機工業,2229.0,107100,237
95,7727,オーバル,942.0,251600,235
96,3374,内外テック,4600.0,51300,234
97,6928,エノモト,3210.0,70900,225
98,4840,トライアイズ,762.0,296100,221
99,6356,日本ギア工業,1369.0,160400,218
100,7480,スズデン,3685.0,59300,218
