順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,186A,アストロスケールホールディングス,2694.0,30912200,86574
2,6613,ＱＤレーザ,2620.0,8264500,23404
3,464A,ＱＰＳホールディングス,4200.0,3649100,15566
4,3905,データセクション,4435.0,3305100,14840
5,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1951.0,6493200,13013
6,9227,マイクロ波化学,1209.0,9484400,12234
7,402A,アクセルスペースホールディングス,924.0,12573500,11997
8,141A,トライアルホールディングス,2805.0,3547100,9773
9,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,9210.0,956500,8792
10,485A,パワーエックス,13590.0,519400,7137
11,9348,ｉｓｐａｃｅ,600.0,10776300,6889
12,4259,エクサウィザーズ,1225.0,5089100,6362
13,4588,オンコリスバイオファーマ,3185.0,1736100,5659
14,6232,ＡＣＳＬ,2334.0,2114600,4973
15,6597,ＨＰＣシステムズ,4900.0,854100,3895
16,4564,オンコセラピー・サイエンス,21.0,176132500,3649
17,280A,ＴＭＨ,2498.0,1163700,3323
18,2160,ジーエヌアイグループ,2646.0,1147400,3061
19,6085,アーキテクツ・スタジオ・ジャパン,423.0,6345100,2866
20,6521,オキサイド,5590.0,473900,2687
21,5253,カバー,1564.0,1658700,2602
22,9166,ＧＥＮＤＡ,523.0,4413900,2274
23,3936,グローバルウェイ,177.0,11958200,2271
24,2586,フルッタフルッタ,110.0,20403300,2028
25,4597,ソレイジア・ファーマ,25.0,78084200,1952
26,5031,モイ,780.0,2108000,1701
27,4592,サンバイオ,1473.0,1118200,1645
28,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3930.0,403300,1579
29,247A,Ａｉロボティクス,727.0,2050500,1502
30,7806,ＭＴＧ,6990.0,159600,1133
31,3777,環境フレンドリーホールディングス,60.0,18938200,1026
32,4478,フリー,2111.0,476100,1010
33,4419,Ｆｉｎａｔｅｘｔホールディングス,1248.0,794800,998
34,3692,ＦＦＲＩセキュリティ,6050.0,154800,927
35,336A,ダイナミックマッププラットフォーム,883.0,921400,835
36,4055,ティアンドエスグループ,2249.0,351100,812
37,2334,イオレ,487.0,1596300,763
38,215A,タイミー,1136.0,671400,762
39,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4305.0,168900,740
40,198A,ＰｏｓｔＰｒｉｍｅ,166.0,3675700,704
41,523A,セイワホールディングス,2355.0,303000,689
42,4889,レナサイエンス,1465.0,470600,686
43,7777,スリー・ディー・マトリックス,438.0,1540700,681
44,7409,ＡｅｒｏＥｄｇｅ,3350.0,195700,673
45,281A,インフォメティス,825.0,717900,604
46,4894,クオリプス,5210.0,115000,596
47,350A,デジタルグリッド,977.0,592800,583
48,7318,セレンディップ・ホールディングス,2350.0,245900,575
49,4888,ステラファーマ,392.0,1469800,572
50,6522,アスタリスク,810.0,648400,549
51,4593,ヘリオス,328.0,1633200,535
52,153A,カウリス,2002.0,250300,511
53,9204,スカイマーク,406.0,1194400,489
54,7047,ポート,2255.0,211400,486
55,3624,アクセルマーク,55.0,7331100,479
56,5243,ｎｏｔｅ,2060.0,225800,477
57,4425,Ｋｕｄａｎ,1881.0,245200,469
58,4258,網屋,3350.0,142500,469
59,5574,ＡＢＥＪＡ,2288.0,199300,460
60,7082,ジモティー,1415.0,316100,447
61,456A,ＨＵＭＡＮ　ＭＡＤＥ,1314.0,329600,436
62,9270,バリュエンスホールディングス,2595.0,166400,432
63,319A,技術承継機構,16650.0,24800,417
64,2986,ＬＡホールディングス,8970.0,46100,415
65,4475,ＨＥＮＮＧＥ,1106.0,367000,405
66,332A,ミーク,1058.0,359700,384
67,338A,ＺｅｎｍｕＴｅｃｈ,2651.0,139000,376
68,7779,ＣＹＢＥＲＤＹＮＥ,282.0,1263700,364
69,1436,グリーンエナジー＆カンパニー,1969.0,177900,353
70,558A,ＳＱＵＥＥＺＥ,4800.0,74200,352
71,3558,ジェイドグループ,2185.0,159100,351
72,3185,夢展望,212.0,1575000,333
73,5592,くすりの窓口,2785.0,118600,333
74,218A,Ｌｉｂｅｒａｗａｒｅ,1291.0,245700,318
75,166A,タスキホールディングス,913.0,331800,303
76,219A,Ｈｅａｒｔｓｅｅｄ,1600.0,187100,299
77,4393,バンク・オブ・イノベーション,4915.0,59800,298
78,7072,インティメート・マージャー,1111.0,250800,287
79,3652,ディジタルメディアプロフェッショナル,3610.0,76500,283
80,4417,グローバルセキュリティエキスパート,3385.0,82900,277
81,9235,売れるネット広告社グループ,588.0,467700,272
82,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1505.0,182000,271
83,4165,プレイド,558.0,493600,270
84,446A,ノースサンド,1207.0,218700,266
85,5537,ＡｌｂａＬｉｎｋ,2523.0,104900,262
86,299A,クラシル,1045.0,253800,260
87,4169,ＥＮＥＣＨＡＮＧＥ,209.0,1175400,248
88,7375,リファインバースグループ,1606.0,152800,248
89,5532,リアルゲイト,4005.0,63100,247
90,5834,ＳＢＩリーシングサービス,2251.0,104000,236
91,3070,ジェリービーンズグループ,86.0,2767100,233
92,3479,ティーケーピー,1624.0,138500,223
93,6039,日本動物高度医療センター,1013.0,220600,220
94,4493,サイバーセキュリティクラウド,1721.0,128300,219
95,9211,エフ・コード,1533.0,141800,215
96,5590,ネットスターズ,777.0,277800,212
97,421A,ムービン・ストラテジック・キャリア,2734.0,79600,210
98,5842,インテグラル,3330.0,62300,207
99,2998,クリアル,461.0,418900,193
100,2158,ＦＲＯＮＴＥＯ,592.0,328900,193
