順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,6227,ＡＩメカテック,7030.0,1323300,9394
2,6890,フェローテック,8000.0,991700,7958
3,1407,ウエストホールディングス,2747.0,1808400,4969
4,6855,日本電子材料,6620.0,664000,4432
5,3350,メタプラネット,233.0,16081400,3785
6,7014,名村造船所,3960.0,937700,3735
7,8918,ランド,10.0,345032100,3564
8,2702,日本マクドナルドホールディングス,7510.0,433000,3288
9,6834,精工技研,20290.0,143800,2951
10,6327,北川精機,4570.0,543100,2568
11,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,20620.0,121500,2503
12,6627,テラプローブ,11930.0,198100,2431
13,4716,日本オラクル,8490.0,254900,2172
14,7906,ヨネックス,2677.0,756500,2011
15,3103,ユニチカ,945.0,2066400,1970
16,7564,ワークマン,5670.0,317100,1809
17,3449,テクノフレックス,5380.0,307100,1708
18,4966,上村工業,24110.0,59500,1443
19,6203,豊和工業,1457.0,890200,1336
20,6366,千代田化工建設,671.0,1965100,1328
21,6505,東洋電機製造,2369.0,552200,1310
22,367A,プリモグローバルホールディングス,2779.0,435300,1223
23,7719,東京衡機,513.0,2209900,1161
24,7610,テイツー,151.0,7388500,1155
25,6946,日本アビオニクス,4875.0,218500,1070
26,6016,ジャパンエンジンコーポレーション,8690.0,117300,1033
27,3791,ＩＧポート,1026.0,939900,991
28,4816,東映アニメーション,2777.0,355700,984
29,8508,Ｊトラスト,857.0,1115000,956
30,5985,サンコール,1390.0,667100,929
31,5817,ＪＭＡＣＳ,1051.0,800100,872
32,4935,リベルタ,290.0,2837200,870
33,6072,地盤ネットホールディングス,980.0,777300,772
34,6668,アドテック　プラズマ　テクノロジー,3825.0,199200,755
35,6524,湖北工業,4585.0,161100,739
36,4107,伊勢化学工業,3635.0,194700,711
37,6993,大黒屋ホールディングス,82.0,7794700,658
38,3891,ニッポン高度紙工業,7560.0,85300,648
39,6226,守谷輸送機工業,2627.0,243400,646
40,3549,クスリのアオキホールディングス,3831.0,161600,619
41,1909,日本ドライケミカル,3690.0,167000,617
42,1418,インターライフホールディングス,595.0,1001000,609
43,4970,東洋合成工業,15080.0,38500,579
44,3810,サイバーステップホールディングス,167.0,3230500,529
45,3399,丸千代山岡家,3890.0,135900,526
46,6492,岡野バルブ製造,16480.0,32100,518
47,7716,ナカニシ,3050.0,159000,485
48,6960,フクダ電子,11550.0,40600,472
49,3547,ユニシアホールディングス,1795.0,255000,450
50,8572,アコム,485.6,892300,436
51,6047,Ｇｕｎｏｓｙ,388.0,1079800,427
52,197A,タウンズ,488.0,871200,424
53,2782,セリア,3660.0,113400,416
54,3544,サツドラホールディングス,1224.0,335700,410
55,6469,放電精密加工研究所,2669.0,145200,393
56,287A,黒田グループ,1105.0,350700,391
57,255A,ジーエルテクノホールディングス,5650.0,68100,386
58,7711,助川電気工業,4960.0,74700,373
59,2962,テクニスコ,1372.0,277000,372
60,6433,ヒーハイスト,1093.0,328100,366
61,5885,ジーデップ・アドバンス,2778.0,123100,345
62,6023,ダイハツインフィニアース,2745.0,120700,333
63,6994,指月電機製作所,1064.0,287500,309
64,372A,レント,5350.0,55600,303
65,1965,テクノ菱和,6320.0,47800,299
66,6862,ミナトホールディングス,1954.0,150900,299
67,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,3440.0,79100,270
68,6125,岡本工作機械製作所,5500.0,46400,260
69,3299,ムゲンエステート,1985.0,129600,258
70,9436,沖縄セルラー電話,3800.0,67300,256
71,4992,北興化学工業,1965.0,130100,256
72,4434,サーバーワークス,1939.0,129300,251
73,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,64.0,3778100,247
74,6838,多摩川ホールディングス,1437.0,168200,246
75,1514,住石ホールディングス,584.0,411800,242
76,6425,ユニバーサルエンターテインメント,654.0,356600,239
77,5161,西川ゴム工業,3130.0,75000,236
78,6083,ＥＲＩホールディングス,1460.0,157900,232
79,3021,パシフィックネット,1641.0,134800,227
80,2780,コメ兵ホールディングス,5380.0,41800,223
81,6378,木村化工機,1242.0,172800,216
82,1434,ＪＥＳＣＯホールディングス,1842.0,116800,215
83,505A,ギークリー,1420.0,150000,214
84,4174,アピリッツ,820.0,257300,213
85,4664,アール・エス・シー,979.0,218600,213
86,3222,ユナイテッド・スーパーマーケット・ホールディングス,818.0,253900,209
87,6145,ＮＩＴＴＯＫＵ,2711.0,75600,205
88,2354,ＹＥ　ＤＩＧＩＴＡＬ,978.0,231600,204
89,6659,メディアリンクス,57.0,3491800,203
90,6044,三機サービス,1899.0,107000,196
91,5367,ニッカトー,1212.0,158800,193
92,7177,ＧＭＯフィナンシャルホールディングス,1064.0,172600,183
93,3444,菊池製作所,1005.0,178900,182
94,6629,テクノホライゾン,1029.0,179400,181
95,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,6080.0,29600,180
96,4293,セプテーニ・ホールディングス,509.0,347400,178
97,6336,石井表記,1897.0,93400,178
98,8291,日産東京販売ホールディングス,552.0,317100,175
99,5992,中央発條,3700.0,47300,175
100,7412,アトム,381.0,456100,173
