順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,81200.0,38142700,3100260
2,6976,太陽誘電,15725.0,42287400,714840
3,6981,村田製作所,8556.0,59245900,534299
4,9984,ソフトバンクグループ,6472.0,75320600,494806
5,8035,東京エレクトロン,68000.0,7102200,491605
6,6146,ディスコ,79900.0,3648100,285369
7,6857,アドバンテスト,27325.0,10241000,280264
8,5803,フジクラ,4256.0,45471600,193909
9,4062,イビデン,19105.0,9550400,185936
10,8306,三菱ＵＦＪフィナンシャル・グループ,3162.0,54083500,170963
11,5706,三井金属,43900.0,3868100,166354
12,6920,レーザーテック,44000.0,3785800,165180
13,8316,三井住友フィナンシャルグループ,6406.0,23960700,152868
14,5801,古河電気工業,42090.0,3507500,149110
15,9983,ファーストリテイリング,80530.0,1368900,110092
16,8411,みずほフィナンシャルグループ,7563.0,13140500,99907
17,6758,ソニーグループ,3292.0,28052300,92756
18,5802,住友電気工業,10970.0,8180800,90593
19,6501,日立製作所,4657.0,18882700,88163
20,7203,トヨタ自動車,2775.5,29442600,81886
21,6098,リクルートホールディングス,10790.0,7113000,77642
22,5016,ＪＸ金属,3557.0,21633500,76087
23,4004,レゾナック・ホールディングス,16950.0,4261100,73908
24,7974,任天堂,7174.0,9964500,71372
25,4063,信越化学工業,7188.0,9888800,70540
26,6762,ＴＤＫ,3504.0,19550000,70405
27,7011,三菱重工業,3540.0,19580500,69393
28,6723,ルネサスエレクトロニクス,4355.0,14713100,65467
29,3436,ＳＵＭＣＯ,3653.0,17419200,64057
30,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,8875.0,7053300,62443
31,6752,パナソニック　ホールディングス,3800.0,16282100,62231
32,6861,キーエンス,72620.0,836300,60629
33,8766,東京海上ホールディングス,7325.0,7968200,58630
34,8058,三菱商事,4683.0,11085600,51616
35,6954,ファナック,6950.0,7191600,50427
36,2914,日本たばこ産業,6177.0,7746000,48440
37,7735,ＳＣＲＥＥＮホールディングス,13945.0,3457600,48386
38,7741,ＨＯＹＡ,26420.0,1790900,47145
39,6503,三菱電機,5545.0,8209700,45739
40,3110,日東紡績,18380.0,2241600,41757
41,8031,三井物産,4886.0,8465200,41162
42,9432,ＮＴＴ,148.0,270403000,40127
43,2802,味の素,5158.0,7566800,39151
44,5713,住友金属鉱山,8638.0,4556800,38658
45,8001,伊藤忠商事,1876.5,20348700,38075
46,7013,ＩＨＩ,2430.0,15452000,37458
47,9433,ＫＤＤＩ,2769.0,13368700,37093
48,6506,安川電機,6335.0,5692100,36342
49,6701,日本電気,3879.0,9142000,35885
50,6971,京セラ,3671.0,9616300,35573
51,6702,富士通,3260.0,10327300,34113
52,7012,川崎重工業,2834.0,11791800,33381
53,7182,ゆうちょ銀行,3211.0,10026900,32103
54,6367,ダイキン工業,23030.0,1351000,31357
55,6871,日本マイクロニクス,15060.0,1967400,29349
56,6963,ローム,4932.0,5818000,28722
57,8591,オリックス,6092.0,4689200,28673
58,8053,住友商事,6259.0,4570300,28612
59,6273,ＳＭＣ,65510.0,429200,28328
60,8002,丸紅,4899.0,5513700,26965
61,7267,本田技研工業,1411.0,18868400,26721
62,6178,日本郵政,2318.0,11509700,26599
63,6301,小松製作所,6525.0,4013000,26190
64,8308,りそなホールディングス,2147.0,11972000,25882
65,8309,三井住友トラストグループ,5961.0,4252000,25358
66,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4597.0,5475200,25298
67,8750,第一ライフグループ,1753.5,13913200,24406
68,4502,武田薬品工業,5082.0,4711800,23861
69,4901,富士フイルムホールディングス,3401.0,6372700,21904
70,7220,武蔵精密工業,4885.0,4321600,21713
71,8015,豊田通商,6174.0,3366300,20795
72,8801,三井不動産,1558.0,13173200,20581
73,9434,ソフトバンク,213.5,91852800,19552
74,5401,日本製鉄,551.6,35530200,19491
75,1605,ＩＮＰＥＸ,3559.0,5425200,19295
76,4503,アステラス製薬,2140.0,8991300,19239
77,4519,中外製薬,7450.0,2581900,19224
78,7751,キヤノン,4273.0,4466200,19163
79,6383,ダイフク,6568.0,2854600,19030
80,4568,第一三共,2500.5,7587700,18993
81,8830,住友不動産,3569.0,5298100,18685
82,8630,ＳＯＭＰＯホールディングス,6149.0,2988000,18299
83,7269,スズキ,1868.0,9853900,18262
84,4578,大塚ホールディングス,10200.0,1770600,18075
85,6315,ＴＯＷＡ,2940.0,6008000,17735
86,6479,ミネベアミツミ,4233.0,4112800,17717
87,8802,三菱地所,4196.0,4211100,17635
88,6594,ニデック,2627.0,6602400,17394
89,9107,川崎汽船,2622.5,6615200,17375
90,6779,日本電波工業,3815.0,4153400,17155
91,6526,ソシオネクスト,2265.0,7330500,17021
92,6902,デンソー,1854.0,9110900,16886
93,7936,アシックス,4450.0,3726500,16748
94,3382,セブン＆アイ・ホールディングス,1946.0,8592700,16687
95,9501,東京電力ホールディングス,509.3,33012400,16666
96,7453,良品計画,3716.0,4422300,16447
97,9101,日本郵船,5630.0,2897900,16333
98,6787,メイコー,30850.0,525400,16267
99,5108,ブリヂストン,3396.0,4756500,16199
100,6361,荏原製作所,5506.0,2920300,16121
