順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,51260.0,30502000,1535833
2,5803,フジクラ,5292.0,70850700,369148
3,6857,アドバンテスト,34450.0,8901700,299324
4,6976,太陽誘電,9270.0,22541400,204922
5,5801,古河電気工業,4000.0,41467200,160466
6,9984,ソフトバンクグループ,5087.0,28458400,142508
7,4062,イビデン,19980.0,7102900,137028
8,6981,村田製作所,7130.0,18662800,130876
9,8035,東京エレクトロン,55410.0,2269700,124331
10,6146,ディスコ,60700.0,1950100,117160
11,6920,レーザーテック,34950.0,2144100,73801
12,8306,三菱ＵＦＪフィナンシャル・グループ,3529.0,20278700,71220
13,7974,任天堂,8864.0,6766700,60277
14,7203,トヨタ自動車,3082.0,18602900,57453
15,5016,ＪＸ金属,3820.0,14423900,54289
16,6098,リクルートホールディングス,16605.0,3012400,49993
17,8411,みずほフィナンシャルグループ,8208.0,5876700,48076
18,8316,三井住友フィナンシャルグループ,6633.0,6790200,44920
19,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,8489.0,5245900,43637
20,9101,日本郵船,7141.0,5723400,41569
21,9983,ファーストリテイリング,72530.0,563800,41046
22,5706,三井金属,28330.0,1407600,39705
23,3436,ＳＵＭＣＯ,3543.0,11505100,39619
24,5713,住友金属鉱山,11250.0,3479100,39273
25,6758,ソニーグループ,3832.0,10150700,39074
26,6501,日立製作所,5300.0,7142800,37533
27,5802,住友電気工業,2199.5,17045300,37210
28,6723,ルネサスエレクトロニクス,3402.0,10755800,36115
29,9104,商船三井,7214.0,4757300,34973
30,9107,川崎汽船,3421.0,9938000,34798
31,4063,信越化学工業,6005.0,5650600,33988
32,7011,三菱重工業,3946.0,8581200,33872
33,6752,パナソニック　ホールディングス,4311.0,7928900,33686
34,9432,ＮＴＴ,169.2,185852600,31351
35,8766,東京海上ホールディングス,7408.0,4218200,31255
36,6861,キーエンス,82250.0,339200,27616
37,7267,本田技研工業,1696.0,16109100,27423
38,6701,日本電気,4650.0,5618900,26200
39,7735,ＳＣＲＥＥＮホールディングス,13305.0,1967600,25866
40,8001,伊藤忠商事,2118.0,12165000,25838
41,4004,レゾナック・ホールディングス,16180.0,1568800,25028
42,6954,ファナック,6047.0,4158700,24915
43,9501,東京電力ホールディングス,517.8,46314000,24160
44,3110,日東紡績,2971.0,8083000,23663
45,8058,三菱商事,4765.0,4571700,21860
46,7013,ＩＨＩ,2696.0,7910400,21213
47,7012,川崎重工業,2611.0,7805700,20262
48,6762,ＴＤＫ,3049.0,6703300,20205
49,6503,三菱電機,5614.0,3621800,20105
50,8031,三井物産,4949.0,3962800,19655
51,5401,日本製鉄,672.2,29179300,19635
52,2914,日本たばこ産業,6986.0,2691100,18783
53,9434,ソフトバンク,239.3,77606500,18546
54,6273,ＳＭＣ,72090.0,259700,18426
55,6367,ダイキン工業,20830.0,850400,17722
56,4502,武田薬品工業,5813.0,3025100,17545
57,8136,サンリオ,1214.5,14066800,17166
58,7936,アシックス,4695.0,3573000,16858
59,9433,ＫＤＤＩ,2909.5,5778800,16810
60,6702,富士通,3728.0,4344200,16185
61,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,5072.0,3172900,16003
62,8308,りそなホールディングス,2416.0,6535200,15679
63,6305,日立建機,5936.0,2611300,15535
64,8267,イオン,1395.5,10695100,14896
65,6301,小松製作所,7440.0,1999100,14822
66,3382,セブン＆アイ・ホールディングス,2033.0,7202100,14704
67,6330,東洋エンジニアリング,2630.0,5604400,14325
68,9020,東日本旅客鉄道,3625.0,3768000,13687
69,4901,富士フイルムホールディングス,3249.0,4201700,13625
70,8591,オリックス,6279.0,2168000,13581
71,1605,ＩＮＰＥＸ,3878.0,3368200,13177
72,6506,安川電機,4966.0,2606200,12799
73,8015,豊田通商,7484.0,1707200,12695
74,7532,パン・パシフィック・インターナショナルホールディングス,814.0,15475800,12641
75,8729,ソニーフィナンシャルグループ,162.1,77229600,12522
76,6871,日本マイクロニクス,13870.0,927100,12439
77,8604,野村ホールディングス,1571.5,7871600,12324
78,8750,第一ライフグループ,1802.0,6755300,12150
79,7832,バンダイナムコホールディングス,5576.0,2139400,11974
80,4568,第一三共,2829.5,4214100,11922
81,7741,ＨＯＹＡ,24995.0,470300,11695
82,5711,三菱マテリアル,5628.0,2076200,11678
83,8002,丸紅,4957.0,2352300,11676
84,2802,味の素,5497.0,2109900,11477
85,8630,ＳＯＭＰＯホールディングス,6803.0,1634300,11143
86,8802,三菱地所,3710.0,2952500,10997
87,4452,花王,3614.0,2976500,10760
88,5411,ＪＦＥホールディングス,1834.0,5656700,10414
89,7751,キヤノン,4609.0,2254200,10403
90,7182,ゆうちょ銀行,3187.0,3248000,10316
91,6479,ミネベアミツミ,3346.0,3105600,10255
92,6526,ソシオネクスト,1962.0,5265800,10218
93,6963,ローム,4718.0,2187500,10202
94,6361,荏原製作所,4931.0,2077200,10195
95,4503,アステラス製薬,2415.0,4225200,10161
96,8053,住友商事,1769.0,5740600,10144
97,5020,ＥＮＥＯＳホールディングス,1341.5,7536000,10103
98,7201,日産自動車,323.8,30935900,10091
99,4689,ＬＩＮＥヤフー,540.3,18645400,10073
100,6971,京セラ,3602.0,2785900,9972
