順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,186A,アストロスケールホールディングス,2089.0,14903700,30621
2,3905,データセクション,4940.0,4368600,21083
3,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,8260.0,1781800,15217
4,2160,ジーエヌアイグループ,2810.0,3745100,10976
5,6613,ＱＤレーザ,2550.0,3703900,9082
6,464A,ＱＰＳホールディングス,2870.0,2974500,8413
7,485A,パワーエックス,2726.0,2515500,6908
8,4588,オンコリスバイオファーマ,2562.0,2046200,5277
9,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1505.0,2980800,4452
10,6597,ＨＰＣシステムズ,5620.0,611800,3582
11,402A,アクセルスペースホールディングス,709.0,4856500,3373
12,2334,イオレ,576.0,5669400,3364
13,7777,スリー・ディー・マトリックス,440.0,6486200,2867
14,4564,オンコセラピー・サイエンス,19.0,144726500,2750
15,141A,トライアルホールディングス,2782.0,948300,2633
16,4259,エクサウィザーズ,1052.0,2379300,2537
17,6232,ＡＣＳＬ,2025.0,1058500,2145
18,6521,オキサイド,4850.0,391000,1883
19,5253,カバー,1636.0,913500,1479
20,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3585.0,405100,1463
21,9348,ｉｓｐａｃｅ,598.0,2424700,1442
22,247A,Ａｉロボティクス,713.0,1724800,1210
23,7779,ＣＹＢＥＲＤＹＮＥ,313.0,3863100,1206
24,7082,ジモティー,1417.0,836700,1185
25,6085,アーキテクツ・スタジオ・ジャパン,311.0,3742700,1161
26,4422,ＶＡＬＵＥＮＥＸ,915.0,1285400,1129
27,4597,ソレイジア・ファーマ,23.0,48629300,1118
28,3692,ＦＦＲＩセキュリティ,4940.0,221200,1116
29,4889,レナサイエンス,1654.0,656900,1076
30,215A,タイミー,1056.0,989100,1056
31,9166,ＧＥＮＤＡ,600.0,1727100,1048
32,4592,サンバイオ,1237.0,809700,1001
33,4593,ヘリオス,295.0,3033100,903
34,5572,Ｒｉｄｇｅ－ｉ,3030.0,277600,838
35,2986,ＬＡホールディングス,8070.0,101400,816
36,7794,イーディーピー,1110.0,672800,750
37,4478,フリー,2070.0,354000,743
38,446A,ノースサンド,1354.0,528500,719
39,219A,Ｈｅａｒｔｓｅｅｄ,1620.0,412400,685
40,7047,ポート,2004.0,331600,668
41,4894,クオリプス,4095.0,161800,664
42,7806,ＭＴＧ,6730.0,94500,638
43,319A,技術承継機構,15340.0,40500,627
44,456A,ＨＵＭＡＮ　ＭＡＤＥ,1571.0,402600,623
45,4419,Ｆｉｎａｔｅｘｔホールディングス,1268.0,457300,579
46,153A,カウリス,1362.0,367500,516
47,4179,ジーネクスト,425.0,1189300,499
48,5243,ｎｏｔｅ,1754.0,271400,480
49,6166,中村超硬,614.0,776900,447
50,166A,タスキホールディングス,923.0,481200,446
51,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,3575.0,120700,437
52,350A,デジタルグリッド,771.0,556300,431
53,7409,ＡｅｒｏＥｄｇｅ,3180.0,128000,406
54,218A,Ｌｉｂｅｒａｗａｒｅ,1165.0,344800,405
55,7318,セレンディップ・ホールディングス,2248.0,178900,396
56,4475,ＨＥＮＮＧＥ,1122.0,327800,370
57,4493,サイバーセキュリティクラウド,1727.0,216200,370
58,5590,ネットスターズ,709.0,502900,355
59,325A,ＴＥＮＴＩＡＬ,3795.0,92900,355
60,4165,プレイド,589.0,546000,327
61,336A,ダイナミックマッププラットフォーム,818.0,391000,320
62,9211,エフ・コード,1422.0,215600,309
63,4417,グローバルセキュリティエキスパート,3145.0,99100,305
64,4263,サスメド,624.0,479400,301
65,4055,ティアンドエスグループ,1856.0,156900,294
66,558A,ＳＱＵＥＥＺＥ,4330.0,65500,293
67,4477,ＢＡＳＥ,265.0,1092100,291
68,280A,ＴＭＨ,2226.0,132000,290
69,5574,ＡＢＥＪＡ,2265.0,123100,283
70,421A,ムービン・ストラテジック・キャリア,3150.0,90300,281
71,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1465.0,188600,277
72,5834,ＳＢＩリーシングサービス,2230.0,118200,262
73,299A,クラシル,999.0,250500,254
74,4425,Ｋｕｄａｎ,1679.0,152500,253
75,4393,バンク・オブ・イノベーション,5010.0,50100,253
76,4888,ステラファーマ,300.0,839500,249
77,9256,サクシード,3160.0,77200,246
78,147A,ソラコム,1127.0,215400,240
79,3691,デジタルプラス,1293.0,182700,238
80,436A,サイバーソリューションズ,969.0,238100,236
81,4375,セーフィー,651.0,348000,225
82,3558,ジェイドグループ,1611.0,134100,216
83,556A,犬猫生活,2771.0,75700,214
84,6255,エヌ・ピー・シー,750.0,282000,213
85,5532,リアルゲイト,3340.0,63400,210
86,438A,インフキュリオン,721.0,287600,209
87,3070,ジェリービーンズグループ,87.0,2340700,203
88,523A,セイワホールディングス,1893.0,105200,201
89,3185,夢展望,141.0,1314400,199
90,9227,マイクロ波化学,915.0,208700,188
91,3624,アクセルマーク,61.0,3013900,186
92,4431,スマレジ,2387.0,77300,185
93,3479,ＴＫＰ,1527.0,120800,184
94,4169,ＥＮＥＣＨＡＮＧＥ,186.0,959800,180
95,4594,ブライトパス・バイオ,49.0,3653700,180
96,281A,インフォメティス,582.0,306400,179
97,4011,ヘッドウォータース,2177.0,80000,178
98,5246,ＥＬＥＭＥＮＴＳ,590.0,301900,177
99,5592,くすりの窓口,2607.0,67400,176
100,6094,フリークアウト・ホールディングス,551.0,303500,173
