順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
69,523A,セイワホールディングス,1906.0,160800,304
70,5246,ＥＬＥＭＥＮＴＳ,863.0,339000,291
71,4493,サイバーセキュリティクラウド,1965.0,147200,289
72,4431,スマレジ,3340.0,84600,285
73,9348,ｉｓｐａｃｅ,416.0,673000,281
74,4393,バンク・オブ・イノベーション,6000.0,47000,280
75,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4710.0,58100,274
76,218A,Ｌｉｂｅｒａｗａｒｅ,1038.0,247900,261
77,5136,ｔｒｉｐｌａ,2336.0,110600,256
78,4583,カイオム・バイオサイエンス,103.0,2524100,252
79,4418,ＪＤＳＣ,1181.0,215400,251
80,7363,ベビーカレンダー,1649.0,155800,250
81,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,790.0,307200,241
82,7794,イーディーピー,996.0,227400,224
83,4570,免疫生物研究所,1186.0,189700,222
84,9211,エフ・コード,1558.0,139900,220
85,332A,ミーク,1234.0,168300,207
86,5537,ＡｌｂａＬｉｎｋ,3690.0,56200,206
87,4889,レナサイエンス,1193.0,170700,203
88,350A,デジタルグリッド,719.0,274700,197
89,5038,ｅＷｅＬＬ,2110.0,91400,193
90,7689,コパ・コーポレーション,513.0,384800,189
91,4888,ステラファーマ,424.0,442700,187
92,7047,ポート,2187.0,83400,181
93,4377,ワンキャリア,2376.0,72600,173
94,4165,プレイド,675.0,256100,173
95,4370,モビルス,429.0,376500,172
96,7779,ＣＹＢＥＲＤＹＮＥ,232.0,728800,169
97,5842,インテグラル,2998.0,55700,168
98,4594,ブライトパス・バイオ,61.0,2768300,166
99,556A,犬猫生活,2553.0,64100,164
100,150A,ＪＳＨ,823.0,199100,163
