順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,54580.0,27809600,1547718
2,9984,ソフトバンクグループ,6352.0,85807300,557974
3,6857,アドバンテスト,33060.0,8789600,290023
4,4062,イビデン,22405.0,12399700,277348
5,6976,太陽誘電,8935.0,27368700,252903
6,8035,東京エレクトロン,53920.0,3730400,201413
7,5803,フジクラ,4911.0,34159800,170655
8,6920,レーザーテック,39780.0,4297100,170579
9,6981,村田製作所,7823.0,19220600,152589
10,8306,三菱ＵＦＪフィナンシャル・グループ,3573.0,40570700,145184
11,6098,リクルートホールディングス,16000.0,6254800,102313
12,7203,トヨタ自動車,2969.0,33817300,100771
13,8316,三井住友フィナンシャルグループ,6679.0,12992900,87324
14,8411,みずほフィナンシャルグループ,8280.0,9807900,81702
15,9983,ファーストリテイリング,67920.0,1151800,78324
16,8766,東京海上ホールディングス,7932.0,9689100,77953
17,7011,三菱重工業,3929.0,19670900,77303
18,5801,古河電気工業,3807.0,19858900,76750
19,6501,日立製作所,5497.0,13495800,74573
20,6146,ディスコ,53320.0,1380500,73371
21,6861,キーエンス,77270.0,942800,72645
22,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,9089.0,7599900,69736
23,8001,伊藤忠商事,2220.5,29504400,66181
24,5802,住友電気工業,2200.5,28860200,63733
25,6758,ソニーグループ,3663.0,16510600,60668
26,6723,ルネサスエレクトロニクス,3490.0,16601300,58172
27,7974,任天堂,8196.0,6609600,54358
28,6752,パナソニック　ホールディングス,4508.0,11980100,53457
29,5016,ＪＸ金属,3570.0,14555300,52753
30,4063,信越化学工業,5903.0,8816000,51907
31,8058,三菱商事,4811.0,10325200,50164
32,6367,ダイキン工業,20720.0,2236600,46474
33,5706,三井金属,23025.0,1953900,45212
34,6762,ＴＤＫ,2954.5,14281800,42282
35,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4970.0,8301000,41623
36,6526,ソシオネクスト,2300.0,18213100,40800
37,7267,本田技研工業,1733.0,22486200,39066
38,4502,武田薬品工業,5885.0,6301100,37386
39,4004,レゾナック・ホールディングス,14860.0,2520000,37200
40,9432,ＮＴＴ,174.9,210983400,37060
41,9433,ＫＤＤＩ,3031.0,12122400,36924
42,8031,三井物産,5033.0,7055800,35767
43,8002,丸紅,4878.0,6899100,33946
44,7741,ＨＯＹＡ,23140.0,1468900,33899
45,3436,ＳＵＭＣＯ,3115.0,10224600,32173
46,6503,三菱電機,5274.0,6073800,31946
47,6702,富士通,3993.0,7921500,31420
48,2914,日本たばこ産業,6872.0,4521300,31072
49,6954,ファナック,6021.0,5134100,30843
50,6594,ニデック,2822.0,10398700,29632
51,7013,ＩＨＩ,2809.0,10364400,29604
52,6701,日本電気,4792.0,6124100,29458
53,6301,小松製作所,7209.0,3700800,26461
54,9503,関西電力,2765.5,8916300,24856
55,6361,荏原製作所,4510.0,5328000,24217
56,9101,日本郵船,7255.0,3297700,24187
57,9104,商船三井,7104.0,3374000,24025
58,7735,ＳＣＲＥＥＮホールディングス,13300.0,1815800,24003
59,6330,東洋エンジニアリング,2640.0,8626200,23699
60,9434,ソフトバンク,246.3,95589300,23675
61,6787,メイコー,23780.0,976900,23473
62,5401,日本製鉄,681.0,34197200,23434
63,6273,ＳＭＣ,68510.0,343500,23427
64,8750,第一ライフグループ,1870.5,11902300,22399
65,8591,オリックス,6050.0,3653700,22239
66,7012,川崎重工業,2400.0,9020900,21943
67,5108,ブリヂストン,3801.0,5763900,21855
68,4568,第一三共,2880.0,7541800,21797
69,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,4894.0,4367800,21590
70,8630,ＳＯＭＰＯホールディングス,6768.0,3133600,21395
71,4519,中外製薬,6650.0,3129700,20921
72,8801,三井不動産,1501.0,13842300,20726
73,9501,東京電力ホールディングス,525.4,37922800,20113
74,8053,住友商事,1768.5,11285900,20076
75,4503,アステラス製薬,2359.0,8473200,20058
76,7182,ゆうちょ銀行,3200.0,6208700,19941
77,9843,ニトリホールディングス,3034.0,6577600,19858
78,7936,アシックス,4110.0,4854700,19849
79,4661,オリエンタルランド,2956.5,6660200,19838
80,1605,ＩＮＰＥＸ,3834.0,5079700,19588
81,8308,りそなホールディングス,2419.0,7921100,19268
82,4578,大塚ホールディングス,11040.0,1701500,18846
83,5713,住友金属鉱山,9538.0,1936800,18556
84,8309,三井住友トラストグループ,1760.0,10439900,18374
85,7269,スズキ,1991.0,9074100,18103
86,6971,京セラ,3650.0,4843900,17746
87,4755,楽天グループ,691.8,24744000,17279
88,2802,味の素,4998.0,3414900,17148
89,8604,野村ホールディングス,1549.5,10895100,17011
90,8267,イオン,1300.0,12288700,16070
91,3382,セブン＆アイ・ホールディングス,2000.0,7923600,15900
92,7201,日産自動車,303.5,50938600,15630
93,8802,三菱地所,3635.0,4287100,15573
94,8015,豊田通商,7361.0,2089200,15471
95,6902,デンソー,1911.5,7923300,15150
96,6326,クボタ,2750.5,5406900,14990
97,9107,川崎汽船,3406.0,4322800,14804
98,6871,日本マイクロニクス,13760.0,1082600,14767
99,6178,日本郵政,2485.0,5891200,14659
100,6963,ローム,4742.0,3028700,14304
