順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,593A,ティアフォー,1391.0,29282500,38156
2,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,14050.0,1248300,17331
3,6613,ＱＤレーザ,2452.0,6972800,16932
4,485A,パワーエックス,1947.0,5735600,10861
5,581A,ＧＯ,3875.0,2063400,7989
6,3905,データセクション,1614.0,4517500,7276
7,4588,オンコリスバイオファーマ,4025.0,1706100,6692
8,6085,アーキテクツ・スタジオ・ジャパン,185.0,34724700,5895
9,186A,アストロスケールホールディングス,1135.0,5099600,5612
10,6232,ＡＣＳＬ,1455.0,3412400,4802
11,4564,オンコセラピー・サイエンス,21.0,187149900,3930
12,462A,ＦＵＮＤＩＮＮＯ,339.0,11480000,3915
13,2160,ジーエヌアイグループ,2726.0,1184400,3165
14,141A,トライアルホールディングス,3935.0,741100,2969
15,4597,ソレイジア・ファーマ,29.0,90754500,2784
16,4478,フリー,3875.0,714100,2765
17,6522,アスタリスク,2048.0,1228000,2516
18,215A,タイミー,1690.0,1434500,2415
19,464A,ＱＰＳホールディングス,1785.0,1315100,2310
20,5253,カバー,1621.0,1251800,2029
21,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1429.0,1358400,1913
22,7806,ＭＴＧ,8980.0,203200,1810
23,247A,Ａｉロボティクス,935.0,1591300,1496
24,219A,Ｈｅａｒｔｓｅｅｄ,2385.0,593900,1364
25,319A,技術承継機構,21030.0,61900,1311
26,2334,イオレ,549.0,2222800,1178
27,7138,ＴＯＲＩＣＯ,199.0,5774300,1174
28,9166,ＧＥＮＤＡ,770.0,1529200,1150
29,5842,インテグラル,3115.0,289700,903
30,456A,ＨＵＭＡＮ　ＭＡＤＥ,1721.0,526900,898
31,4259,エクサウィザーズ,750.0,1144000,859
32,4475,ＨＥＮＮＧＥ,1539.0,544600,850
33,5131,リンカーズ,135.0,5715500,807
34,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3300.0,236100,779
35,402A,アクセルスペースホールディングス,516.0,1477800,748
36,4592,サンバイオ,1018.0,731300,729
37,4833,Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,70.0,9441400,668
38,446A,ノースサンド,1958.0,336300,654
39,7794,イーディーピー,1006.0,665200,646
40,7409,ＡｅｒｏＥｄｇｅ,1547.0,360300,548
41,325A,ＴＥＮＴＩＡＬ,1786.0,283400,504
42,4419,Ｆｉｎａｔｅｘｔホールディングス,1358.0,358600,486
43,6521,オキサイド,3390.0,145900,484
44,4894,クオリプス,5490.0,87000,467
45,4425,Ｋｕｄａｎ,1404.0,340700,464
46,5537,ＡｌｂａＬｉｎｋ,3030.0,147200,446
47,4165,プレイド,688.0,641200,446
48,5243,ｎｏｔｅ,2551.0,176000,445
49,4431,スマレジ,3415.0,126600,430
50,4258,網屋,4195.0,99800,423
51,3692,ＦＦＲＩセキュリティ,4950.0,79700,396
52,4593,ヘリオス,277.0,1413000,382
53,6574,コンヴァノ,119.0,3117000,374
54,299A,クラシル,1300.0,264700,344
55,3989,シェアリングテクノロジー,1570.0,219200,337
56,7356,Ｒｅｔｔｙ,125.0,2576100,337
57,218A,Ｌｉｂｅｒａｗａｒｅ,1081.0,299600,327
58,7047,ポート,2297.0,140800,325
59,4889,レナサイエンス,1356.0,232100,310
60,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,784.0,377800,298
61,523A,セイワホールディングス,1736.0,174800,298
62,3664,ＷＩＺＥ,30.0,9383500,271
63,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4115.0,61600,258
64,7803,ブシロード,404.0,642400,257
65,6045,レントラックス,2470.0,106900,254
66,5246,ＥＬＥＭＥＮＴＳ,828.0,296000,246
67,603A,アイ・グリッド・ソリューションズ,869.0,284700,246
68,7777,スリー・ディー・マトリックス,366.0,676300,245
69,421A,ムービン・ストラテジック・キャリア,3880.0,61300,239
70,4418,ＪＤＳＣ,1010.0,225400,229
71,150A,ＪＳＨ,724.0,308100,227
72,323A,フライヤー,404.0,537900,223
73,584A,ＬｉＮＫＸ,2666.0,80500,217
74,4199,ワンダープラネット,864.0,234400,215
75,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1568.0,132400,209
76,7376,ＢＣＣ,798.0,266700,202
77,4169,ＥＮＥＣＨＡＮＧＥ,290.0,717400,202
78,5574,ＡＢＥＪＡ,2740.0,73000,198
79,9348,ｉｓｐａｃｅ,428.0,453200,193
80,3558,ジェイドグループ,1815.0,106200,192
81,4377,ワンキャリア,2475.0,76900,191
82,4375,セーフィー,680.0,281600,190
83,296A,令和アカウンティング・ホールディングス,1124.0,165300,185
84,2986,ＬＡホールディングス,2830.0,63100,178
85,4563,アンジェス,39.0,4567800,175
86,336A,ダイナミックマッププラットフォーム,846.0,209300,173
87,4493,サイバーセキュリティクラウド,1910.0,88700,172
88,4393,バンク・オブ・イノベーション,5500.0,30900,171
89,6597,ＨＰＣシステムズ,3435.0,49800,169
90,7779,ＣＹＢＥＲＤＹＮＥ,233.0,721500,168
91,9270,バリュエンスホールディングス,2088.0,76900,162
92,5834,ＳＢＩリーシングサービス,2713.0,55500,151
93,2158,ＦＲＯＮＴＥＯ,642.0,225600,145
94,7352,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,360.0,399200,145
95,350A,デジタルグリッド,794.0,180500,141
96,9467,アルファポリス,1212.0,112900,136
97,9211,エフ・コード,1491.0,91200,136
98,190A,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ,73.0,1811100,134
99,479A,ＰＲＯＮＩ,1942.0,67500,132
100,4424,Ａｍａｚｉａ,332.0,384800,130
