順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,58090.0,28715100,1631939
2,9984,ソフトバンクグループ,6810.0,83731600,566409
3,6857,アドバンテスト,33920.0,9970300,331932
4,6976,太陽誘電,9403.0,34224400,312966
5,5803,フジクラ,5209.0,35034000,182634
6,8035,東京エレクトロン,52810.0,3237900,170497
7,4062,イビデン,20680.0,8211600,168880
8,6981,村田製作所,7525.0,22261900,162749
9,6920,レーザーテック,36320.0,4021300,144059
10,8306,三菱ＵＦＪフィナンシャル・グループ,3662.0,36327100,132507
11,7974,任天堂,7989.0,15081200,120503
12,9983,ファーストリテイリング,66810.0,1531300,101522
13,6146,ディスコ,53580.0,1624800,86942
14,5801,古河電気工業,4024.0,21595400,85575
15,6098,リクルートホールディングス,15850.0,4943400,77454
16,8316,三井住友フィナンシャルグループ,6901.0,10054500,69204
17,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,8821.0,7776300,68160
18,8411,みずほフィナンシャルグループ,8606.0,7413600,63640
19,5016,ＪＸ金属,3812.0,16408600,62599
20,7203,トヨタ自動車,2994.0,18691400,55713
21,7011,三菱重工業,3723.0,14299000,53135
22,5706,三井金属,24705.0,2049400,50556
23,6752,パナソニック　ホールディングス,4292.0,10594500,45751
24,6758,ソニーグループ,3640.0,11836100,42909
25,6861,キーエンス,76500.0,555000,42505
26,7013,ＩＨＩ,2663.5,15239800,40868
27,5802,住友電気工業,2111.5,19160700,40334
28,8766,東京海上ホールディングス,7794.0,4859800,37802
29,8001,伊藤忠商事,2283.0,16511700,37599
30,8058,三菱商事,4987.0,7541100,37575
31,9432,ＮＴＴ,175.2,213162900,37156
32,6501,日立製作所,5182.0,7143900,36894
33,4063,信越化学工業,5762.0,6121800,35182
34,7012,川崎重工業,2349.0,13956700,32603
35,3436,ＳＵＭＣＯ,3058.0,10656800,32497
36,6762,ＴＤＫ,2850.5,11413700,32305
37,8031,三井物産,5093.0,5770000,29458
38,7936,アシックス,4020.0,7153500,28834
39,6954,ファナック,5794.0,4887300,28145
40,9433,ＫＤＤＩ,3008.0,9201100,27546
41,1605,ＩＮＰＥＸ,3877.0,6720500,26283
42,4502,武田薬品工業,5657.0,4493300,25364
43,6723,ルネサスエレクトロニクス,3320.0,7687100,25324
44,8002,丸紅,5019.0,4958800,24943
45,6702,富士通,3788.0,6626700,24901
46,6367,ダイキン工業,20850.0,1177400,24573
47,8308,りそなホールディングス,2488.5,9814800,24303
48,7741,ＨＯＹＡ,23135.0,1049600,24214
49,6503,三菱電機,5095.0,4696600,23887
50,9501,東京電力ホールディングス,546.3,42620800,23738
51,6701,日本電気,4587.0,5198400,23543
52,5401,日本製鉄,690.6,34091100,23390
53,9434,ソフトバンク,243.2,90960300,22116
54,8136,サンリオ,1173.5,18779000,22024
55,8015,豊田通商,7430.0,2791000,20628
56,6330,東洋エンジニアリング,2839.0,7185800,20208
57,4519,中外製薬,6418.0,3141500,20054
58,5713,住友金属鉱山,10190.0,1973700,19993
59,6871,日本マイクロニクス,13620.0,1527800,19968
60,4004,レゾナック・ホールディングス,16005.0,1242100,19678
61,6966,三井ハイテック,940.0,20399300,19317
62,6971,京セラ,3469.0,5508300,18982
63,2914,日本たばこ産業,6614.0,2854700,18878
64,8591,オリックス,6084.0,3070100,18619
65,7735,ＳＣＲＥＥＮホールディングス,13040.0,1431600,18538
66,7267,本田技研工業,1634.5,11149300,18134
67,7832,バンダイナムコホールディングス,5236.0,3463100,18105
68,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4964.0,3648000,18101
69,5020,ＥＮＥＯＳホールディングス,1472.0,12119400,17862
70,6301,小松製作所,7389.0,2416600,17780
71,4661,オリエンタルランド,3173.0,5453000,17234
72,8053,住友商事,1812.0,9425700,17059
73,6506,安川電機,4432.0,3785700,16661
74,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,5330.0,3090500,16465
75,9104,商船三井,6980.0,2340300,16428
76,5108,ブリヂストン,3778.0,4329700,16294
77,7182,ゆうちょ銀行,3299.0,4898500,16112
78,9101,日本郵船,7198.0,2203600,15929
79,4578,大塚ホールディングス,11465.0,1377300,15835
80,1812,鹿島建設,4987.0,3120500,15556
81,9107,川崎汽船,3300.0,4493600,14955
82,7453,良品計画,3972.0,3712200,14712
83,6594,ニデック,2737.0,5442500,14658
84,3382,セブン＆アイ・ホールディングス,2016.0,7172100,14462
85,8309,三井住友トラストグループ,1757.5,8236700,14411
86,8802,三菱地所,3642.0,3900000,14234
87,1803,清水建設,2391.5,5841300,14005
88,8267,イオン,1363.0,10190600,13912
89,8750,第一ライフグループ,1833.0,7604300,13874
90,6963,ローム,4844.0,2862100,13761
91,2802,味の素,5035.0,2722600,13696
92,8630,ＳＯＭＰＯホールディングス,6648.0,2065900,13659
93,6273,ＳＭＣ,67680.0,200200,13583
94,8604,野村ホールディングス,1666.0,8062600,13368
95,4543,テルモ,2235.0,5919800,13166
96,6902,デンソー,1885.0,6994800,13165
97,4503,アステラス製薬,2227.0,5918400,13155
98,3110,日東紡績,2955.0,4467000,13145
99,9503,関西電力,2957.0,4415000,13138
100,8801,三井不動産,1484.0,8822400,13096
