順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,70500.0,39377200,2879380
2,6976,太陽誘電,15655.0,35796800,603611
3,8035,東京エレクトロン,61830.0,7924500,499317
4,6981,村田製作所,8650.0,53014000,482908
5,9984,ソフトバンクグループ,6461.0,65333800,422071
6,5803,フジクラ,4194.0,54543200,230107
7,6857,アドバンテスト,25235.0,8322300,211545
8,8306,三菱ＵＦＪフィナンシャル・グループ,3183.0,60312600,194799
9,5801,古河電気工業,41040.0,4182300,175945
10,4062,イビデン,17400.0,8111500,143895
11,6920,レーザーテック,40650.0,3439100,142902
12,8316,三井住友フィナンシャルグループ,6227.0,21813600,137085
13,7974,任天堂,7215.0,17297100,124123
14,6146,ディスコ,70060.0,1496600,106661
15,5802,住友電気工業,10630.0,9193400,100322
16,8411,みずほフィナンシャルグループ,7614.0,12418200,95552
17,6723,ルネサスエレクトロニクス,4308.0,18059400,77659
18,5706,三井金属,36980.0,1978700,74458
19,6501,日立製作所,4784.0,15252700,73849
20,9983,ファーストリテイリング,79130.0,926200,72963
21,7203,トヨタ自動車,2814.0,25839700,72618
22,6098,リクルートホールディングス,11380.0,6072500,69374
23,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,7835.0,8226000,66384
24,7011,三菱重工業,3578.0,17683400,63671
25,7735,ＳＣＲＥＥＮホールディングス,12980.0,4607000,61002
26,6762,ＴＤＫ,3640.0,15871800,58448
27,3436,ＳＵＭＣＯ,3200.0,17073800,54450
28,6758,ソニーグループ,3385.0,15986300,54101
29,6752,パナソニック　ホールディングス,3756.0,14321600,54047
30,6503,三菱電機,5572.0,9152600,51116
31,4063,信越化学工業,6695.0,7626000,50856
32,5016,ＪＸ金属,3392.0,14610300,50006
33,8058,三菱商事,4615.0,10613300,49214
34,6954,ファナック,6763.0,6944300,47278
35,4004,レゾナック・ホールディングス,15335.0,2931600,45913
36,6861,キーエンス,72890.0,612800,44612
37,7012,川崎重工業,2859.5,15333800,44465
38,8766,東京海上ホールディングス,7406.0,5719700,42543
39,6963,ローム,4739.0,8676900,42319
40,7013,ＩＨＩ,2439.5,16867900,41464
41,9432,ＮＴＴ,149.0,257004800,38088
42,6506,安川電機,5988.0,5702100,34489
43,3110,日東紡績,17840.0,1957300,34468
44,7220,武蔵精密工業,5390.0,4924200,28229
45,5713,住友金属鉱山,7844.0,3560800,27955
46,8053,住友商事,6338.0,4365900,27861
47,6971,京セラ,3557.0,7687500,27454
48,8031,三井物産,4849.0,5402000,26236
49,8308,りそなホールディングス,2139.0,11797200,25364
50,6702,富士通,3362.0,7280000,24448
51,8001,伊藤忠商事,1855.5,13105600,24272
52,6701,日本電気,4010.0,6012200,23962
53,8309,三井住友トラストグループ,5918.0,3968400,23622
54,8002,丸紅,4795.0,4912100,23574
55,7741,ＨＯＹＡ,25710.0,894600,22891
56,9433,ＫＤＤＩ,2752.0,8374500,22872
57,7182,ゆうちょ銀行,3177.0,7149700,22843
58,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4597.0,4882400,22541
59,2914,日本たばこ産業,6164.0,3626400,22283
60,4519,中外製薬,7560.0,2962000,22193
61,7267,本田技研工業,1437.5,15411000,22083
62,7936,アシックス,4380.0,4962800,22080
63,8801,三井不動産,1546.5,14131200,21691
64,8802,三菱地所,4162.0,5211500,21488
65,6965,浜松ホトニクス,2368.5,8846200,21197
66,4502,武田薬品工業,5070.0,4145900,20971
67,6367,ダイキン工業,23300.0,870800,20275
68,4568,第一三共,2487.5,8162700,20200
69,8750,第一ライフグループ,1732.0,11528200,20115
70,8591,オリックス,6167.0,3177200,19746
71,6779,日本電波工業,4270.0,4409100,19645
72,6526,ソシオネクスト,2302.5,8261900,19329
73,9101,日本郵船,5566.0,3425200,19126
74,4901,富士フイルムホールディングス,3521.0,5363300,18869
75,9107,川崎汽船,2596.0,6951200,18291
76,6361,荏原製作所,5265.0,3427500,18128
77,8136,サンリオ,887.4,20218600,17707
78,6504,富士電機,13270.0,1324900,17689
79,6301,小松製作所,6568.0,2663800,17543
80,8795,Ｔ＆Ｄホールディングス,4686.0,3640400,17378
81,5838,楽天銀行,4762.0,3572000,17165
82,8630,ＳＯＭＰＯホールディングス,6146.0,2671600,16535
83,6178,日本郵政,2205.0,7432300,16431
84,1605,ＩＮＰＥＸ,3483.0,4697200,16390
85,8830,住友不動産,3490.0,4598000,15909
86,4661,オリエンタルランド,2292.5,7004500,15862
87,6273,ＳＭＣ,61840.0,252700,15483
88,9434,ソフトバンク,214.8,72504400,15481
89,9104,商船三井,5689.0,2711600,15444
90,5344,ＭＡＲＵＷＡ,64680.0,232600,15312
91,8015,豊田通商,6092.0,2496400,15189
92,8303,ＳＢＩ新生銀行,1445.0,10033100,14989
93,2802,味の素,4729.0,3146800,14894
94,7453,良品計画,3647.0,4055800,14719
95,4578,大塚ホールディングス,10265.0,1409700,14453
96,6479,ミネベアミツミ,4396.0,3205000,14332
97,6902,デンソー,1882.5,7457200,14076
98,6754,アンリツ,3834.0,3653900,14043
99,5108,ブリヂストン,3417.0,3984100,13620
100,9501,東京電力ホールディングス,512.2,26553800,13612
