順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,3103,ユニチカ,1437.0,19157300,28480
2,3350,メタプラネット,300.0,45273600,13639
3,6890,フェローテック,8880.0,975500,8837
4,4440,ヴィッツ,1838.0,4957700,8459
5,6834,精工技研,5040.0,1386400,7113
6,7014,名村造船所,4485.0,1512600,6763
7,4667,アイサンテクノロジー,3145.0,2192600,6387
8,6227,ＡＩメカテック,5890.0,884300,5405
9,7564,ワークマン,5980.0,749200,4506
10,8918,ランド,11.0,375090100,3787
11,1407,ウエストホールディングス,2404.0,1418500,3444
12,6855,日本電子材料,6040.0,536400,3255
13,2702,日本マクドナルドホールディングス,8170.0,370500,3025
14,4716,日本オラクル,9177.0,298000,2744
15,5985,サンコール,2050.0,1161000,2384
16,3083,スターシーズ,1247.0,1791100,2119
17,6203,豊和工業,1498.0,1204400,1845
18,8508,Ｊトラスト,753.0,2245000,1700
19,4420,イーソル,829.0,2031900,1688
20,6524,湖北工業,4830.0,323500,1593
21,6366,千代田化工建設,709.0,2037900,1454
22,7906,ヨネックス,2564.0,557700,1441
23,4970,東洋合成工業,10480.0,133900,1416
24,6946,日本アビオニクス,5680.0,242800,1362
25,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,18650.0,72000,1355
26,2782,セリア,4440.0,300900,1327
27,4107,伊勢化学工業,4200.0,296800,1250
28,6862,ミナトホールディングス,3655.0,322800,1150
29,4966,上村工業,19580.0,53300,1041
30,3549,クスリのアオキホールディングス,4046.0,252500,1021
31,4816,東映アニメーション,3015.0,335500,1016
32,6016,ジャパンエンジンコーポレーション,10580.0,89400,946
33,2354,ＹＥ　ＤＩＧＩＴＡＬ,1336.0,681500,928
34,2780,コメ兵ホールディングス,4960.0,170500,852
35,3907,シリコンスタジオ,1982.0,412300,815
36,6897,ツインバード,702.0,1105500,797
37,7716,ナカニシ,3100.0,251500,787
38,8912,エリアクエスト,170.0,4381800,775
39,3891,ニッポン高度紙工業,6230.0,118400,749
40,6627,テラプローブ,10720.0,68000,737
41,287A,黒田グループ,1189.0,613700,732
42,5161,西川ゴム工業,3700.0,195600,730
43,9425,ＲｅＹｕｕ　Ｊａｐａｎ,257.0,2321800,640
44,6736,サン電子,8890.0,68800,628
45,6960,フクダ電子,12190.0,51100,627
46,2805,エスビー食品,7080.0,86500,614
47,4972,綜研化学,4170.0,147700,614
48,9610,ウィルソン・ラーニング　ワールドワイド,123.0,4629400,608
49,4840,トライアイズ,753.0,780400,605
50,6072,地盤ネットホールディングス,1009.0,579000,593
51,6570,共和コーポレーション,4025.0,146200,592
52,6998,日本タングステン,3545.0,169300,590
53,8117,中央自動車工業,2223.0,260400,576
54,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,67.0,8444900,575
55,7287,日本精機,2715.0,208900,570
56,6327,北川精機,3010.0,184300,559
57,9436,沖縄セルラー電話,4145.0,121300,502
58,8572,アコム,483.8,991300,480
59,6145,ＮＩＴＴＯＫＵ,2412.0,196400,477
60,1965,テクノ菱和,6740.0,67800,462
61,6677,エスケーエレクトロニクス,3200.0,142800,459
62,7018,内海造船,12040.0,35300,427
63,7743,シード,792.0,528400,418
64,1723,日本電技,2342.0,177500,416
65,3222,ユナイテッド・スーパーマーケット・ホールディングス,828.0,493100,407
66,4746,東計電算,7040.0,55200,389
67,6023,ダイハツインフィニアース,2991.0,124300,374
68,4222,児玉化学工業,672.0,552100,374
69,5013,ユシロ,2882.0,123900,360
70,7177,ＧＭＯフィナンシャルホールディングス,1165.0,303700,360
71,5724,アサカ理研,3025.0,111300,342
72,255A,ジーエルテクノホールディングス,5000.0,65900,333
73,3449,テクノフレックス,3725.0,85400,320
74,7162,アストマックス,308.0,1025800,315
75,3825,リミックスポイント,228.0,1332300,304
76,4293,セプテーニ・ホールディングス,527.0,573500,303
77,6226,守谷輸送機工業,2125.0,137800,297
78,3399,丸千代山岡家,3935.0,74300,294
79,8995,誠建設工業,1565.0,185600,291
80,4320,ＣＥホールディングス,1648.0,176400,291
81,7711,助川電気工業,4950.0,56800,285
82,2484,出前館,162.0,1688700,284
83,7279,ハイレックスコーポレーション,2614.0,107800,283
84,2962,テクニスコ,1469.0,190300,279
85,6838,多摩川ホールディングス,1480.0,188100,279
86,4499,Ｓｐｅｅｅ,2309.0,116300,273
87,7480,スズデン,3450.0,78400,272
88,2705,大戸屋ホールディングス,10060.0,27000,271
89,3168,ＭＥＲＦ,1278.0,207700,270
90,604A,ビーエイブル,1067.0,247600,265
91,7746,岡本硝子,755.0,349700,265
92,8789,フィンテック　グローバル,162.0,1617900,264
93,6337,テセック,3415.0,74300,259
94,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,3345.0,76100,257
95,3850,エヌ・ティ・ティ・データ・イントラマート,3825.0,67600,256
96,3131,シンデン・ハイテックス,6110.0,40100,248
97,146A,コロンビア・ワークス,3400.0,70700,241
98,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,5550.0,42900,239
99,7354,ダイレクトマーケティングミックス,393.0,599100,239
100,6125,岡本工作機械製作所,4590.0,51600,238
