順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,6890,フェローテック,9090.0,1429500,12823
2,3350,メタプラネット,248.0,42638200,10711
3,6327,北川精機,6130.0,1057100,6148
4,6855,日本電子材料,7330.0,735600,5473
5,2702,日本マクドナルドホールディングス,7680.0,597000,4633
6,4935,リベルタ,365.0,12750500,4528
7,8918,ランド,10.0,356812100,3568
8,6834,精工技研,23310.0,134400,3190
9,7014,名村造船所,3800.0,702400,2685
10,7564,ワークマン,5980.0,391300,2329
11,3103,ユニチカ,934.0,2309300,2187
12,4716,日本オラクル,8680.0,226300,1964
13,1407,ウエストホールディングス,2151.0,789500,1758
14,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,20790.0,82200,1755
15,6366,千代田化工建設,685.0,2034400,1404
16,4966,上村工業,24740.0,54000,1348
17,5985,サンコール,1569.0,860900,1347
18,6627,テラプローブ,12160.0,107200,1333
19,3891,ニッポン高度紙工業,8010.0,161500,1316
20,3549,クスリのアオキホールディングス,3681.0,309900,1149
21,6336,石井表記,2003.0,520000,1048
22,4816,東映アニメーション,2699.0,381200,1028
23,3449,テクノフレックス,6340.0,147600,946
24,6946,日本アビオニクス,4945.0,170400,843
25,6668,アドテック　プラズマ　テクノロジー,3740.0,220400,831
26,7906,ヨネックス,2445.0,327200,802
27,1909,日本ドライケミカル,3690.0,215600,796
28,2782,セリア,3625.0,216800,783
29,6203,豊和工業,1641.0,468300,767
30,6469,放電精密加工研究所,2903.0,249700,737
31,6072,地盤ネットホールディングス,1048.0,680400,702
32,4107,伊勢化学工業,3775.0,183100,696
33,6125,岡本工作機械製作所,5450.0,117900,632
34,6524,湖北工業,4630.0,129000,605
35,8572,アコム,480.0,1210100,584
36,287A,黒田グループ,1109.0,516200,578
37,8508,Ｊトラスト,822.0,652100,535
38,4970,東洋合成工業,15420.0,33100,517
39,6016,ジャパンエンジンコーポレーション,7980.0,61100,494
40,7716,ナカニシ,3030.0,159900,485
41,5161,西川ゴム工業,3115.0,153000,477
42,6227,ＡＩメカテック,6790.0,69800,474
43,4446,Ｌｉｎｋ－Ｕグループ,845.0,540900,469
44,255A,ジーエルテクノホールディングス,6190.0,74600,461
45,9425,ＲｅＹｕｕ　Ｊａｐａｎ,253.0,1850400,457
46,6993,大黒屋ホールディングス,86.0,5259300,449
47,3299,ムゲンエステート,1971.0,201700,397
48,6960,フクダ電子,11230.0,35000,397
49,1723,日本電技,2269.0,171800,395
50,6492,岡野バルブ製造,16900.0,22200,384
51,6736,サン電子,9870.0,36100,369
52,6356,日本ギア工業,1500.0,244500,363
53,3222,ユナイテッド・スーパーマーケット・ホールディングス,821.0,423800,348
54,5013,ユシロ,3355.0,105600,345
55,7177,ＧＭＯフィナンシャルホールディングス,1067.0,324700,345
56,6629,テクノホライゾン,1041.0,328600,339
57,1822,大豊建設,820.0,407400,336
58,5367,ニッカトー,1267.0,253300,327
59,3611,マツオカコーポレーション,2654.0,116100,311
60,4992,北興化学工業,2082.0,145300,303
61,254A,ＡＩフュージョンキャピタルグループ,1299.0,233200,302
62,2780,コメ兵ホールディングス,5230.0,56000,294
63,9436,沖縄セルラー電話,3745.0,77800,293
64,9369,キユーソー流通システム,3255.0,88800,291
65,6838,多摩川ホールディングス,1542.0,184900,287
66,9941,太洋物産,1549.0,191300,287
67,7711,助川電気工業,4730.0,59300,281
68,6023,ダイハツインフィニアース,2628.0,102900,271
69,3825,リミックスポイント,204.0,1313400,268
70,7746,岡本硝子,777.0,341600,266
71,4420,イーソル,849.0,311600,265
72,3733,ソフトウェア・サービス,11130.0,23100,258
73,6994,指月電機製作所,1150.0,221200,257
74,2962,テクニスコ,1280.0,195200,255
75,1965,テクノ菱和,6280.0,38600,244
76,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,6170.0,39000,241
77,3856,Ａｂａｌａｎｃｅ,532.0,434700,237
78,7719,東京衡機,455.0,505400,234
79,2805,エスビー食品,5810.0,40100,234
80,4293,セプテーニ・ホールディングス,504.0,464100,232
81,1948,弘電社,11410.0,20100,229
82,146A,コロンビア・ワークス,3270.0,68900,226
83,2329,東北新社,500.0,447500,224
84,6145,ＮＩＴＴＯＫＵ,2835.0,77500,222
85,6659,メディアリンクス,58.0,3785500,217
86,3810,サイバーステップホールディングス,201.0,1093800,217
87,7279,ハイレックスコーポレーション,2128.0,100000,213
88,6862,ミナトホールディングス,2044.0,99900,205
89,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,143.0,1435500,204
90,8914,エリアリンク,864.0,236900,204
91,9854,愛眼,318.0,652300,203
92,4238,ミライアル,1830.0,110200,201
93,6226,守谷輸送機工業,2290.0,84800,197
94,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,61.0,3377300,195
95,6656,インスペック,1236.0,154800,194
96,3444,菊池製作所,1014.0,187200,191
97,4673,川崎地質,5010.0,37700,189
98,4972,綜研化学,3515.0,52300,185
99,3421,稲葉製作所,1762.0,102700,181
100,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,3300.0,53800,177
