順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,72500.0,36726500,2628894
2,9984,ソフトバンクグループ,8541.0,100911200,828948
3,6981,村田製作所,10490.0,65355400,677660
4,6976,太陽誘電,16060.0,39686800,619307
5,5803,フジクラ,4677.0,51636800,242421
6,4062,イビデン,21795.0,10076600,224401
7,5801,古河電気工業,52130.0,3786600,198910
8,6857,アドバンテスト,25675.0,7366500,189253
9,8035,東京エレクトロン,53060.0,3167500,170076
10,6762,ＴＤＫ,4104.0,30179600,125169
11,7203,トヨタ自動車,2905.5,37687200,109849
12,7011,三菱重工業,3636.0,29085300,106958
13,8306,三菱ＵＦＪフィナンシャル・グループ,3023.0,34763500,104952
14,5802,住友電気工業,13180.0,7994500,104189
15,5706,三井金属,53840.0,1864800,100716
16,3436,ＳＵＭＣＯ,4372.0,22117600,94124
17,6920,レーザーテック,38380.0,2395600,92604
18,6098,リクルートホールディングス,10900.0,7812600,86667
19,6146,ディスコ,63760.0,1314400,84154
20,4063,信越化学工業,7793.0,10529700,81938
21,9983,ファーストリテイリング,80510.0,961300,77830
22,6758,ソニーグループ,3542.0,21486100,76203
23,6501,日立製作所,5126.0,13201200,67953
24,8316,三井住友フィナンシャルグループ,5861.0,10894000,63989
25,6503,三菱電機,6088.0,10106300,63288
26,6723,ルネサスエレクトロニクス,4417.0,13621100,60535
27,6702,富士通,3650.0,16235900,59036
28,3110,日東紡績,24240.0,2422400,58827
29,7974,任天堂,7163.0,7981200,57541
30,7220,武蔵精密工業,9310.0,5850900,57522
31,8411,みずほフィナンシャルグループ,7185.0,7629100,54873
32,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,7595.0,6869200,53804
33,8058,三菱商事,4921.0,10926000,53753
34,5016,ＪＸ金属,3822.0,13202300,50988
35,6701,日本電気,4369.0,10985200,47946
36,4004,レゾナック・ホールディングス,18430.0,2493800,45961
37,6954,ファナック,8081.0,5580100,45184
38,8766,東京海上ホールディングス,7108.0,6348000,45067
39,6861,キーエンス,80220.0,554800,44509
40,7013,ＩＨＩ,2694.0,15804600,42639
41,9432,ＮＴＴ,148.0,283981300,42186
42,8031,三井物産,5033.0,8097900,40882
43,6963,ローム,5182.0,7294500,38282
44,6752,パナソニック　ホールディングス,3595.0,10463800,37884
45,8136,サンリオ,932.5,39802900,36703
46,8001,伊藤忠商事,1879.5,18077500,33972
47,6526,ソシオネクスト,2862.0,11879500,33521
48,8002,丸紅,4918.0,6717400,32927
49,4502,武田薬品工業,4881.0,6637600,32542
50,7012,川崎重工業,2959.5,10205600,30615
51,4307,野村総合研究所,5224.0,5596800,29647
52,6971,京セラ,3538.0,8418100,29535
53,6506,安川電機,7140.0,4066500,29356
54,5401,日本製鉄,549.6,50529400,27786
55,2914,日本たばこ産業,6068.0,4385200,26684
56,6594,ニデック,2899.0,9153500,26172
57,2802,味の素,5380.0,4772200,25479
58,8053,住友商事,6982.0,3634700,25427
59,1605,ＩＮＰＥＸ,3416.0,7288600,25131
60,6367,ダイキン工業,23630.0,1044300,24834
61,4392,ＦＩＧ,2015.0,12039900,24008
62,9433,ＫＤＤＩ,2684.0,8764400,23619
63,4543,テルモ,2345.5,9849600,23133
64,7267,本田技研工業,1402.0,16225900,22687
65,7741,ＨＯＹＡ,26440.0,841300,22352
66,4519,中外製薬,7664.0,2884200,22194
67,6301,小松製作所,6470.0,3393600,22023
68,3687,フィックスターズ,2570.0,8156200,21415
69,8801,三井不動産,1478.5,13722800,20580
70,4901,富士フイルムホールディングス,3381.0,6094800,20510
71,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4298.0,4770700,20465
72,5838,楽天銀行,4498.0,4538600,20150
73,4568,第一三共,2619.0,7616200,20036
74,6997,日本ケミコン,5620.0,3649900,19741
75,6273,ＳＭＣ,66520.0,291900,19614
76,8591,オリックス,6205.0,3155300,19575
77,7751,キヤノン,4328.0,4484600,19286
78,4980,デクセリアルズ,4542.0,4231800,18663
79,6779,日本電波工業,3815.0,4932400,18495
80,6504,富士電機,15560.0,1182100,18478
81,6361,荏原製作所,5730.0,3179100,18303
82,9412,スカパーＪＳＡＴ,3950.0,4509300,18256
83,9501,東京電力ホールディングス,558.9,32028700,17754
84,8267,イオン,1352.5,12942000,17532
85,7182,ゆうちょ銀行,3009.0,5804200,17465
86,7701,島津製作所,3944.0,4408000,17422
87,9107,川崎汽船,2585.0,6611100,17092
88,6787,メイコー,38550.0,436500,17082
89,6479,ミネベアミツミ,4721.0,3650800,17057
90,5713,住友金属鉱山,8989.0,1886300,17055
91,9434,ソフトバンク,216.1,76795100,16586
92,8630,ＳＯＭＰＯホールディングス,5906.0,2798500,16528
93,9101,日本郵船,5275.0,3036200,16043
94,6532,ベイカレント,6048.0,2585600,15740
95,7201,日産自動車,375.4,41669800,15609
96,7735,ＳＣＲＥＥＮホールディングス,10875.0,1394400,15309
97,7453,良品計画,3676.0,4148700,15246
98,4503,アステラス製薬,2174.0,6914400,15051
99,8604,野村ホールディングス,1298.5,11559600,14949
100,8309,三井住友トラストグループ,5468.0,2643900,14529
