順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,57150.0,53235400,3170748
2,5803,フジクラ,5902.0,75702500,465146
3,9984,ソフトバンクグループ,5830.0,53888100,324825
4,6976,太陽誘電,9991.0,24503400,257175
5,6981,村田製作所,7496.0,31992000,249685
6,6857,アドバンテスト,35860.0,6670300,243928
7,8035,東京エレクトロン,56380.0,3784600,218048
8,5801,古河電気工業,4368.0,43304600,193649
9,4062,イビデン,20875.0,7412500,159204
10,8306,三菱ＵＦＪフィナンシャル・グループ,3654.0,29977100,110197
11,6920,レーザーテック,37020.0,2764200,104350
12,7011,三菱重工業,4370.0,20536800,89865
13,5016,ＪＸ金属,3814.0,21703700,85950
14,9983,ファーストリテイリング,75010.0,1044400,78850
15,5802,住友電気工業,2419.5,28574300,71057
16,7974,任天堂,8760.0,8133300,70767
17,6146,ディスコ,62350.0,1108800,70200
18,8411,みずほフィナンシャルグループ,8531.0,8030300,68800
19,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,8660.0,7475600,67045
20,5706,三井金属,30060.0,2140600,66538
21,6501,日立製作所,5514.0,11545800,63687
22,8316,三井住友フィナンシャルグループ,6900.0,8906200,61863
23,7203,トヨタ自動車,3022.0,17285000,52039
24,6723,ルネサスエレクトロニクス,3807.0,13196200,51615
25,3436,ＳＵＭＣＯ,3788.0,12981000,51277
26,6752,パナソニック　ホールディングス,4552.0,10305300,47796
27,6098,リクルートホールディングス,16020.0,2941200,47487
28,6758,ソニーグループ,3718.0,12306200,45827
29,6861,キーエンス,84130.0,480600,40955
30,4004,レゾナック・ホールディングス,16975.0,2285100,39656
31,2914,日本たばこ産業,6932.0,5685000,39572
32,9104,商船三井,6881.0,5085300,34871
33,6701,日本電気,4650.0,7337800,34483
34,7735,ＳＣＲＥＥＮホールディングス,13695.0,2418500,33865
35,4063,信越化学工業,6242.0,5242300,32982
36,6954,ファナック,6285.0,5128500,32678
37,9101,日本郵船,6784.0,4793600,32244
38,8766,東京海上ホールディングス,7371.0,4322400,31999
39,5401,日本製鉄,693.6,43939600,30249
40,7012,川崎重工業,2860.0,10456600,30211
41,9432,ＮＴＴ,160.4,188431900,30126
42,7013,ＩＨＩ,2987.5,9797900,29602
43,8136,サンリオ,1194.0,24214800,29029
44,7936,アシックス,4897.0,5634600,28162
45,5713,住友金属鉱山,9893.0,2770200,27945
46,8058,三菱商事,4778.0,5791600,27558
47,4392,ＦＩＧ,1325.0,21367600,27387
48,7267,本田技研工業,1713.0,15929000,27096
49,4502,武田薬品工業,5702.0,4655200,26387
50,3110,日東紡績,3210.0,7569100,24892
51,6361,荏原製作所,5335.0,4634300,24765
52,8308,りそなホールディングス,2500.0,9724500,24529
53,7182,ゆうちょ銀行,3332.0,7287600,24291
54,6762,ＴＤＫ,3139.0,7386800,23480
55,6503,三菱電機,6031.0,3848700,23464
56,6871,日本マイクロニクス,14750.0,1491400,22596
57,9107,川崎汽船,3141.0,6940200,21894
58,6273,ＳＭＣ,75200.0,289700,21867
59,6506,安川電機,5171.0,4038000,21319
60,6702,富士通,3601.0,5871100,21257
61,2802,味の素,5535.0,3822900,21097
62,3778,さくらインターネット,4300.0,5024600,20784
63,8630,ＳＯＭＰＯホールディングス,6740.0,3072300,20616
64,8031,三井物産,4873.0,4142700,20147
65,9433,ＫＤＤＩ,2854.0,7077400,20096
66,6367,ダイキン工業,21115.0,937300,19879
67,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4985.0,3888200,19272
68,4755,楽天グループ,772.7,24378100,19116
69,8591,オリックス,6295.0,3021600,19106
70,8001,伊藤忠商事,2000.5,9270300,18515
71,4901,富士フイルムホールディングス,3182.0,5627100,18015
72,1605,ＩＮＰＥＸ,3900.0,4635200,17946
73,9501,東京電力ホールディングス,524.5,33341900,17617
74,3659,ネクソン,3002.0,5782200,17322
75,6963,ローム,5040.0,3307200,17119
76,6971,京セラ,3799.0,4362400,16578
77,6301,小松製作所,7168.0,2310200,16519
78,9434,ソフトバンク,234.0,65486500,15332
79,6728,アルバック,7817.0,1916600,15254
80,8309,三井住友トラストグループ,1734.0,8745700,15250
81,8267,イオン,1351.5,11253000,15153
82,8801,三井不動産,1444.5,10448800,15072
83,6315,ＴＯＷＡ,2430.0,5977700,15048
84,4519,中外製薬,6847.0,2180500,14951
85,4543,テルモ,2578.0,5733700,14802
86,8002,丸紅,4938.0,2955500,14571
87,7532,パン・パシフィック・インターナショナルホールディングス,915.5,15874400,14548
88,7741,ＨＯＹＡ,26290.0,552200,14539
89,4661,オリエンタルランド,2881.0,5075100,14517
90,8750,第一ライフグループ,1841.5,7596900,14013
91,5108,ブリヂストン,4074.0,3413300,13884
92,3382,セブン＆アイ・ホールディングス,2031.5,6780000,13720
93,8802,三菱地所,3601.0,3759300,13596
94,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,5806.0,2275700,13112
95,7751,キヤノン,4500.0,2909800,13097
96,2502,アサヒグループホールディングス,1649.0,7858800,13013
97,6330,東洋エンジニアリング,2488.0,5146900,12930
98,8053,住友商事,1757.5,7133800,12540
99,6324,ハーモニック・ドライブ・システムズ,5960.0,2056800,12531
100,6902,デンソー,1933.5,6398800,12321
