順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,6203,豊和工業,2844.0,16738800,44144
2,4440,ヴィッツ,2624.0,5767900,16305
3,7014,名村造船所,4580.0,2414400,10970
4,6890,フェローテック,8620.0,1125100,9732
5,4667,アイサンテクノロジー,3635.0,2468400,8978
6,6208,石川製作所,1855.0,4046700,7681
7,6227,ＡＩメカテック,5800.0,1096800,6521
8,3103,ユニチカ,1470.0,4309200,6286
9,6834,精工技研,5090.0,752600,3862
10,2702,日本マクドナルドホールディングス,8030.0,445000,3579
11,6855,日本電子材料,6490.0,517600,3331
12,3350,メタプラネット,249.0,12541600,3103
13,9130,共栄タンカー,1713.0,1717900,3026
14,8918,ランド,10.0,282725000,2828
15,6336,石井表記,1560.0,1399700,2352
16,4274,細谷火工,1172.0,1882200,2292
17,2782,セリア,4660.0,482500,2260
18,4716,日本オラクル,8995.0,246700,2207
19,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,19020.0,105500,2018
20,7564,ワークマン,5670.0,306400,1730
21,8995,誠建設工業,2548.0,673200,1728
22,6366,千代田化工建設,693.0,2020500,1395
23,6862,ミナトホールディングス,4310.0,294200,1280
24,1407,ウエストホールディングス,2220.0,573600,1263
25,4816,東映アニメーション,3045.0,406000,1228
26,6016,ジャパンエンジンコーポレーション,10830.0,108800,1186
27,5985,サンコール,2120.0,540500,1148
28,4970,東洋合成工業,9700.0,116500,1128
29,9436,沖縄セルラー電話,4310.0,256200,1107
30,6946,日本アビオニクス,6240.0,174600,1076
31,9425,ＲｅＹｕｕ　Ｊａｐａｎ,263.0,3943000,1047
32,3549,クスリのアオキホールディングス,4000.0,259900,1042
33,6327,北川精機,2909.0,334500,977
34,4966,上村工業,18770.0,52000,975
35,6524,湖北工業,4860.0,200400,967
36,6960,フクダ電子,11670.0,77300,893
37,4320,ＣＥホールディングス,1646.0,538500,887
38,4107,伊勢化学工業,3830.0,221700,848
39,3891,ニッポン高度紙工業,6200.0,133600,826
40,9115,明海グループ,1100.0,705300,814
41,7906,ヨネックス,2385.0,337800,809
42,6627,テラプローブ,10600.0,72600,766
43,3399,丸千代山岡家,3820.0,197800,761
44,7716,ナカニシ,2954.0,250900,740
45,1783,ｆａｎｔａｓｉｓｔａ,78.0,9675900,719
46,8508,Ｊトラスト,761.0,878200,666
47,2780,コメ兵ホールディングス,4365.0,144000,632
48,8572,アコム,484.3,1286500,620
49,6072,地盤ネットホールディングス,1114.0,534600,583
50,2805,エスビー食品,7450.0,78100,579
51,8117,中央自動車工業,2090.0,277500,578
52,4222,児玉化学工業,648.0,835800,543
53,2354,ＹＥ　ＤＩＧＩＴＡＬ,1329.0,395300,521
54,287A,黒田グループ,1126.0,462800,519
55,4174,アピリッツ,1045.0,501100,510
56,6356,日本ギア工業,1213.0,394600,494
57,604A,ビーエイブル,1175.0,417500,493
58,1723,日本電技,2485.0,191600,479
59,6838,多摩川ホールディングス,1526.0,312100,471
60,6023,ダイハツインフィニアース,3160.0,148400,466
61,5161,西川ゴム工業,3470.0,132500,458
62,7709,クボテック,67.0,5200600,438
63,7287,日本精機,2609.0,166500,432
64,3907,シリコンスタジオ,2116.0,203100,429
65,7018,内海造船,12680.0,29900,382
66,1965,テクノ菱和,6970.0,54300,377
67,3083,スターシーズ,1244.0,292000,364
68,4350,メディカルシステムネットワーク,502.0,738400,363
69,6736,サン電子,9690.0,37200,357
70,6226,守谷輸送機工業,2153.0,166300,354
71,4651,サニックスホールディングス,253.0,1349100,350
72,2962,テクニスコ,1768.0,199700,346
73,3449,テクノフレックス,3955.0,85000,333
74,4420,イーソル,820.0,406100,333
75,8254,さいか屋,294.0,1060000,327
76,6840,ＡＫＩＢＡホールディングス,778.0,412300,320
77,7480,スズデン,3470.0,91600,318
78,146A,コロンビア・ワークス,3440.0,91700,317
79,6998,日本タングステン,3500.0,90000,314
80,7743,シード,792.0,387100,307
81,4026,神島化学工業,1560.0,186800,287
82,3222,ユナイテッド・スーパーマーケット・ホールディングス,843.0,337500,284
83,9082,大和自動車交通,2466.0,102000,283
84,3825,リミックスポイント,218.0,1265700,278
85,4746,東計電算,7150.0,38800,276
86,7746,岡本硝子,813.0,340900,275
87,6677,エスケーエレクトロニクス,3185.0,85600,272
88,3299,ムゲンエステート,1683.0,157300,266
89,5820,三ッ星,880.0,291800,262
90,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,3365.0,74900,253
91,6145,ＮＩＴＴＯＫＵ,2439.0,103800,251
92,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,66.0,3709400,248
93,5381,マイポックス,943.0,259600,245
94,8844,コスモスイニシア,1207.0,203700,244
95,7608,エスケイジャパン,878.0,279000,243
96,255A,ジーエルテクノホールディングス,4985.0,48800,241
97,3937,Ｕｂｉｃｏｍホールディングス,1136.0,211200,240
98,6570,共和コーポレーション,3260.0,69500,233
99,4293,セプテーニ・ホールディングス,506.0,446500,226
100,2330,フォーサイド,99.0,2197000,222
