順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,61880.0,39277100,2534149
2,6976,太陽誘電,12155.0,21347200,264409
3,6981,村田製作所,8538.0,28657300,247416
4,8035,東京エレクトロン,65950.0,3554800,238216
5,6857,アドバンテスト,30800.0,7493200,231956
6,9984,ソフトバンクグループ,5918.0,38653800,225038
7,8306,三菱ＵＦＪフィナンシャル・グループ,3750.0,58063100,216287
8,6920,レーザーテック,45130.0,3640900,165982
9,5803,フジクラ,4727.0,31624200,149565
10,6146,ディスコ,69410.0,1869000,131886
11,4062,イビデン,18075.0,7103200,128877
12,8411,みずほフィナンシャルグループ,8766.0,12807600,111780
13,8316,三井住友フィナンシャルグループ,7167.0,13222700,94664
14,5016,ＪＸ金属,3946.0,21195100,83005
15,7203,トヨタ自動車,2950.0,24503500,72000
16,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,9108.0,7478400,69075
17,9983,ファーストリテイリング,77090.0,877700,67894
18,3436,ＳＵＭＣＯ,3744.0,15702700,60367
19,4063,信越化学工業,6970.0,8507400,59716
20,7011,三菱重工業,3930.0,15068100,58763
21,7974,任天堂,7001.0,6759500,47013
22,7735,ＳＣＲＥＥＮホールディングス,16650.0,2716900,45849
23,5802,住友電気工業,2512.0,17118200,42899
24,6723,ルネサスエレクトロニクス,4199.0,9858100,41852
25,6501,日立製作所,4854.0,8471800,41039
26,6098,リクルートホールディングス,12355.0,3322700,40855
27,6758,ソニーグループ,3445.0,11688400,40163
28,8058,三菱商事,4916.0,7903600,38789
29,7012,川崎重工業,2781.0,13241200,36881
30,5801,古河電気工業,3513.0,10401200,36794
31,6861,キーエンス,72260.0,496200,35946
32,8766,東京海上ホールディングス,7958.0,4456900,35580
33,7013,ＩＨＩ,2889.0,12137600,34996
34,2914,日本たばこ産業,6369.0,5393800,34616
35,6506,安川電機,5335.0,6236600,33331
36,6752,パナソニック　ホールディングス,4016.0,8184700,33085
37,8031,三井物産,4970.0,5978000,29584
38,9432,ＮＴＴ,149.7,180246900,27050
39,5706,三井金属,33900.0,792100,26896
40,5401,日本製鉄,607.8,43422300,26299
41,5713,住友金属鉱山,7902.0,3238300,25494
42,6367,ダイキン工業,24115.0,1049600,25358
43,6701,日本電気,4240.0,5850900,24825
44,8308,りそなホールディングス,2350.0,10263800,24115
45,6954,ファナック,6938.0,3445500,23852
46,8750,第一ライフグループ,1905.5,12536900,23793
47,6503,三菱電機,5746.0,4022600,23056
48,8001,伊藤忠商事,1971.0,11485400,22653
49,8002,丸紅,5384.0,4058400,21758
50,7182,ゆうちょ銀行,3447.0,6325900,21751
51,4004,レゾナック・ホールディングス,15395.0,1371000,21261
52,8309,三井住友トラストグループ,6845.0,3083100,21067
53,6702,富士通,3244.0,6480900,21023
54,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4873.0,4195200,20356
55,3382,セブン＆アイ・ホールディングス,2080.0,9663000,19926
56,6762,ＴＤＫ,3116.0,6368500,19923
57,4519,中外製薬,7212.0,2609800,18867
58,7741,ＨＯＹＡ,24840.0,760000,18866
59,9433,ＫＤＤＩ,2870.5,6584200,18845
60,2802,味の素,5102.0,3647900,18800
61,6871,日本マイクロニクス,16370.0,1113200,18219
62,8591,オリックス,6617.0,2738100,18121
63,1605,ＩＮＰＥＸ,3697.0,4803200,17631
64,8802,三菱地所,4060.0,4306400,17533
65,6526,ソシオネクスト,2473.5,6871700,17484
66,6963,ローム,4863.0,3505200,17210
67,9501,東京電力ホールディングス,516.6,33282800,17171
68,8630,ＳＯＭＰＯホールディングス,6946.0,2463400,17115
69,6301,小松製作所,6622.0,2535600,16711
70,6971,京セラ,3715.0,4367700,16316
71,6361,荏原製作所,5752.0,2799000,16146
72,4502,武田薬品工業,5505.0,2920500,16075
73,8604,野村ホールディングス,1624.5,9924300,16044
74,7453,良品計画,4224.0,3790400,16024
75,8136,サンリオ,1143.0,13707100,15602
76,7267,本田技研工業,1566.5,9386900,14624
77,8053,住友商事,1629.0,8899900,14468
78,6273,ＳＭＣ,72960.0,196600,14343
79,9434,ソフトバンク,219.5,61954200,13592
80,6178,日本郵政,2460.5,5502900,13514
81,6323,ローツェ,4628.0,2811100,13183
82,6594,ニデック,2556.0,5144300,13111
83,4684,オービック,4161.0,3113800,13000
84,8015,豊田通商,6594.0,1975900,12971
85,7751,キヤノン,4529.0,2849300,12887
86,7936,アシックス,4862.0,2562900,12439
87,8801,三井不動産,1550.0,8035600,12426
88,5108,ブリヂストン,3747.0,3319500,12422
89,9101,日本郵船,5817.0,2134200,12387
90,6315,ＴＯＷＡ,3005.0,4000300,12182
91,8830,住友不動産,3695.0,3248800,11972
92,429A,テクセンドフォトマスク,4285.0,2778700,11833
93,4661,オリエンタルランド,2630.0,4446600,11668
94,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,5433.0,2132300,11579
95,8473,ＳＢＩホールディングス,2895.0,3945000,11372
96,3110,日東紡績,3240.0,3414200,11105
97,2502,アサヒグループホールディングス,1631.5,6730400,10951
98,8267,イオン,1333.0,8166400,10910
99,4568,第一三共,2755.0,3912300,10792
100,4578,大塚ホールディングス,10915.0,988100,10782
