順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,593A,ティアフォー,2539.0,80030600,195572
2,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,17770.0,7035900,128317
3,336A,ダイナミックマッププラットフォーム,1179.0,8908600,10594
4,581A,ＧＯ,4375.0,2424100,10541
5,4588,オンコリスバイオファーマ,4155.0,2112900,8798
6,485A,パワーエックス,1784.0,3496300,6286
7,3905,データセクション,1635.0,3227300,5225
8,4052,フィーチャ,641.0,6065300,4703
9,6613,ＱＤレーザ,2027.0,2270600,4570
10,4478,フリー,4185.0,1065700,4506
11,186A,アストロスケールホールディングス,1122.0,3479400,3883
12,603A,アイ・グリッド・ソリューションズ,1090.0,3544200,3857
13,4564,オンコセラピー・サイエンス,22.0,156394100,3491
14,4598,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ,154.0,18460600,2677
15,219A,Ｈｅａｒｔｓｅｅｄ,2455.0,958500,2415
16,215A,タイミー,1732.0,1379700,2411
17,6085,アーキテクツ・スタジオ・ジャパン,216.0,12159800,2387
18,4597,ソレイジア・ファーマ,30.0,74086000,2280
19,464A,ＱＰＳホールディングス,1820.0,1239600,2232
20,141A,トライアルホールディングス,3970.0,525100,2108
21,2160,ジーエヌアイグループ,2829.0,737000,2078
22,5253,カバー,1615.0,1252700,2047
23,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1514.0,1219200,1818
24,247A,Ａｉロボティクス,1015.0,1411400,1438
25,5243,ｎｏｔｅ,2890.0,397300,1178
26,5574,ＡＢＥＪＡ,3060.0,369500,1165
27,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3085.0,374100,1162
28,4592,サンバイオ,946.0,1132100,1075
29,4425,Ｋｕｄａｎ,1499.0,686000,1051
30,3692,ＦＦＲＩセキュリティ,5720.0,178100,1030
31,6597,ＨＰＣシステムズ,3495.0,286900,1026
32,2334,イオレ,555.0,1809800,1002
33,446A,ノースサンド,2186.0,437800,955
34,7806,ＭＴＧ,9080.0,101500,923
35,6232,ＡＣＳＬ,1522.0,598100,918
36,9166,ＧＥＮＤＡ,734.0,1230900,906
37,3664,ＷＩＺＥ,27.0,34209900,888
38,3653,モルフォ,865.0,925500,838
39,319A,技術承継機構,20900.0,39300,833
40,4419,Ｆｉｎａｔｅｘｔホールディングス,1399.0,570900,816
41,4475,ＨＥＮＮＧＥ,1703.0,458000,789
42,4593,ヘリオス,295.0,2625400,777
43,4259,エクサウィザーズ,837.0,929400,765
44,4477,ＢＡＳＥ,365.0,2036400,745
45,462A,ＦＵＮＤＩＮＮＯ,305.0,2163300,721
46,456A,ＨＵＭＡＮ　ＭＡＤＥ,1614.0,440600,720
47,4894,クオリプス,5690.0,111500,636
48,7694,いつも,727.0,855700,603
49,7803,ブシロード,444.0,1322900,591
50,5537,ＡｌｂａＬｉｎｋ,3565.0,157600,557
51,4431,スマレジ,3640.0,148300,546
52,325A,ＴＥＮＴＩＡＬ,1827.0,289600,534
