順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,6613,ＱＤレーザ,3100.0,22249700,64837
2,186A,アストロスケールホールディングス,2352.0,13576500,30426
3,3905,データセクション,4800.0,5125700,23208
4,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1813.0,9088500,15604
5,464A,ＱＰＳホールディングス,3725.0,3413500,12645
6,4588,オンコリスバイオファーマ,2797.0,4356600,11264
7,485A,パワーエックス,12850.0,810100,10643
8,402A,アクセルスペースホールディングス,812.0,9699000,7731
9,4259,エクサウィザーズ,1267.0,6080100,7627
10,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,11320.0,521900,5776
11,6232,ＡＣＳＬ,2841.0,1857300,5194
12,5031,モイ,680.0,7438800,5010
13,6521,オキサイド,6410.0,738000,4541
14,5253,カバー,1760.0,2190200,3879
15,4564,オンコセラピー・サイエンス,21.0,181653600,3835
16,141A,トライアルホールディングス,2971.0,1224100,3664
17,9348,ｉｓｐａｃｅ,568.0,5129500,2880
18,4592,サンバイオ,1530.0,1587200,2428
19,2160,ジーエヌアイグループ,2834.0,827600,2362
20,4597,ソレイジア・ファーマ,26.0,67674900,1732
21,7779,ＣＹＢＥＲＤＹＮＥ,303.0,5280400,1607
22,7375,リファインバースグループ,2030.0,768300,1514
23,247A,Ａｉロボティクス,782.0,1900600,1506
24,4478,フリー,2246.0,641500,1448
25,6085,アーキテクツ・スタジオ・ジャパン,485.0,2850800,1339
26,2334,イオレ,518.0,2262200,1141
27,3692,ＦＦＲＩセキュリティ,5790.0,187300,1067
28,7409,ＡｅｒｏＥｄｇｅ,4125.0,243500,1035
29,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3790.0,254300,957
30,280A,ＴＭＨ,1920.0,473400,944
31,7082,ジモティー,1416.0,634000,898
32,336A,ダイナミックマッププラットフォーム,981.0,851700,835
33,4889,レナサイエンス,1579.0,526900,828
34,4055,ティアンドエスグループ,2294.0,358300,819
35,7806,ＭＴＧ,6220.0,116000,724
36,7777,スリー・ディー・マトリックス,460.0,1585000,721
37,7318,セレンディップ・ホールディングス,2344.0,307300,711
38,4419,Ｆｉｎａｔｅｘｔホールディングス,1173.0,599500,696
39,319A,技術承継機構,17160.0,38500,668
40,215A,タイミー,1131.0,591200,665
41,2986,ＬＡホールディングス,8940.0,74100,660
42,4425,Ｋｕｄａｎ,2084.0,320600,651
43,9166,ＧＥＮＤＡ,488.0,1267100,612
44,4894,クオリプス,5120.0,111900,575
45,4475,ＨＥＮＮＧＥ,1125.0,510200,572
46,4593,ヘリオス,325.0,1726400,569
47,523A,セイワホールディングス,2430.0,225300,537
48,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4465.0,118800,526
49,350A,デジタルグリッド,960.0,503100,481
50,456A,ＨＵＭＡＮ　ＭＡＤＥ,1427.0,327000,462
51,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1435.0,311300,454
52,218A,Ｌｉｂｅｒａｗａｒｅ,1368.0,336600,451
53,281A,インフォメティス,805.0,556100,442
54,4169,ＥＮＥＣＨＡＮＧＥ,231.0,1857400,438
55,166A,タスキホールディングス,877.0,485400,424
56,7138,ＴＯＲＩＣＯ,154.0,2560700,421
57,4417,グローバルセキュリティエキスパート,3260.0,131000,418
58,3558,ジェイドグループ,2264.0,184800,415
59,1436,グリーンエナジー＆カンパニー,1883.0,212700,407
60,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,504.0,753400,383
61,5246,ＥＬＥＭＥＮＴＳ,664.0,561800,370
62,3133,海帆,217.0,1721000,365
63,3479,ティーケーピー,1682.0,220200,362
64,6574,コンヴァノ,99.0,3631800,361
65,325A,ＴＥＮＴＩＡＬ,3590.0,96700,354
66,338A,ＺｅｎｍｕＴｅｃｈ,2995.0,119100,352
67,219A,Ｈｅａｒｔｓｅｅｄ,1622.0,215800,348
68,4477,ＢＡＳＥ,275.0,1259600,343
69,6597,ＨＰＣシステムズ,3370.0,101500,337
70,2158,ＦＲＯＮＴＥＯ,620.0,521500,322
71,5243,ｎｏｔｅ,2248.0,137100,304
72,4888,ステラファーマ,445.0,673200,302
73,446A,ノースサンド,1233.0,246700,297
74,6173,アクアライン,29.0,9139400,296
75,9270,バリュエンスホールディングス,2429.0,121500,290
76,299A,クラシル,1090.0,257700,276
77,6255,エヌ・ピー・シー,791.0,348100,269
78,4493,サイバーセキュリティクラウド,1622.0,160400,258
79,5537,ＡｌｂａＬｉｎｋ,2792.0,90300,255
80,6522,アスタリスク,982.0,262800,254
81,5597,ブルーイノベーション,2043.0,121800,248
82,4579,ラクオリア創薬,572.0,418300,241
83,4165,プレイド,571.0,406900,234
84,5842,インテグラル,3415.0,68500,232
85,7047,ポート,2412.0,95900,230
86,558A,ＳＱＵＥＥＺＥ,4340.0,54200,227
87,3652,ディジタルメディアプロフェッショナル,3410.0,66000,223
88,6039,日本動物高度医療センター,981.0,220100,218
89,7794,イーディーピー,1118.0,191500,214
90,5892,ｙｕｔｏｒｉ,2376.0,87800,211
91,9211,エフ・コード,1482.0,140700,207
92,4431,スマレジ,2304.0,89200,203
93,4258,網屋,3010.0,68800,202
94,153A,カウリス,1930.0,101400,192
95,5590,ネットスターズ,794.0,240100,185
96,5834,ＳＢＩリーシングサービス,2289.0,80200,185
97,7707,プレシジョン・システム・サイエンス,277.0,682100,184
98,5532,リアルゲイト,3765.0,49800,184
99,2998,クリアル,494.0,369700,183
100,4418,ＪＤＳＣ,739.0,251300,183
