順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,44550.0,39856200,1799712
2,9984,ソフトバンクグループ,5095.0,59274300,300752
3,6857,アドバンテスト,25510.0,10348000,265873
4,8035,東京エレクトロン,55920.0,4363800,245782
5,6981,村田製作所,7153.0,31110900,225027
6,8306,三菱ＵＦＪフィナンシャル・グループ,3661.0,58207600,214137
7,6976,太陽誘電,10275.0,20130600,211023
8,5803,フジクラ,4073.0,39640100,162123
9,9983,ファーストリテイリング,79950.0,1589300,125345
10,6920,レーザーテック,37440.0,3252000,124622
11,4062,イビデン,14855.0,7885000,118052
12,6146,ディスコ,54900.0,2110800,117770
13,7974,任天堂,7659.0,14524300,109904
14,8316,三井住友フィナンシャルグループ,6934.0,14821600,103605
15,8411,みずほフィナンシャルグループ,8210.0,11809100,97577
16,4063,信越化学工業,5872.0,15490100,92040
17,7203,トヨタ自動車,3008.0,30618100,91462
18,6758,ソニーグループ,3662.0,21933500,79409
19,6702,富士通,3700.0,18062000,65390
20,5016,ＪＸ金属,3430.0,18262700,63419
21,6098,リクルートホールディングス,12595.0,4814500,60551
22,6501,日立製作所,4890.0,12339000,60118
23,6861,キーエンス,70950.0,833000,59192
24,3436,ＳＵＭＣＯ,3140.0,18184200,58862
25,5401,日本製鉄,654.0,89226600,57966
26,5801,古河電気工業,3008.0,19009200,57341
27,7011,三菱重工業,3805.0,14730900,55749
28,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,7348.0,6858000,50920
29,6723,ルネサスエレクトロニクス,3462.0,14086000,49180
30,6506,安川電機,4756.0,9637000,46961
31,7735,ＳＣＲＥＥＮホールディングス,14175.0,3249100,46365
32,8136,サンリオ,1290.5,35795100,46134
33,9432,ＮＴＴ,156.4,294176400,45836
34,5802,住友電気工業,2187.5,20330500,44865
35,6762,ＴＤＫ,2927.5,14855900,43549
36,6954,ファナック,6373.0,6478600,41476
37,4004,レゾナック・ホールディングス,12365.0,3088500,38985
38,6752,パナソニック　ホールディングス,3604.0,10584600,38579
39,7751,キヤノン,4478.0,8557000,38423
40,8766,東京海上ホールディングス,8234.0,4666200,38336
41,8001,伊藤忠商事,1998.5,17771400,35299
42,8058,三菱商事,4776.0,7208100,34404
43,6503,三菱電機,5319.0,6391900,34192
44,5706,三井金属,28010.0,1116400,31799
45,7267,本田技研工業,1612.0,19445800,31191
46,6701,日本電気,4490.0,6861500,30592
47,6367,ダイキン工業,23745.0,1267200,30127
48,9433,ＫＤＤＩ,2993.0,9775700,29277
49,2914,日本たばこ産業,6648.0,4414600,29219
50,4519,中外製薬,6999.0,4135500,29024
51,8308,りそなホールディングス,2265.0,12507100,28617
52,8591,オリックス,6400.0,4200700,27099
53,8031,三井物産,4890.0,5351700,26089
54,8750,第一ライフグループ,1902.5,13645000,26036
55,3382,セブン＆アイ・ホールディングス,2205.5,11441200,25022
56,2802,味の素,4888.0,5081400,24884
57,7741,ＨＯＹＡ,23685.0,1044300,24869
58,9501,東京電力ホールディングス,523.6,47242300,24787
59,6301,小松製作所,6750.0,3661900,24671
60,7013,ＩＨＩ,2774.5,8790800,24455
61,8002,丸紅,5272.0,4616700,24380
62,6963,ローム,4117.0,5791100,24343
63,7182,ゆうちょ銀行,3256.0,7305300,24020
64,4661,オリエンタルランド,2904.0,8157800,23572
65,6971,京セラ,3617.0,6441500,23528
66,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,5039.0,4544500,22848
67,8309,三井住友トラストグループ,6769.0,3324500,22678
68,4502,武田薬品工業,5744.0,3918100,22462
69,7012,川崎重工業,2674.5,8330500,22200
70,6273,ＳＭＣ,65190.0,326900,21763
71,9434,ソフトバンク,230.8,92751400,21366
72,4568,第一三共,2889.5,6996900,20163
73,8053,住友商事,1591.5,12686400,20094
74,8015,豊田通商,6465.0,3089000,19907
75,3778,さくらインターネット,3100.0,6262300,19070
76,4307,野村総合研究所,5378.0,3545900,18924
77,6361,荏原製作所,5151.0,3626300,18786
78,6526,ソシオネクスト,2149.0,8439000,18509
79,6902,デンソー,2079.5,8698300,18013
80,6988,日東電工,3446.0,5219300,17985
81,3110,日東紡績,2886.0,6197400,17945
82,3697,ＳＨＩＦＴ,950.0,19244100,17847
83,4578,大塚ホールディングス,11385.0,1541600,17582
84,9502,中部電力,2866.0,6020100,17383
85,2502,アサヒグループホールディングス,1720.5,10095100,17262
86,5713,住友金属鉱山,7364.0,2329600,17192
87,7003,三井Ｅ＆Ｓ,4923.0,3450900,17156
88,6594,ニデック,2564.0,6637100,17050
89,5108,ブリヂストン,3878.0,4298900,16621
90,6532,ベイカレント,7186.0,2242800,16152
91,6504,富士電機,12420.0,1299600,16085
92,8267,イオン,1420.0,11313100,15958
93,4503,アステラス製薬,2233.5,7062100,15747
94,7269,スズキ,2078.5,7479100,15525
95,8801,三井不動産,1595.5,9688100,15428
96,4901,富士フイルムホールディングス,3755.0,4101900,15387
97,6871,日本マイクロニクス,12960.0,1149600,15033
98,8604,野村ホールディングス,1571.0,9565300,15008
99,7270,ＳＵＢＡＲＵ,2680.0,5583900,14979
100,9766,コナミグループ,20140.0,747100,14947
