順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,14360.0,2114600,28457
2,3905,データセクション,2155.0,4969800,11074
3,485A,パワーエックス,1850.0,6136100,11010
4,186A,アストロスケールホールディングス,1135.0,4766000,5322
5,6522,アスタリスク,1786.0,3090000,5289
6,607A,エブリー,240.0,17187700,4706
7,6613,ＱＤレーザ,1626.0,2502200,3939
8,4564,オンコセラピー・サイエンス,19.0,181630100,3564
9,581A,ＧＯ,2878.0,897300,2583
10,4597,ソレイジア・ファーマ,29.0,91512200,2572
11,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1243.0,1805500,2212
12,141A,トライアルホールディングス,3250.0,666200,2143
13,464A,ＱＰＳホールディングス,1590.0,1294700,2050
14,593A,ティアフォー,1016.0,1920900,1957
15,215A,タイミー,1537.0,1134200,1725
16,5253,カバー,1459.0,1050600,1549
17,7806,ＭＴＧ,7400.0,194600,1466
18,4588,オンコリスバイオファーマ,2741.0,534100,1462
19,2160,ジーエヌアイグループ,2532.0,553800,1408
20,9166,ＧＥＮＤＡ,618.0,1711000,1052
21,6232,ＡＣＳＬ,1751.0,610400,1046
22,5243,ｎｏｔｅ,2158.0,470200,1000
23,4381,ビープラッツ,443.0,1980800,847
24,319A,技術承継機構,19350.0,44300,838
25,4475,ＨＥＮＮＧＥ,1301.0,609700,802
26,4478,フリー,2552.0,302300,774
27,402A,アクセルスペースホールディングス,491.0,1580200,766
28,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,2980.0,233600,698
29,4592,サンバイオ,938.0,705100,667
30,3664,ＷＩＺＥ,23.0,27445600,610
31,4259,エクサウィザーズ,805.0,735300,591
32,2334,イオレ,507.0,1171200,575
33,603A,アイ・グリッド・ソリューションズ,728.0,756700,544
34,6521,オキサイド,3085.0,175300,535
35,4419,Ｆｉｎａｔｅｘｔホールディングス,1573.0,339000,528
36,4073,ジィ・シィ企画,629.0,871500,522
37,4894,クオリプス,4735.0,110500,518
38,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1505.0,286900,428
39,523A,セイワホールディングス,1675.0,258300,422
40,4424,Ａｍａｚｉａ,403.0,1002100,397
41,7803,ブシロード,371.0,968800,355
42,9256,サクシード,1301.0,261900,349
43,9348,ｉｓｐａｃｅ,413.0,847800,348
44,7777,スリー・ディー・マトリックス,337.0,1012600,342
45,7409,ＡｅｒｏＥｄｇｅ,1595.0,211500,341
46,2986,ＬＡホールディングス,2670.0,120600,322
47,4052,フィーチャ,342.0,872200,310
48,7047,ポート,2531.0,120700,303
49,446A,ノースサンド,1611.0,185500,296
50,6085,アーキテクツ・スタジオ・ジャパン,77.0,3896900,296
51,4889,レナサイエンス,1512.0,193700,295
52,3914,ＪＩＧ－ＳＡＷ,2296.0,124600,288
53,219A,Ｈｅａｒｔｓｅｅｄ,1728.0,167200,287
54,150A,ＪＳＨ,473.0,597100,284
55,3692,ＦＦＲＩセキュリティ,5280.0,48000,256
56,4593,ヘリオス,240.0,1062000,253
57,7779,ＣＹＢＥＲＤＹＮＥ,222.0,1137400,251
58,350A,デジタルグリッド,783.0,322900,249
59,4417,グローバルセキュリティエキスパート,4190.0,59100,244
60,247A,Ａｉロボティクス,832.0,290900,241
61,7794,イーディーピー,881.0,276100,240
62,4431,スマレジ,3170.0,76000,240
63,6255,エヌ・ピー・シー,701.0,330600,232
64,325A,ＴＥＮＴＩＡＬ,1502.0,141100,212
65,5246,ＥＬＥＭＥＮＴＳ,757.0,271700,206
66,9227,マイクロ波化学,880.0,225700,197
67,4425,Ｋｕｄａｎ,1651.0,119400,196
68,456A,ＨＵＭＡＮ　ＭＡＤＥ,1362.0,139700,188
69,4477,ＢＡＳＥ,304.0,610100,187
70,9211,エフ・コード,1398.0,133100,186
71,5834,ＳＢＩリーシングサービス,2711.0,66900,183
72,299A,クラシル,1152.0,157200,181
73,5574,ＡＢＥＪＡ,2673.0,65100,173
74,9158,シーユーシー,700.0,240700,170
75,4165,プレイド,560.0,288000,162
76,4258,網屋,4350.0,37400,160
77,218A,Ｌｉｂｅｒａｗａｒｅ,1061.0,148300,159
78,3479,ＴＫＰ,1900.0,80900,156
79,3558,ジェイドグループ,1685.0,93200,156
80,3989,シェアリングテクノロジー,1355.0,102600,140
81,7774,ジャパン・ティッシュエンジニアリング,754.0,187300,137
82,184A,学びエイド,359.0,361100,134
83,584A,ＬｉＮＫＸ,2190.0,60500,132
84,4493,サイバーセキュリティクラウド,1823.0,66500,121
85,598A,チャットプラス,1599.0,75900,119
86,6597,ＨＰＣシステムズ,3330.0,35600,119
87,2158,ＦＲＯＮＴＥＯ,628.0,187800,118
88,7138,ＴＯＲＩＣＯ,126.0,874300,115
89,5842,インテグラル,2899.0,39300,115
90,5592,くすりの窓口,2410.0,46100,110
91,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,539.0,201000,110
92,7089,フォースタートアップス,1713.0,64300,109
93,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,3770.0,28800,108
94,336A,ダイナミックマッププラットフォーム,817.0,129100,107
95,205A,ロゴスホールディングス,1750.0,58500,103
96,280A,ＴＭＨ,1008.0,101100,101
97,4575,キャンバス,739.0,135700,100
98,6166,中村超硬,622.0,155600,97
99,4377,ワンキャリア,2044.0,47300,97
100,9270,バリュエンスホールディングス,1898.0,50100,94
