順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,11400.0,1809100,20261
2,6613,ＱＤレーザ,2545.0,5622800,13881
3,485A,パワーエックス,1807.0,6144200,11673
4,186A,アストロスケールホールディングス,1096.0,5542900,6340
5,3905,データセクション,2840.0,1933800,5677
6,6522,アスタリスク,1980.0,2539700,5488
7,4564,オンコセラピー・サイエンス,20.0,191290400,3697
8,584A,ＬｉＮＫＸ,3900.0,918100,3612
9,581A,ＧＯ,2474.0,1273200,3178
10,141A,トライアルホールディングス,3055.0,838000,2519
11,464A,ＱＰＳホールディングス,1821.0,1283800,2383
12,4597,ソレイジア・ファーマ,27.0,78149800,2111
13,4424,Ａｍａｚｉａ,392.0,4255900,1904
14,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,230.0,8476100,1832
15,5253,カバー,1641.0,1044300,1702
16,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1236.0,1344600,1687
17,402A,アクセルスペースホールディングス,514.0,3028700,1587
18,215A,タイミー,1535.0,976000,1492
19,9348,ｉｓｐａｃｅ,442.0,3276000,1471
20,6232,ＡＣＳＬ,1754.0,762700,1378
21,472A,ミラティブ,590.0,2224100,1354
22,218A,Ｌｉｂｅｒａｗａｒｅ,1286.0,977800,1236
23,7803,ブシロード,377.0,3321500,1236
24,2160,ジーエヌアイグループ,2570.0,438700,1131
25,6521,オキサイド,4185.0,263100,1114
26,4381,ビープラッツ,551.0,1987800,1098
27,5243,ｎｏｔｅ,2106.0,492300,1062
28,4478,フリー,2329.0,452400,1024
29,7806,ＭＴＧ,7270.0,136700,1012
30,4259,エクサウィザーズ,847.0,1131200,970
31,319A,技術承継機構,19540.0,48900,967
32,9270,バリュエンスホールディングス,1972.0,471700,959
33,2986,ＬＡホールディングス,2702.0,337600,927
34,7138,ＴＯＲＩＣＯ,147.0,5716000,895
35,456A,ＨＵＭＡＮ　ＭＡＤＥ,1482.0,579000,865
36,6085,アーキテクツ・スタジオ・ジャパン,201.0,4029300,852
37,9166,ＧＥＮＤＡ,594.0,1333300,789
38,4588,オンコリスバイオファーマ,2522.0,306500,783
39,7373,アイドマ・ホールディングス,1013.0,762500,778
40,4419,Ｆｉｎａｔｅｘｔホールディングス,1601.0,451200,714
41,4592,サンバイオ,1010.0,671800,680
42,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3575.0,179500,638
43,2334,イオレ,551.0,1074400,590
44,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4080.0,132700,553
45,4575,キャンバス,757.0,685900,529
46,247A,Ａｉロボティクス,800.0,631600,514
47,6255,エヌ・ピー・シー,654.0,745400,487
48,7777,スリー・ディー・マトリックス,345.0,1322500,460
49,7318,セレンディップ・ホールディングス,2000.0,226900,448
50,9256,サクシード,4510.0,101200,448
51,4894,クオリプス,4700.0,93000,445
52,7779,ＣＹＢＥＲＤＹＮＥ,232.0,1615600,373
53,7794,イーディーピー,1047.0,354000,372
54,3692,ＦＦＲＩセキュリティ,5270.0,69400,368
55,4833,Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,55.0,6286500,362
56,4425,Ｋｕｄａｎ,1909.0,186700,362
57,421A,ムービン・ストラテジック・キャリア,4085.0,86000,352
58,4596,窪田製薬ホールディングス,70.0,4904200,349
59,4593,ヘリオス,264.0,1229000,327
60,1447,ＳＡＡＦホールディングス,383.0,804100,323
61,446A,ノースサンド,1330.0,245700,322
62,4475,ＨＥＮＮＧＥ,1204.0,261000,314
63,3664,ＷＩＺＥ,22.0,13886300,307
64,325A,ＴＥＮＴＩＡＬ,1400.0,215700,303
65,5574,ＡＢＥＪＡ,2389.0,124600,300
66,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1353.0,222400,299
67,589A,ネイス,1336.0,211200,286
68,7063,Ｂｉｒｄｍａｎ,90.0,2876700,281
69,7047,ポート,2554.0,108300,278
70,3479,ＴＫＰ,1774.0,155700,275
71,6597,ＨＰＣシステムズ,3675.0,73700,275
72,3133,海帆,81.0,3083900,263
73,523A,セイワホールディングス,1613.0,161600,257
74,5246,ＥＬＥＭＥＮＴＳ,669.0,348500,234
75,219A,Ｈｅａｒｔｓｅｅｄ,1615.0,135000,218
76,350A,デジタルグリッド,749.0,287500,218
77,6166,中村超硬,701.0,298300,217
78,7409,ＡｅｒｏＥｄｇｅ,1616.0,131400,212
79,2997,ストレージ王,1337.0,153300,205
80,4431,スマレジ,2797.0,71500,200
81,3070,ジェリービーンズグループ,85.0,2276100,195
82,4889,レナサイエンス,1471.0,129300,190
83,4418,ＪＤＳＣ,770.0,247900,189
84,4477,ＢＡＳＥ,296.0,611800,180
85,4199,ワンダープラネット,903.0,199600,176
86,4591,リボミック,73.0,2374100,176
87,4169,ＥＮＥＣＨＡＮＧＥ,216.0,798400,173
88,336A,ダイナミックマッププラットフォーム,842.0,202300,173
89,5842,インテグラル,2955.0,58400,171
90,4258,網屋,4355.0,39000,171
91,9227,マイクロ波化学,835.0,189300,160
92,3989,シェアリングテクノロジー,1426.0,109900,157
93,4165,プレイド,554.0,281500,156
94,299A,クラシル,1039.0,148100,153
95,4393,バンク・オブ・イノベーション,4945.0,30700,151
96,5572,Ｒｉｄｇｅ－ｉ,2616.0,56100,150
97,3558,ジェイドグループ,1625.0,91200,148
98,3624,アクセルマーク,77.0,1879000,147
99,5592,くすりの窓口,2420.0,59600,145
100,3237,イントランス,105.0,1281000,139
