順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,3905,データセクション,2077.0,22040900,45920
2,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,19800.0,1384000,28058
3,485A,パワーエックス,2118.0,9599900,20090
4,593A,ティアフォー,1962.0,9893000,19878
5,5253,カバー,1480.0,7476200,11132
6,4588,オンコリスバイオファーマ,6280.0,1654000,10387
7,581A,ＧＯ,3220.0,2744600,8900
8,625A,Ｓｋｙｆａｌｌ,1627.0,5015800,8473
9,186A,アストロスケールホールディングス,1234.0,3941400,4786
10,621A,オーディオストック,1454.0,3100900,4757
11,2160,ジーエヌアイグループ,3245.0,1433200,4707
12,4052,フィーチャ,1016.0,3534500,3820
13,6613,ＱＤレーザ,2244.0,1556800,3418
14,215A,タイミー,1312.0,2366400,3157
15,336A,ダイナミックマッププラットフォーム,1361.0,1993400,2633
16,4436,ミンカブ・ジ・インフォノイド,715.0,3270500,2501
17,3692,ＦＦＲＩセキュリティ,7880.0,316200,2433
18,4564,オンコセラピー・サイエンス,21.0,115631100,2428
19,446A,ノースサンド,2313.0,959000,2225
20,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,2805.0,739900,2111
21,247A,Ａｉロボティクス,1010.0,2063300,2019
22,4478,フリー,3670.0,552500,2018
23,464A,ＱＰＳホールディングス,1749.0,978100,1688
24,7806,ＭＴＧ,8400.0,199400,1669
25,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1472.0,1006300,1493
26,4597,ソレイジア・ファーマ,31.0,48216800,1476
27,141A,トライアルホールディングス,3640.0,372200,1353
28,219A,Ｈｅａｒｔｓｅｅｄ,2697.0,497700,1347
29,319A,技術承継機構,21460.0,60100,1259
30,456A,ＨＵＭＡＮ　ＭＡＤＥ,1763.0,700700,1231
31,4259,エクサウィザーズ,864.0,1363400,1188
32,6522,アスタリスク,1327.0,820200,1108
33,3664,ＷＩＺＥ,25.0,44543700,1091
34,603A,アイ・グリッド・ソリューションズ,868.0,1120400,963
35,338A,ＺｅｎｍｕＴｅｃｈ,3060.0,295200,914
36,4073,ジィ・シィ企画,637.0,1181500,816
37,7777,スリー・ディー・マトリックス,417.0,1882500,794
38,618A,ＫＯＭＰＥＩＴＯ,1757.0,430700,773
39,6232,ＡＣＳＬ,1342.0,548500,734
40,4475,ＨＥＮＮＧＥ,1780.0,413800,734
41,7803,ブシロード,462.0,1488500,695
42,4075,ブレインズテクノロジー,1458.0,450200,667
43,5243,ｎｏｔｅ,3055.0,198800,613
44,4889,レナサイエンス,1218.0,482800,593
45,5892,ｙｕｔｏｒｉ,3035.0,185100,568
46,5574,ＡＢＥＪＡ,3210.0,163600,534
47,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1266.0,414000,529
48,4592,サンバイオ,951.0,544000,513
49,9166,ＧＥＮＤＡ,671.0,759100,510
50,7063,Ｂｉｒｄｍａｎ,65.0,7142900,494
51,4894,クオリプス,5930.0,79800,472
52,402A,アクセルスペースホールディングス,549.0,840300,459
53,5131,リンカーズ,172.0,2408700,440
54,4493,サイバーセキュリティクラウド,1961.0,223100,439
55,4419,Ｆｉｎａｔｅｘｔホールディングス,1386.0,304700,424
56,350A,デジタルグリッド,684.0,594600,409
57,3989,シェアリングテクノロジー,1545.0,244400,378
58,4593,ヘリオス,290.0,1290600,375
59,325A,ＴＥＮＴＩＡＬ,1977.0,189300,372
60,2334,イオレ,574.0,643700,369
61,6597,ＨＰＣシステムズ,4165.0,84200,349
62,4417,グローバルセキュリティエキスパート,5400.0,61700,337
63,4258,網屋,5580.0,59800,337
64,4431,スマレジ,3330.0,96700,326
65,4418,ＪＤＳＣ,1129.0,282800,323
66,556A,犬猫生活,2900.0,109400,312
67,218A,Ｌｉｂｅｒａｗａｒｅ,1020.0,309900,312
68,2986,ＬＡホールディングス,2937.0,104500,306
69,410A,ＧＭＯコマース,1280.0,234500,299
70,5136,ｔｒｉｐｌａ,2410.0,122600,293
71,1431,Ｌｉｂ　Ｗｏｒｋ,648.0,432700,289
72,6085,アーキテクツ・スタジオ・ジャパン,115.0,2436200,286
73,2385,総医研ホールディングス,223.0,1231700,278
74,4583,カイオム・バイオサイエンス,103.0,2595400,274
75,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4865.0,53900,264
76,9556,ＩＮＴＬＯＯＰ,2357.0,104900,250
77,9227,マイクロ波化学,826.0,288800,244
78,5537,ＡｌｂａＬｉｎｋ,3785.0,63000,243
79,5246,ＥＬＥＭＥＮＴＳ,865.0,277300,240
80,3652,ディジタルメディアプロフェッショナル,3070.0,77800,235
81,4393,バンク・オブ・イノベーション,6030.0,37500,225
82,5532,リアルゲイト,3675.0,60300,221
83,523A,セイワホールディングス,1824.0,116000,213
84,520A,ジェイファーマ,389.0,533400,208
85,5572,Ｒｉｄｇｅ－ｉ,3185.0,65700,208
86,5842,インテグラル,2957.0,68000,201
87,3653,モルフォ,1112.0,176600,199
88,9348,ｉｓｐａｃｅ,414.0,484800,198
89,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,801.0,226700,181
90,6521,オキサイド,3260.0,53600,175
91,5834,ＳＢＩリーシングサービス,2900.0,59300,172
92,7794,イーディーピー,1005.0,167000,168
93,421A,ムービン・ストラテジック・キャリア,3925.0,41900,165
94,4833,Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,58.0,2860200,163
95,7689,コパ・コーポレーション,418.0,361400,162
96,7047,ポート,2160.0,73200,159
97,4570,免疫生物研究所,1210.0,126400,152
98,7779,ＣＹＢＥＲＤＹＮＥ,239.0,612000,146
99,479A,ＰＲＯＮＩ,2163.0,65600,142
100,7318,セレンディップ・ホールディングス,1370.0,103500,142
