順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,3350,メタプラネット,293.0,59535900,17952
2,3103,ユニチカ,1425.0,7086000,10242
3,7014,名村造船所,4800.0,1878300,8887
4,6890,フェローテック,8930.0,921700,8247
5,6834,精工技研,5170.0,1231100,6141
6,4440,ヴィッツ,1650.0,3219200,5947
7,4667,アイサンテクノロジー,2970.0,1395700,4616
8,604A,ビーエイブル,1308.0,3207200,4192
9,8918,ランド,11.0,371104600,4082
10,2702,日本マクドナルドホールディングス,8190.0,459000,3765
11,7564,ワークマン,6070.0,537000,3253
12,6227,ＡＩメカテック,5950.0,517100,3069
13,2782,セリア,4595.0,633800,2895
14,6855,日本電子材料,6230.0,468100,2886
15,4716,日本オラクル,9295.0,272000,2535
16,6730,アクセル,1201.0,1851500,2278
17,6862,ミナトホールディングス,4110.0,487900,2001
18,5985,サンコール,2033.0,938400,1918
19,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,19030.0,99400,1869
20,6946,日本アビオニクス,6200.0,279200,1713
21,2354,ＹＥ　ＤＩＧＩＴＡＬ,1443.0,1126100,1605
22,4107,伊勢化学工業,3930.0,392500,1558
23,6366,千代田化工建設,693.0,2183700,1521
24,4816,東映アニメーション,3115.0,426800,1329
25,6524,湖北工業,4710.0,273900,1280
26,3549,クスリのアオキホールディングス,4218.0,270900,1144
27,6016,ジャパンエンジンコーポレーション,11240.0,96600,1084
28,3083,スターシーズ,1247.0,854400,1073
29,7906,ヨネックス,2566.0,408900,1050
30,3825,リミックスポイント,237.0,4241600,1021
31,8995,誠建設工業,1648.0,571100,1020
32,3907,シリコンスタジオ,2172.0,448800,986
33,3891,ニッポン高度紙工業,6610.0,150800,978
34,1407,ウエストホールディングス,2363.0,396900,936
35,6960,フクダ電子,11760.0,78100,908
36,7716,ナカニシ,3125.0,281300,880
37,2962,テクニスコ,1608.0,554600,877
38,8508,Ｊトラスト,777.0,1046500,818
39,2780,コメ兵ホールディングス,4800.0,147500,714
40,4840,トライアイズ,810.0,846000,690
41,7279,ハイレックスコーポレーション,2622.0,254700,674
42,6327,北川精機,3150.0,204900,644
43,4966,上村工業,19440.0,32300,626
44,6627,テラプローブ,11090.0,57000,626
45,287A,黒田グループ,1157.0,523300,605
46,5161,西川ゴム工業,3570.0,165900,592
47,2805,エスビー食品,7320.0,80500,588
48,6023,ダイハツインフィニアース,3230.0,176300,560
49,9708,帝国ホテル,976.0,566600,556
50,6838,多摩川ホールディングス,1551.0,353400,549
51,4970,東洋合成工業,10520.0,50000,526
52,7018,内海造船,13300.0,40000,524
53,3449,テクノフレックス,3925.0,123300,479
54,8572,アコム,481.0,975500,468
55,8117,中央自動車工業,2182.0,202200,441
56,9436,沖縄セルラー電話,4170.0,96200,400
57,1965,テクノ菱和,6820.0,57400,387
58,7287,日本精機,2700.0,139500,377
59,3222,ユナイテッド・スーパーマーケット・ホールディングス,839.0,445800,376
60,3399,丸千代山岡家,4065.0,91900,368
61,7177,ＧＭＯフィナンシャルホールディングス,1182.0,306000,359
62,4420,イーソル,831.0,409100,341
63,8704,トレイダーズホールディングス,1420.0,240200,338
64,3131,シンデン・ハイテックス,6630.0,50900,327
65,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,71.0,4745000,323
66,5724,アサカ理研,3190.0,93900,307
67,7743,シード,792.0,379700,301
68,255A,ジーエルテクノホールディングス,5150.0,59600,301
69,3851,日本一ソフトウェア,1347.0,225600,300
70,4499,Ｓｐｅｅｅ,2485.0,121300,298
71,2705,大戸屋ホールディングス,9490.0,30300,289
72,1723,日本電技,2325.0,124500,289
73,6668,アドテック　プラズマ　テクノロジー,4075.0,70200,284
74,7746,岡本硝子,792.0,345300,272
75,6570,共和コーポレーション,4255.0,60600,261
76,6998,日本タングステン,3485.0,73900,260
77,6072,地盤ネットホールディングス,1030.0,250900,259
78,146A,コロンビア・ワークス,3610.0,70500,255
79,3856,Ａｂａｌａｎｃｅ,218.0,1057300,253
80,6897,ツインバード,646.0,366700,247
81,9425,ＲｅＹｕｕ　Ｊａｐａｎ,239.0,1010200,247
82,4293,セプテーニ・ホールディングス,521.0,470300,245
83,367A,プリモグローバルホールディングス,2976.0,80500,235
84,6226,守谷輸送機工業,2098.0,111800,235
85,4972,綜研化学,4040.0,58200,234
86,5367,ニッカトー,1354.0,167800,228
87,6736,サン電子,8920.0,24600,223
88,1514,住石ホールディングス,672.0,322100,217
89,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,5470.0,39700,216
90,2820,やまみ,6240.0,34400,215
91,6425,ユニバーサルエンターテインメント,760.0,277900,209
92,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,3365.0,61200,206
93,6547,グリーンズ,2197.0,93200,203
94,7480,スズデン,3420.0,59800,203
95,6677,エスケーエレクトロニクス,3200.0,63200,201
96,2484,出前館,161.0,1260600,201
97,6337,テセック,3560.0,56800,200
98,4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,1053.0,187300,198
99,3850,エヌ・ティ・ティ・データ・イントラマート,3840.0,50900,194
100,6231,木村工機,12370.0,15500,190
