順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,186A,アストロスケールホールディングス,1905.0,12034200,23013
2,6613,ＱＤレーザ,2620.0,7206800,18643
3,485A,パワーエックス,2562.0,4709800,12105
4,464A,ＱＰＳホールディングス,2792.0,2837500,7890
5,3905,データセクション,4580.0,1771100,7880
6,215A,タイミー,1207.0,5795800,6897
7,7777,スリー・ディー・マトリックス,359.0,14941200,5485
8,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1552.0,3382800,5264
9,2160,ジーエヌアイグループ,2520.0,1907600,4951
10,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,8100.0,559500,4662
11,4588,オンコリスバイオファーマ,2467.0,1512200,3849
12,9166,ＧＥＮＤＡ,592.0,6622000,3744
13,402A,アクセルスペースホールディングス,680.0,4483300,3024
14,5253,カバー,1429.0,1937900,2810
15,9348,ｉｓｐａｃｅ,551.0,4442300,2484
16,141A,トライアルホールディングス,2789.0,789200,2260
17,6085,アーキテクツ・スタジオ・ジャパン,343.0,6084900,2182
18,446A,ノースサンド,1208.0,1806700,2169
19,4564,オンコセラピー・サイエンス,19.0,108079900,2053
20,4259,エクサウィザーズ,961.0,2007600,1955
21,166A,タスキホールディングス,1111.0,1542700,1709
22,2334,イオレ,557.0,2906300,1632
23,6521,オキサイド,4400.0,318600,1404
24,6232,ＡＣＳＬ,1768.0,700300,1257
25,3479,ＴＫＰ,1721.0,747800,1254
26,4597,ソレイジア・ファーマ,23.0,54078200,1244
27,4478,フリー,1853.0,650200,1233
28,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1271.0,859800,1162
29,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3755.0,299300,1132
30,7318,セレンディップ・ホールディングス,2062.0,527500,1111
31,456A,ＨＵＭＡＮ　ＭＡＤＥ,1648.0,653000,1057
32,6597,ＨＰＣシステムズ,4280.0,218300,950
33,4592,サンバイオ,1201.0,749100,896
34,7779,ＣＹＢＥＲＤＹＮＥ,270.0,3031100,841
35,9556,ＩＮＴＬＯＯＰ,1648.0,490200,771
36,4889,レナサイエンス,1587.0,493900,770
37,219A,Ｈｅａｒｔｓｅｅｄ,1603.0,460200,736
38,299A,クラシル,959.0,792100,736
39,4419,Ｆｉｎａｔｅｘｔホールディングス,1219.0,584800,704
40,4378,ＣＩＮＣ,731.0,863600,687
41,319A,技術承継機構,16540.0,38800,653
42,2986,ＬＡホールディングス,8270.0,78700,647
43,4894,クオリプス,3835.0,172600,647
44,3070,ジェリービーンズグループ,71.0,7717800,558
45,7806,ＭＴＧ,7060.0,76100,539
46,4593,ヘリオス,261.0,2078300,536
47,3692,ＦＦＲＩセキュリティ,4690.0,103700,484
48,4475,ＨＥＮＮＧＥ,1048.0,440200,464
49,4422,ＶＡＬＵＥＮＥＸ,644.0,647000,433
50,247A,Ａｉロボティクス,689.0,622200,427
51,4165,プレイド,495.0,832300,415
52,4431,スマレジ,2399.0,175300,414
53,3624,アクセルマーク,62.0,5645000,374
54,421A,ムービン・ストラテジック・キャリア,3310.0,110500,367
55,7047,ポート,2017.0,177800,356
56,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,3670.0,90000,327
57,3911,Ａｉｍｉｎｇ,192.0,1654700,317
58,5892,ｙｕｔｏｒｉ,2001.0,154900,312
59,7409,ＡｅｒｏＥｄｇｅ,3235.0,93100,302
60,218A,Ｌｉｂｅｒａｗａｒｅ,1038.0,288400,302
61,7803,ブシロード,287.0,1047500,298
62,4425,Ｋｕｄａｎ,1646.0,177200,292
63,5572,Ｒｉｄｇｅ－ｉ,3085.0,90900,285
64,5132,ｐｌｕｓｚｅｒｏ,1699.0,172200,278
65,5842,インテグラル,2965.0,92200,274
66,4258,網屋,3145.0,83100,274
67,4377,ワンキャリア,1786.0,152000,267
68,5834,ＳＢＩリーシングサービス,2377.0,113400,266
69,4179,ジーネクスト,500.0,521700,260
70,9256,サクシード,3340.0,77900,256
71,7082,ジモティー,1417.0,179400,254
72,147A,ソラコム,1003.0,249400,243
73,1436,グリーンエナジー＆カンパニー,1193.0,195400,236
74,6166,中村超硬,582.0,362700,214
75,280A,ＴＭＨ,1902.0,107500,209
76,7794,イーディーピー,1078.0,191400,209
77,336A,ダイナミックマッププラットフォーム,778.0,261000,207
78,6522,アスタリスク,710.0,292100,205
79,5243,ｎｏｔｅ,1655.0,117800,197
80,4418,ＪＤＳＣ,609.0,322900,197
81,4014,カラダノート,495.0,395500,195
82,523A,セイワホールディングス,1860.0,105500,194
83,5574,ＡＢＥＪＡ,2086.0,93100,194
84,325A,ＴＥＮＴＩＡＬ,3700.0,51000,191
85,4055,ティアンドエスグループ,1799.0,106800,190
86,460A,ＢＲＡＮＵ,735.0,216500,172
87,9252,ラストワンマイル,3355.0,50100,167
88,3777,環境フレンドリーホールディングス,55.0,2964000,161
89,3558,ジェイドグループ,1571.0,101200,158
90,5137,スマートドライブ,184.0,876900,158
91,462A,ＦＵＮＤＩＮＮＯ,401.0,393900,156
92,332A,ミーク,1000.0,156900,156
93,5590,ネットスターズ,686.0,223800,153
94,2983,アールプランナー,1388.0,106200,150
95,4477,ＢＡＳＥ,264.0,573100,150
96,4493,サイバーセキュリティクラウド,1750.0,85500,150
97,6255,エヌ・ピー・シー,739.0,201000,148
98,4168,ヤプリ,702.0,212100,148
99,5031,モイ,377.0,372100,146
100,2586,フルッタフルッタ,91.0,1601500,146
