順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,92500.0,50209300,4683307
2,5803,フジクラ,6313.0,80829900,513259
3,8035,東京エレクトロン,69900.0,5275300,372648
4,6976,太陽誘電,16925.0,19953400,337011
5,9984,ソフトバンクグループ,6597.0,45870800,300051
6,4062,イビデン,24785.0,10669900,265791
7,6981,村田製作所,11030.0,23298600,258897
8,6857,アドバンテスト,31200.0,7695200,240460
9,6920,レーザーテック,50610.0,3819200,195970
10,5801,古河電気工業,48030.0,4085300,194844
11,5016,ＪＸ金属,4633.0,34409400,161431
12,8136,サンリオ,932.0,156986200,147749
13,6146,ディスコ,79740.0,1804400,144543
14,6752,パナソニック　ホールディングス,4454.0,24122900,107004
15,8306,三菱ＵＦＪフィナンシャル・グループ,3205.0,28539300,92132
16,6723,ルネサスエレクトロニクス,4703.0,16565900,77401
17,5706,三井金属,46040.0,1646900,77135
18,8316,三井住友フィナンシャルグループ,6356.0,11902900,76166
19,9983,ファーストリテイリング,81540.0,897800,73707
20,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,9128.0,7793400,71409
21,7974,任天堂,6858.0,10265500,70550
22,5802,住友電気工業,12225.0,5697300,69709
23,7203,トヨタ自動車,2686.0,25725300,69414
24,6758,ソニーグループ,3250.0,19994500,64665
25,6762,ＴＤＫ,3816.0,14683100,56370
26,8411,みずほフィナンシャルグループ,7722.0,7033300,54498
27,8766,東京海上ホールディングス,6970.0,7721000,54472
28,6501,日立製作所,4691.0,11616300,54342
29,7011,三菱重工業,3743.0,14242700,53655
30,4063,信越化学工業,7100.0,6914900,48881
31,4004,レゾナック・ホールディングス,17750.0,2726400,48751
32,3436,ＳＵＭＣＯ,3711.0,12349600,46389
33,7735,ＳＣＲＥＥＮホールディングス,16130.0,2819900,45959
34,6861,キーエンス,76750.0,564500,43206
35,6098,リクルートホールディングス,11225.0,3668000,40964
36,7013,ＩＨＩ,2782.5,14352000,40161
37,6701,日本電気,3838.0,10311500,39331
38,6954,ファナック,7362.0,4991800,36970
39,6503,三菱電機,5982.0,6046300,36140
40,8058,三菱商事,4530.0,7881300,35832
41,6506,安川電機,7071.0,4910200,34710
42,3110,日東紡績,20010.0,1658800,33446
43,8031,三井物産,4596.0,6725800,30945
44,6963,ローム,5278.0,5790100,30759
45,6526,ソシオネクスト,2650.5,10973500,29479
46,2802,味の素,5480.0,5228800,28745
47,2914,日本たばこ産業,5950.0,4656100,27759
48,9433,ＫＤＤＩ,2679.5,10382800,27712
49,9432,ＮＴＴ,145.1,190304000,27550
50,8750,第一ライフグループ,1728.0,15768300,27466
51,7741,ＨＯＹＡ,26350.0,1042700,27335
52,9501,東京電力ホールディングス,470.7,58711800,27318
53,5713,住友金属鉱山,7955.0,3127800,25149
54,6702,富士通,3232.0,7603300,24595
55,8001,伊藤忠商事,1819.0,13064700,23780
56,6479,ミネベアミツミ,4922.0,4720500,23387
57,7267,本田技研工業,1391.5,16467100,23033
58,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4450.0,5076400,22727
59,8002,丸紅,4687.0,4766500,22350
60,8591,オリックス,6207.0,3424300,21307
61,6971,京セラ,3517.0,5960400,21062
62,7012,川崎重工業,3060.0,6848400,20947
63,7182,ゆうちょ銀行,3101.0,6660300,20834
64,4502,武田薬品工業,5104.0,3983400,20264
65,8801,三井不動産,1464.0,13493700,19722
66,8630,ＳＯＭＰＯホールディングス,6151.0,3176200,19627
67,6273,ＳＭＣ,69130.0,280500,19481
68,6367,ダイキン工業,23490.0,825400,19472
69,6871,日本マイクロニクス,15990.0,1148000,18581
70,6301,小松製作所,6481.0,2746100,17855
71,8053,住友商事,6270.0,2804900,17613
72,4980,デクセリアルズ,4970.0,3371000,16853
73,6361,荏原製作所,6279.0,2646800,16726
74,6787,メイコー,32400.0,506900,16670
75,6178,日本郵政,2225.5,7296900,16260
76,5332,ＴＯＴＯ,8701.0,1864200,16251
77,8604,野村ホールディングス,1407.0,11416600,16102
78,7269,スズキ,1883.5,8459300,15981
79,8309,三井住友トラストグループ,5889.0,2656700,15774
80,4661,オリエンタルランド,2374.0,6627100,15750
81,8802,三菱地所,3867.0,4068000,15746
82,6324,ハーモニック・ドライブ・システムズ,7830.0,2023600,15725
83,9101,日本郵船,5352.0,2869700,15372
84,1605,ＩＮＰＥＸ,3401.0,4381600,15001
85,8308,りそなホールディングス,2121.0,7015000,14973
86,4519,中外製薬,7500.0,1977300,14855
87,7751,キヤノン,4173.0,3544700,14820
88,8473,ＳＢＩホールディングス,2680.0,5319300,14477
89,9434,ソフトバンク,205.3,70123700,14422
90,9412,スカパーＪＳＡＴ,2794.0,5135400,14315
91,7220,武蔵精密工業,4035.0,3476800,14141
92,7936,アシックス,4246.0,3346800,14097
93,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,9446.0,1466400,14073
94,3086,Ｊ．フロント　リテイリング,3000.0,4560900,13785
95,7201,日産自動車,301.0,45159900,13746
96,8795,Ｔ＆Ｄホールディングス,4627.0,2951300,13713
97,5401,日本製鉄,547.2,23841500,13062
98,4503,アステラス製薬,2159.5,5998200,12943
99,4568,第一三共,2526.5,5119400,12916
100,3382,セブン＆アイ・ホールディングス,1910.0,6684900,12772
