順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,356.0,102967400,32874
2,6072,地盤ネットホールディングス,1874.0,10327200,18972
3,6834,精工技研,28580.0,393000,11376
4,3350,メタプラネット,254.0,43241300,10652
5,6227,ＡＩメカテック,6070.0,1304800,8046
6,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,26130.0,276300,7532
7,6890,フェローテック,7950.0,898800,7212
8,6855,日本電子材料,7750.0,924400,7204
9,3103,ユニチカ,1265.0,5666600,7169
10,4716,日本オラクル,9382.0,687500,6468
11,6327,北川精機,4520.0,1186700,6017
12,2702,日本マクドナルドホールディングス,7490.0,717800,5378
13,5367,ニッカトー,1423.0,3480200,5153
14,6203,豊和工業,1830.0,2705900,5061
15,7014,名村造船所,3555.0,1314400,4673
16,3891,ニッポン高度紙工業,8460.0,394200,3286
17,6366,千代田化工建設,706.0,4486900,3194
18,7564,ワークマン,8150.0,350100,2858
19,8918,ランド,10.0,256664600,2567
20,5985,サンコール,1733.0,1297200,2280
21,6656,インスペック,1301.0,1630000,2013
22,7906,ヨネックス,2262.0,874500,1978
23,1407,ウエストホールディングス,2578.0,632200,1619
24,6023,ダイハツインフィニアース,2718.0,589900,1596
25,1909,日本ドライケミカル,3740.0,421800,1576
26,6524,湖北工業,5940.0,237700,1432
27,4293,セプテーニ・ホールディングス,503.0,2310500,1176
28,6993,大黒屋ホールディングス,99.0,11290100,1137
29,3449,テクノフレックス,7310.0,160200,1130
30,6946,日本アビオニクス,5500.0,205300,1123
31,4816,東映アニメーション,2327.0,452200,1051
32,6245,ヒラノテクシード,2408.0,428600,1041
33,4966,上村工業,23580.0,42300,998
34,4107,伊勢化学工業,4230.0,234000,994
35,6659,メディアリンクス,77.0,12958700,983
36,6955,ＦＤＫ,503.0,1925800,951
37,6864,エヌエフホールディングス,2286.0,429000,948
38,6862,ミナトホールディングス,2260.0,399300,900
39,6838,多摩川ホールディングス,2407.0,379500,900
40,6016,ジャパンエンジンコーポレーション,7990.0,111700,897
41,6627,テラプローブ,10880.0,79500,889
42,255A,ジーエルテクノホールディングス,6200.0,137200,868
43,7716,ナカニシ,2924.0,294500,863
44,6840,ＡＫＩＢＡホールディングス,1018.0,807700,840
45,4970,東洋合成工業,16660.0,49400,836
46,3907,シリコンスタジオ,1240.0,584300,758
47,3719,ＡＩストーム,225.0,2981500,669
48,6994,指月電機製作所,1272.0,528400,668
49,8508,Ｊトラスト,734.0,883700,651
50,8572,アコム,450.5,1447800,651
51,1948,弘電社,11470.0,55800,641
52,2782,セリア,3720.0,168500,625
53,7177,ＧＭＯフィナンシャルホールディングス,1051.0,561300,600
54,4026,神島化学工業,2008.0,300300,590
55,7287,日本精機,2691.0,219200,587
56,8699,ＨＳホールディングス,1147.0,506600,583
57,7746,岡本硝子,784.0,692200,546
58,6492,岡野バルブ製造,15260.0,34400,538
59,2705,大戸屋ホールディングス,7140.0,76200,537
60,287A,黒田グループ,1051.0,498600,528
61,6666,リバーエレテック,1188.0,428400,518
62,4499,Ｓｐｅｅｅ,2940.0,171600,514
63,4100,戸田工業,1836.0,279900,514
64,6969,松尾電機,1945.0,252200,505
65,2162,ｎｍｓ　ホールディングス,538.0,920400,495
66,8254,さいか屋,290.0,1795800,471
67,5210,日本山村硝子,2577.0,175800,452
68,3825,リミックスポイント,166.0,2693500,444
69,550A,ソフトテックス,2730.0,139900,418
70,2962,テクニスコ,1188.0,354800,414
71,3083,スターシーズ,1063.0,372300,389
72,9913,日邦産業,3640.0,106700,386
73,6145,ＮＩＴＴＯＫＵ,3325.0,115800,385
74,6670,ＭＣＪ,2182.0,175400,383
75,9436,沖縄セルラー電話,3615.0,104800,379
76,5161,西川ゴム工業,2951.0,125000,372
77,6226,守谷輸送機工業,2057.0,177900,368
78,6433,ヒーハイスト,1140.0,306000,365
79,1965,テクノ菱和,5910.0,60800,360
80,3299,ムゲンエステート,1659.0,216300,358
81,1723,日本電技,2162.0,161500,349
82,2780,コメ兵ホールディングス,5150.0,66500,345
83,3222,ユナイテッド・スーパーマーケット・ホールディングス,810.0,419800,338
84,7229,ユタカ技研,3000.0,111200,334
85,7711,助川電気工業,5140.0,64400,332
86,4595,ミズホメディー,1677.0,195300,328
87,6960,フクダ電子,11540.0,26500,307
88,7279,ハイレックスコーポレーション,2394.0,127500,306
89,7709,クボテック,69.0,3601000,297
90,5381,マイポックス,1063.0,271100,294
91,5644,メタルアート,7650.0,38000,291
92,5449,大阪製鐵,2405.0,115900,279
93,6165,パンチ工業,565.0,502900,277
94,146A,コロンビア・ワークス,2712.0,102600,275
95,3399,丸千代山岡家,3070.0,87200,268
96,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,6090.0,44000,268
97,6356,日本ギア工業,1488.0,178300,265
98,5273,三谷セキサン,1463.0,182700,265
99,3810,サイバーステップホールディングス,178.0,1490500,265
100,6378,木村化工機,1143.0,224700,256
